settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Бендеры,Хомутяновка,улица Бориса Главана,49,3,4.3294,3.4561,4.305,4.3265,0.0,False,False,,4.1956,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,50,3,4.7768,3.9879,4.761,4.7726,0.0,False,False,,4.6543,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,51,3,4.312,3.4736,4.291,4.309,0.0,False,False,,4.1833,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,52,3,4.8045,4.0156,4.788,4.8003,0.0,False,False,,4.682,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,144,3,4.3259,3.4597,4.302,4.3229,0.0,False,False,,4.193,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,1,3,5.3291,2.722,5.027,5.326,0.0,False,False,,4.935,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,1,3,5.3467,2.7395,5.027,5.3435,0.0,False,False,,4.9525,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,2,3,5.2068,2.7135,4.894,5.2037,0.0,False,False,,4.8298,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,2,3,5.1636,2.7638,4.894,5.1606,0.0,False,False,,4.8007,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,7,3,5.1565,2.8095,4.894,5.1533,0.0,False,False,,4.8013,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,9,3,5.158,2.6276,4.868,5.1551,0.0,False,False,,4.7756,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,9,3,5.1388,2.8272,4.868,5.1357,0.0,False,False,,4.789,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,13,3,5.1143,2.6712,4.838,5.1114,0.0,False,False,,4.745,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,13,3,5.0802,2.994,4.838,5.0771,0.0,False,False,,4.7642,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,15,3,5.0642,2.9781,4.841,5.0611,0.0,False,False,,4.7482,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,17,3,5.0373,2.9512,4.814,5.0342,0.0,False,False,,4.7213,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,17,3,5.0641,2.978,4.814,5.061,0.0,False,False,,4.7481,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,78,3,5.18,2.6055,4.884,5.1771,0.0,False,False,,4.791,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,80,3,5.1652,2.6203,4.873,5.1623,0.0,False,False,,4.7806,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,82,3,5.1502,2.6353,4.863,5.1473,0.0,False,False,,4.7701,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бородина,84,3,5.1367,2.6489,4.853,5.1337,0.0,False,False,,4.7606,2,zone_move_3->2
Бендеры,Хомутяновка,улица Георге Асаке,8,2,2.4511,5.1866,2.788,2.4489,0.0,False,False,,2.8588,1,zone_move_2->1
Бендеры,Хомутяновка,улица Гоголя,1,4,6.1953,2.3118,5.702,6.1915,0.0,False,False,,5.609,2,zone_move_4->2
Бендеры,Хомутяновка,улица Гоголя,2,4,6.2273,2.3438,5.735,6.2236,0.0,False,False,,5.6411,2,zone_move_4->2
Бендеры,Хомутяновка,улица Гоголя,3,4,6.2129,2.3294,5.72,6.2091,0.0,False,False,,5.6266,2,zone_move_4->2
Бендеры,Хомутяновка,улица Гоголя,4,3,5.8883,2.36,5.449,5.8846,0.0,False,False,,5.3554,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,5,4,6.2301,2.3466,5.737,6.2263,0.0,False,False,,5.6438,2,zone_move_4->2
Бендеры,Хомутяновка,улица Гоголя,6,3,5.8739,2.3744,5.439,5.8702,0.0,False,False,,5.3453,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,7,3,5.8871,2.3611,5.448,5.8834,0.0,False,False,,5.3545,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,8,3,5.8573,2.391,5.427,5.8536,0.0,False,False,,5.3337,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,9,3,5.8724,2.3759,5.437,5.8687,0.0,False,False,,5.3443,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,10,3,5.843,2.4053,5.417,5.8393,0.0,False,False,,5.3237,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,11,3,5.8573,2.391,5.427,5.8536,0.0,False,False,,5.3337,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,13,3,5.8407,2.4076,5.415,5.837,0.0,False,False,,5.3221,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,14,3,5.8169,2.4583,5.403,5.8132,0.0,False,False,,5.3094,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,16,3,5.7666,2.4767,5.363,5.7629,0.0,False,False,,5.2694,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,18,3,5.7502,2.493,5.352,5.7466,0.0,False,False,,5.258,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,19,3,5.7649,2.4784,5.362,5.7612,0.0,False,False,,5.2683,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,20,3,5.7338,2.5095,5.34,5.7301,0.0,False,False,,5.2465,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,21,3,5.7501,2.4931,5.351,5.7465,0.0,False,False,,5.258,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,22,3,5.7168,2.5265,5.328,5.7131,0.0,False,False,,5.2346,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,23,3,5.7331,2.5102,5.34,5.7294,0.0,False,False,,5.246,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,24,3,5.7016,2.5417,5.317,5.6979,0.0,False,False,,5.224,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,25,3,5.7184,2.5249,5.329,5.7147,0.0,False,False,,5.2357,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,26,3,5.6872,2.5561,5.307,5.6835,0.0,False,False,,5.2139,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,27,3,5.7015,2.5418,5.317,5.6978,0.0,False,False,,5.2239,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,29,3,5.6847,2.5586,5.305,5.681,0.0,False,False,,5.2121,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,32,3,5.6784,2.736,5.327,5.6747,0.0,False,False,,5.2334,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,34,3,5.6101,2.7533,5.272,5.6064,0.0,False,False,,5.1779,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,35,3,5.6815,2.7391,5.33,5.6778,0.0,False,False,,5.2365,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,36,3,5.5951,2.7683,5.261,5.5914,0.0,False,False,,5.1674,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,37,3,5.6055,2.7579,5.268,5.6018,0.0,False,False,,5.1747,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,38,3,5.5735,2.7899,5.245,5.5698,0.0,False,False,,5.1523,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,39,3,5.5916,2.7718,5.258,5.5879,0.0,False,False,,5.165,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,40,3,5.5602,2.9141,5.253,5.5566,0.0,False,False,,5.1597,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,41,3,5.5773,2.7861,5.248,5.5736,0.0,False,False,,5.155,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,42,3,5.5425,2.8963,5.235,5.5388,0.0,False,False,,5.1419,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,43,3,5.5626,2.8008,5.238,5.5589,0.0,False,False,,5.1447,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,44,3,5.5221,2.8759,5.214,5.5184,0.0,False,False,,5.1215,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,45,3,5.5417,2.8955,5.235,5.538,0.0,False,False,,5.1411,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,46,3,5.5226,2.8764,5.215,5.5189,0.0,False,False,,5.122,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,48,3,5.5406,2.8944,5.233,5.5369,0.0,False,False,,5.14,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,49,3,5.5238,2.8777,5.216,5.5201,0.0,False,False,,5.1232,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,50,3,5.4507,2.9119,5.159,5.447,0.0,False,False,,5.0662,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,51,3,5.5415,2.8954,5.234,5.5379,0.0,False,False,,5.141,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,52,3,5.4331,2.9295,5.147,5.4294,0.0,False,False,,5.0539,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,53,3,5.4509,2.9117,5.16,5.4472,0.0,False,False,,5.0664,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,54,3,5.4157,2.9468,5.135,5.4121,0.0,False,False,,5.0418,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,55,3,5.4364,2.9262,5.149,5.4328,0.0,False,False,,5.0563,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,56,3,5.3995,2.963,5.123,5.3959,0.0,False,False,,5.0305,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,57,3,5.4167,2.9459,5.136,5.413,0.0,False,False,,5.0424,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,58,3,5.3841,3.1204,5.134,5.3805,0.0,False,False,,5.041,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,59,3,5.3969,2.9657,5.122,5.3932,0.0,False,False,,5.0286,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,60,3,5.3646,3.1009,5.114,5.3609,0.0,False,False,,5.0214,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,61,3,5.3819,3.1181,5.132,5.3782,0.0,False,False,,5.0387,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,62,3,5.3445,3.0808,5.095,5.3408,0.0,False,False,,5.0013,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,63,3,5.363,3.0993,5.113,5.3593,0.0,False,False,,5.0198,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,65,3,5.347,3.0833,5.097,5.3433,0.0,False,False,,5.0038,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,68,3,5.3568,3.0931,5.107,5.3531,0.0,False,False,,5.0136,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,69,3,5.3609,3.0972,5.111,5.3572,0.0,False,False,,5.0177,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,70,3,5.3687,3.105,5.119,5.365,0.0,False,False,,5.0255,2,zone_move_3->2
Бендеры,Хомутяновка,улица Гоголя,73,3,5.3754,3.1117,5.126,5.3717,0.0,False,False,,5.0322,2,zone_move_3->2
Бендеры,Хомутяновка,улица Дзержинского,12,1,1.4457,4.1812,1.782,1.4438,0.0,False,False,,1.8537,1,
Бендеры,Хомутяновка,улица Дзержинского,36,1,1.2239,3.9594,1.561,1.222,0.0,False,False,,1.6319,1,
Бендеры,Хомутяновка,улица Дзержинского,38,1,1.2567,3.9921,1.593,1.2547,0.0,False,False,,1.6646,1,
Бендеры,Хомутяновка,улица Дзержинского,42,1,1.3203,4.0558,1.656,1.3184,0.0,False,False,,1.7283,1,
Бендеры,Хомутяновка,улица Дзержинского,42A,1,1.2967,4.0321,1.633,1.2947,0.0,False,False,,1.7046,1,
Бендеры,Хомутяновка,улица Дзержинского,46,1,1.507,4.2424,1.843,1.5051,0.0,False,False,,1.915,1,
Бендеры,Хомутяновка,улица Добродеева,1,3,4.8947,2.98,4.697,4.8916,0.0,False,False,,4.6045,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,2,3,5.1058,3.1912,4.908,5.1022,0.0,False,False,,4.8151,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,3,3,4.9091,2.9945,4.712,4.9061,0.0,False,False,,4.619,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,4,3,5.3125,3.573,5.141,5.3084,0.0,False,False,,5.0475,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,5,3,4.9236,3.009,4.726,4.9205,0.0,False,False,,4.6334,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,7,3,4.9363,3.0216,4.739,4.9331,0.0,False,False,,4.646,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,9,3,4.9503,3.0356,4.753,4.9471,0.0,False,False,,4.66,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,11,3,4.9644,3.0498,4.767,4.9612,0.0,False,False,,4.6741,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,13,3,4.9788,3.0642,4.781,4.9756,0.0,False,False,,4.6885,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,15,3,4.9915,3.0768,4.794,4.9882,0.0,False,False,,4.7011,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,17,3,5.0049,3.0902,4.807,5.0015,0.0,False,False,,4.7144,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,19,3,5.0161,3.1014,4.818,5.0127,0.0,False,False,,4.7256,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,21,3,5.0927,3.178,4.895,5.0891,0.0,False,False,,4.802,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,23,3,5.1071,3.1924,4.91,5.1035,0.0,False,False,,4.8164,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,25,3,5.1219,3.2073,4.924,5.1183,0.0,False,False,,4.8312,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,27,3,5.135,3.2203,4.938,5.1313,0.0,False,False,,4.8442,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,29,3,5.1498,3.2352,4.952,5.1461,0.0,False,False,,4.859,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,31,3,5.165,3.2504,4.967,5.1613,0.0,False,False,,4.8742,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,33,3,5.1921,3.2774,4.995,5.1882,0.0,False,False,,4.9011,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,35,3,5.2635,3.3537,5.067,5.2595,0.0,False,False,,4.9731,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,37,3,5.3275,3.588,5.157,5.3234,0.0,False,False,,5.0625,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,59,3,5.2514,3.3008,5.049,5.2474,0.0,False,False,,4.9549,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,79,3,5.0153,3.1006,4.818,5.0119,0.0,False,False,,4.7248,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,79а,3,4.9258,3.0112,4.728,4.9227,0.0,False,False,,4.6356,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,81,3,5.0273,3.1126,4.83,5.0239,0.0,False,False,,4.7368,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,82,3,5.0694,3.1547,4.872,5.0659,0.0,False,False,,4.7788,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,84,3,5.0706,3.1559,4.873,5.0671,0.0,False,False,,4.78,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,116,3,4.8939,2.8916,4.683,4.891,0.0,False,False,,4.5907,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,118,3,4.8776,2.9079,4.672,4.8747,0.0,False,False,,4.5793,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,120,3,4.8706,2.956,4.673,4.8676,0.0,False,False,,4.5805,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,122,3,4.833,2.9525,4.64,4.8301,0.0,False,False,,4.5481,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,122,3,4.8708,2.9561,4.64,4.8678,0.0,False,False,,4.5807,2,zone_move_3->2
Бендеры,Хомутяновка,улица Добродеева,124,3,4.8178,2.9677,4.63,4.8149,0.0,False,False,,4.5374,2,zone_move_3->2
Бендеры,Хомутяновка,улица Ивана Шимкова,52,3,5.9985,2.1151,5.506,5.9953,0.0,False,False,,5.4128,2,zone_move_3->2
Бендеры,Хомутяновка,улица Ивана Шимкова,52а,3,6.0217,1.9788,5.505,6.0186,0.0,False,False,,5.4122,2,zone_move_3->2
Бендеры,Хомутяновка,улица Интернационалистов,5,4,7.2531,3.3696,6.76,7.2476,0.0,False,False,,6.6651,3,zone_move_4->3
Бендеры,Хомутяновка,улица Интернационалистов,7,4,7.1343,3.2508,6.642,7.1287,0.0,False,False,,6.5462,3,zone_move_4->3
Бендеры,Хомутяновка,улица Интернационалистов,9,4,7.3109,3.4274,6.818,7.3052,0.0,False,False,,6.7227,3,zone_move_4->3
Бендеры,Хомутяновка,улица Интернационалистов,11,4,7.1755,3.292,6.683,7.1698,0.0,False,False,,6.5873,3,zone_move_4->3
Бендеры,Хомутяновка,улица Интернационалистов,13,4,7.2609,3.3774,6.768,7.255,0.0,False,False,,6.6725,3,zone_move_4->3
Бендеры,Хомутяновка,улица Интернационалистов,13а,4,6.6682,3.438,6.274,6.3909,0.2718,True,True,"[29.448118, 46.828936]",6.3322,3,route_leaves_and_reenters_city;zone_move_4->3;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Интернационалистов,13б,4,6.6479,3.4177,6.253,6.3706,0.2718,True,True,"[29.448118, 46.828936]",6.3119,3,route_leaves_and_reenters_city;zone_move_4->3;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Интернационалистов,15,4,6.3696,3.4715,6.024,6.3646,0.0,False,False,,5.9298,2,zone_move_4->2
Бендеры,Хомутяновка,улица Калашникова,3,3,4.6192,3.6719,4.587,4.6157,0.0,False,False,,4.4737,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,4,3,4.6623,3.715,4.63,4.6587,0.0,False,False,,4.5167,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,5,3,4.6381,3.6908,4.606,4.6345,0.0,False,False,,4.4925,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,6,3,4.7323,3.785,4.679,4.7287,0.0,False,False,,4.5867,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,6а,3,4.7858,3.8384,4.754,4.782,0.0,False,False,,4.64,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,7,3,4.6489,3.7016,4.617,4.6453,0.0,False,False,,4.5033,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,8,3,4.8956,3.7896,4.848,4.8918,0.0,False,False,,4.7259,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,8,3,4.9323,3.7529,4.848,4.9285,0.0,False,False,,4.7516,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,9,3,4.6602,3.7128,4.629,4.6566,0.0,False,False,,4.5146,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,11,3,4.6772,3.7299,4.645,4.6736,0.0,False,False,,4.5316,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,12,3,5.0328,3.7657,4.969,5.0289,0.0,False,False,,4.8388,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,13,3,4.6907,3.7434,4.659,4.6871,0.0,False,False,,4.5451,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,14а,3,5.5804,3.8409,5.409,5.5756,0.0,False,False,,5.3147,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,15,3,4.7093,3.762,4.677,4.7057,0.0,False,False,,4.5637,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,17,3,4.7321,3.7848,4.7,4.7285,0.0,False,False,,4.5865,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,19,3,4.7426,3.7952,4.711,4.7389,0.0,False,False,,4.5969,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,21,3,4.7974,3.7302,4.753,4.7936,0.0,False,False,,4.6335,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,22,3,5.4833,3.7437,5.312,5.4785,0.0,False,False,,5.2176,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,23,3,4.8246,3.7029,4.775,4.8209,0.0,False,False,,4.6527,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,25,3,4.7956,3.6129,4.74,4.7919,0.0,False,False,,4.6146,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,25,3,4.8399,3.6912,4.74,4.8361,0.0,False,False,,4.6638,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,29,3,4.8629,3.7142,4.811,4.8591,0.0,False,False,,4.6868,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,31,3,4.8789,3.7303,4.827,4.8751,0.0,False,False,,4.7028,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,33,3,4.8961,3.7892,4.848,4.8922,0.0,False,False,,4.7262,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,35,3,4.9231,3.7622,4.87,4.9192,0.0,False,False,,4.7451,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,37,3,4.9391,3.7461,4.883,4.9353,0.0,False,False,,4.7563,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,39,3,4.9581,3.7272,4.898,4.9542,0.0,False,False,,4.7696,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,41,3,5.0014,3.7344,4.938,4.9975,0.0,False,False,,4.8074,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,43,3,5.0082,3.7411,4.944,5.0043,0.0,False,False,,4.8142,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,44,4,6.1033,3.3425,5.779,5.8467,0.2516,True,True,"[29.45035, 46.824986]",5.8266,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,45,3,5.026,3.759,4.962,5.0221,0.0,False,False,,4.832,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,46,4,6.0401,3.2793,5.715,5.7835,0.2516,True,True,"[29.45035, 46.824986]",5.7634,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,47,3,5.046,3.8646,4.959,5.042,0.0,False,False,,4.8647,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,48,4,6.0548,3.294,5.73,5.7981,0.2516,True,True,"[29.45035, 46.824986]",5.778,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,49,3,5.5935,3.854,5.422,5.5887,0.0,False,False,,5.3278,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,50,4,6.0786,3.3177,5.754,5.8219,0.2516,True,True,"[29.45035, 46.824986]",5.8018,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,53,3,5.5674,3.8279,5.396,5.5625,0.0,False,False,,5.3016,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,54,4,6.0963,3.3355,5.772,5.8396,0.2516,True,True,"[29.45035, 46.824986]",5.8195,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,55,3,5.5567,3.8172,5.385,5.5519,0.0,False,False,,5.291,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,56,4,6.1101,3.3493,5.785,5.8535,0.2516,True,True,"[29.45035, 46.824986]",5.8334,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,57,3,5.5363,3.7968,5.365,5.5315,0.0,False,False,,5.2706,2,zone_move_3->2
Бендеры,Хомутяновка,улица Калашникова,58,4,6.1239,3.3631,5.8,5.8673,0.2516,True,True,"[29.45035, 46.824986]",5.8472,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,60,4,6.1373,3.3765,5.813,5.8806,0.2516,True,True,"[29.45035, 46.824986]",5.8605,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,62,4,6.1535,3.3926,5.829,5.8968,0.2516,True,True,"[29.45035, 46.824986]",5.8767,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,64,4,6.1678,3.415,5.844,5.9111,0.2516,True,True,"[29.45035, 46.824986]",5.8922,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,66,4,6.1791,3.4037,5.853,5.9225,0.2516,True,True,"[29.45035, 46.824986]",5.9002,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Калашникова,68,4,6.3229,3.3875,5.972,6.3179,0.0,False,False,,5.8775,2,zone_move_4->2
Бендеры,Хомутяновка,улица Калашникова,70,4,6.3064,3.371,5.956,6.3014,0.0,False,False,,5.861,2,zone_move_4->2
Бендеры,Хомутяновка,улица Калашникова,72,4,6.29,3.3546,5.94,6.285,0.0,False,False,,5.8446,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,1,4,6.0415,3.1061,5.691,6.037,0.0,False,False,,5.5966,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,1а,4,6.0135,3.0781,5.662,6.0091,0.0,False,False,,5.5687,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,3,4,6.1056,3.1703,5.755,6.101,0.0,False,False,,5.6606,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,4,4,5.9412,3.0058,5.591,5.9369,0.0,False,False,,5.4965,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,5,4,6.1209,3.1855,5.77,6.1163,0.0,False,False,,5.6759,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,6,4,5.9684,3.033,5.617,5.964,0.0,False,False,,5.5236,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,7,4,6.0385,3.2025,5.703,5.7818,0.2516,True,True,"[29.45035, 46.824986]",5.7505,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Кошевого,8,4,5.9848,3.0494,5.634,5.9804,0.0,False,False,,5.54,2,zone_move_4->2
Бендеры,Хомутяновка,улица Кошевого,9,4,6.0259,3.2152,5.694,5.7691,0.2516,True,True,"[29.45035, 46.824986]",5.7416,2,route_leaves_and_reenters_city;zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,улица Кошевого,10,4,6.0065,3.0711,5.656,6.0021,0.0,False,False,,5.5617,2,zone_move_4->2
