settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Бендеры,Борисовка,улица Клары Цеткин,10/5,2,4.2409,0.9058,3.83,4.2359,0.0,False,False,,3.7361,2,
Бендеры,Борисовка,улица Клары Цеткин,10/6,2,4.2277,0.8925,3.817,4.2227,0.0,False,False,,3.7229,2,
Бендеры,Борисовка,улица Клары Цеткин,12,2,4.1158,0.7807,3.705,4.1112,0.0,False,False,,3.6114,2,
Бендеры,Борисовка,улица Клары Цеткин,30,2,4.193,0.8579,3.782,4.1881,0.0,False,False,,3.6883,2,
Бендеры,Борисовка,улица Клары Цеткин,32,2,4.2277,0.8925,3.817,4.2227,0.0,False,False,,3.7229,2,
Бендеры,Борисовка,улица Клары Цеткин,56,2,4.4341,1.099,4.023,4.4294,0.0,False,False,,3.9296,2,
Бендеры,Борисовка,улица Павлика Морозова,12,4,7.2683,3.3848,6.775,7.2625,0.0,False,False,,6.68,3,zone_move_4->3
Бендеры,Борисовка,улица Павлика Морозова,15,4,6.9892,3.1057,6.369,6.9842,0.0,False,False,,6.4017,3,zone_move_4->3
Бендеры,Борисовка,улица Павлика Морозова,15,4,6.8616,2.9781,6.369,6.8568,0.0,False,False,,6.2743,3,zone_move_4->3
Бендеры,Борисовка,улица Павлика Морозова,17,4,6.9165,3.0331,6.424,6.9117,0.0,False,False,,6.3292,3,zone_move_4->3
Бендеры,Борисовка,улица Павлика Морозова,19,4,6.9333,3.0498,6.44,6.9284,0.0,False,False,,6.3459,3,zone_move_4->3
Бендеры,Борисовка,улица Панфилова,1,4,6.3364,1.4491,5.693,6.3335,0.0,False,False,,5.6004,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,1а,4,6.3945,1.391,5.734,6.3916,0.0,False,False,,5.6411,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,4A,4,6.7412,1.5318,6.049,6.7375,0.0,False,False,,5.9562,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,7,4,6.6645,1.455,5.972,6.6609,0.0,False,False,,5.8796,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,9,4,6.7131,1.5037,6.021,6.7094,0.0,False,False,,5.9281,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,12,4,6.2984,1.4871,5.666,6.2956,0.0,False,False,,5.5739,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,15,4,6.7491,1.5396,6.057,6.7452,0.0,False,False,,5.9639,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,17,4,6.7996,1.5902,6.108,6.7957,0.0,False,False,,6.0144,2,zone_move_4->2
Бендеры,Борисовка,улица Панфилова,25,4,6.5096,1.5453,5.841,6.5064,0.0,False,False,,5.7618,2,zone_move_4->2
Бендеры,Борисовка,улица Петровского,2,2,3.9367,0.6016,3.526,3.9322,0.0,False,False,,3.4324,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,5,2,3.8877,0.5526,3.477,3.8832,0.0,False,False,,3.3834,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,7,2,4.0014,0.6663,3.59,3.9967,0.0,False,False,,3.4969,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,8,2,3.5276,0.1925,3.117,3.5239,0.0,False,False,,3.0241,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,8,2,3.6941,0.359,3.117,3.6901,0.0,False,False,,3.1903,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,10,2,3.562,0.2269,3.151,3.5583,0.0,False,False,,3.0585,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,17,2,3.5015,0.1663,3.091,3.4979,0.0,False,False,,2.9981,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,19,2,3.5175,0.1824,3.107,3.5138,0.0,False,False,,3.014,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,21,2,3.532,0.1969,3.121,3.5284,0.0,False,False,,3.0286,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,23,2,3.5469,0.2118,3.136,3.5432,0.0,False,False,,3.0434,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,24,2,4.2901,0.955,3.879,4.2849,0.0,False,False,,3.7851,2,
Бендеры,Борисовка,улица Петровского,25,2,3.5588,0.2237,3.148,3.5551,0.0,False,False,,3.0553,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,26,2,4.3101,0.975,3.9,4.3049,0.0,False,False,,3.8051,2,
Бендеры,Борисовка,улица Петровского,27,2,3.5717,0.2366,3.16,3.5679,0.0,False,False,,3.0681,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,29,2,3.5873,0.2522,3.177,3.5836,0.0,False,False,,3.0838,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,31,2,3.6021,0.267,3.191,3.5983,0.0,False,False,,3.0985,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,33,2,3.6276,0.2925,3.217,3.6237,0.0,False,False,,3.1239,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,35,2,3.6418,0.3067,3.231,3.6379,0.0,False,False,,3.1381,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,37,2,3.6567,0.3216,3.246,3.6528,0.0,False,False,,3.153,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,39,2,3.6705,0.3354,3.26,3.6665,0.0,False,False,,3.1667,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,43,2,3.7054,0.3703,3.295,3.7013,0.0,False,False,,3.2015,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,45,2,4.4471,0.9577,4.021,4.4418,0.0,False,False,,3.9189,2,
Бендеры,Борисовка,улица Петровского,47,2,4.2777,0.9426,3.867,4.2726,0.0,False,False,,3.7728,2,
Бендеры,Борисовка,улица Петровского,49,2,3.855,0.5199,3.444,3.8506,0.0,False,False,,3.3508,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,51,2,3.8757,0.5406,3.464,3.8713,0.0,False,False,,3.3715,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,53,2,3.9621,0.627,3.551,3.9575,0.0,False,False,,3.4577,1,zone_move_2->1
Бендеры,Борисовка,улица Петровского,61,2,4.0305,0.6954,3.619,4.0258,0.0,False,False,,3.526,2,
Бендеры,Борисовка,улица Петровского,65,2,4.0747,0.7396,3.664,4.0699,0.0,False,False,,3.5701,2,
Бендеры,Борисовка,улица Титова,2а,2,4.2279,0.8928,3.817,4.2226,0.0,False,False,,3.7228,2,
Бендеры,Борисовка,улица Титова,3,2,4.4081,1.073,3.998,4.4025,0.0,False,False,,3.9027,2,
Бендеры,Борисовка,улица Титова,4,2,4.1632,0.8281,3.752,4.158,0.0,False,False,,3.6582,2,
Бендеры,Борисовка,улица Титова,6,2,4.1365,0.8014,3.726,4.1314,0.0,False,False,,3.6316,2,
Бендеры,Борисовка,улица Титова,7,2,4.3673,1.0322,3.957,4.3617,0.0,False,False,,3.8619,2,
Бендеры,Борисовка,улица Титова,9,2,4.3418,1.0067,3.932,4.3362,0.0,False,False,,3.8364,2,
Бендеры,Борисовка,улица Титова,10/2,2,3.727,0.4274,3.32,3.7233,0.0,False,False,,3.2288,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,10а,2,4.1892,0.8541,3.778,4.1846,0.0,False,False,,3.6848,2,
Бендеры,Борисовка,улица Титова,12,2,4.0523,0.7171,3.642,4.0474,0.0,False,False,,3.5476,2,
Бендеры,Борисовка,улица Титова,14,2,4.0016,0.6665,3.591,3.9969,0.0,False,False,,3.4971,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,16,2,3.9819,0.6468,3.571,3.9772,0.0,False,False,,3.4774,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,18,2,3.9647,0.6296,3.554,3.9601,0.0,False,False,,3.4603,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,20,2,3.9347,0.5996,3.524,3.9302,0.0,False,False,,3.4304,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,24,2,3.8378,0.5027,3.427,3.8335,0.0,False,False,,3.3337,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,26,2,3.8256,0.4905,3.415,3.8213,0.0,False,False,,3.3215,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,30,2,3.7907,0.4556,3.38,3.7865,0.0,False,False,,3.2867,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,32,2,3.7731,0.438,3.362,3.769,0.0,False,False,,3.2692,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,34,2,3.7629,0.4278,3.352,3.7588,0.0,False,False,,3.259,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,36,2,3.7458,0.4107,3.335,3.7418,0.0,False,False,,3.242,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,37,2,4.0861,0.751,3.675,4.0811,0.0,False,False,,3.5813,2,
Бендеры,Борисовка,улица Титова,38,2,3.7215,0.3864,3.311,3.7175,0.0,False,False,,3.2177,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,39,2,4.057,0.7219,3.647,4.0521,0.0,False,False,,3.5523,2,
Бендеры,Борисовка,улица Титова,40,2,3.7043,0.3692,3.293,3.7003,0.0,False,False,,3.2005,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,41,2,4.0324,0.6973,3.621,4.0275,0.0,False,False,,3.5277,2,
Бендеры,Борисовка,улица Титова,42,2,3.6918,0.3567,3.281,3.6879,0.0,False,False,,3.1881,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,43,2,4.018,0.6829,3.607,4.0132,0.0,False,False,,3.5134,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,44,2,3.6726,0.3375,3.262,3.6687,0.0,False,False,,3.1689,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,46,2,3.6375,0.3024,3.227,3.6337,0.0,False,False,,3.1339,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,47,2,3.9657,0.6306,3.555,3.9611,0.0,False,False,,3.4613,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,48,2,3.6118,0.2767,3.201,3.608,0.0,False,False,,3.1082,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,49,2,3.9458,0.6107,3.535,3.9412,0.0,False,False,,3.4414,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,50,2,3.5951,0.26,3.184,3.5914,0.0,False,False,,3.0916,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,51,2,3.9241,0.589,3.513,3.9196,0.0,False,False,,3.4198,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,52,2,3.5807,0.2456,3.169,3.577,0.0,False,False,,3.0772,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,53,2,3.6319,0.2968,3.221,3.6281,0.0,False,False,,3.1283,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,54,2,3.5632,0.2281,3.152,3.5596,0.0,False,False,,3.0598,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,55,2,3.8438,0.5087,3.433,3.8395,0.0,False,False,,3.3397,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,56,2,3.5501,0.215,3.139,3.5465,0.0,False,False,,3.0467,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,57,2,3.8133,0.4782,3.402,3.8091,0.0,False,False,,3.3093,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,58,2,3.5335,0.1984,3.123,3.53,0.0,False,False,,3.0302,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,59,2,3.7658,0.4307,3.355,3.7617,0.0,False,False,,3.2619,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,60,2,3.5168,0.1817,3.106,3.5133,0.0,False,False,,3.0135,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,61,2,3.7468,0.4117,3.336,3.7428,0.0,False,False,,3.243,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,62,2,3.5099,0.1748,3.099,3.5064,0.0,False,False,,3.0066,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,62,2,3.5146,0.1795,3.099,3.5112,0.0,False,False,,3.0114,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,67,2,3.6936,0.3585,3.283,3.6897,0.0,False,False,,3.1899,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,73,2,3.647,0.3119,3.217,3.6431,0.0,False,False,,3.1433,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,73,2,3.6282,0.2931,3.217,3.6245,0.0,False,False,,3.1247,1,zone_move_2->1
Бендеры,Борисовка,улица Титова,112,2,4.341,1.0059,3.93,4.3353,0.0,False,False,,3.8355,2,
Бендеры,Борисовка,улица Титова,114,2,4.323,0.9879,3.912,4.3174,0.0,False,False,,3.8176,2,
Бендеры,Борисовка,улица Титова,118,2,4.3107,0.9756,3.9,4.3052,0.0,False,False,,3.8054,2,
Бендеры,Борисовка,улица Титова,120,2,4.3926,1.0575,3.915,4.3869,0.0,False,False,,3.8871,2,
Бендеры,Борисовка,улица Титова,122,2,4.4085,1.0734,3.998,4.4028,0.0,False,False,,3.903,2,
Бендеры,Борисовка,улица Титова,124,2,4.4416,1.1065,4.03,4.4358,0.0,False,False,,3.936,2,
Бендеры,Борисовка,улица Титова,126,2,4.4078,1.0727,3.997,4.4022,0.0,False,False,,3.9024,2,
Бендеры,Борисовка,улица Титова,128,3,4.4331,1.098,4.088,4.4274,0.0,False,False,,3.9276,2,zone_move_3->2
Бендеры,Борисовка,улица Титова,130,2,4.4699,1.1348,4.059,4.4641,0.0,False,False,,3.9643,2,
