uid,settlement_ru,district,street_ru,housenumber,current_zone,snap_distance_m,central_A_duration_min,central_B_distance_km,central_C_generalized_km,central_D_time_value,central_shortest_distance_km,central_segment_status,central_segment_flags,bam_B_distance_km,outer_B_distance_km
w320342628,Бендеры,Хомутяновка,улица Куйбышева,22,3,22.7,6.32,4.8921,4.8881,8.054,4.8921,,,4.0176,6.1446
w352265863,Бендеры,Хомутяновка,улица Куйбышева,23,3,14.7,6.45,4.9459,4.9418,8.173,4.9459,,,4.0895,6.1983
w320437619,Бендеры,Хомутяновка,улица Куйбышева,24,3,19.3,6.37,4.9123,4.9082,8.098,4.9123,,,4.1231,6.1648
w352162874,Бендеры,Хомутяновка,улица Куйбышева,25,3,16.4,6.5,4.9648,4.9606,8.214,4.9648,,,4.0706,6.2172
w320437620,Бендеры,Хомутяновка,улица Куйбышева,26,3,20.8,6.41,4.9262,4.9221,8.129,4.9262,,,4.1091,6.1787
w320440073,Бендеры,Хомутяновка,улица Куйбышева,27,3,14.1,6.55,4.9863,4.9822,8.261,4.9863,,,4.0491,6.2388
w320437622,Бендеры,Хомутяновка,улица Куйбышева,28,3,19.1,6.44,4.9411,4.937,8.162,4.9411,,,4.0943,6.1935
w320440071,Бендеры,Хомутяновка,улица Куйбышева,29,3,16.4,6.6,5.007,5.0028,8.307,5.007,,,4.0284,6.2594
w320437623,Бендеры,Хомутяновка,улица Куйбышева,30,3,18.1,6.48,4.9581,4.954,8.199,4.9581,,,4.0773,6.2105
w320440070,Бендеры,Хомутяновка,улица Куйбышева,31,3,27.4,6.63,5.0202,5.0161,8.336,5.0202,,,4.0151,6.2727
w320437626,Бендеры,Хомутяновка,улица Куйбышева,32,3,18.3,6.51,4.9716,4.9674,8.229,4.9716,,,4.0638,6.224
w320440062,Бендеры,Хомутяновка,улица Куйбышева,33,3,15.7,6.69,5.0466,5.0424,8.393,5.0466,,,3.9888,6.299
w666173093,Бендеры,Хомутяновка,улица Куйбышева,34,3,14.9,6.57,4.9958,4.9917,8.282,4.9958,,,4.0395,6.2483
w320440054,Бендеры,Хомутяновка,улица Куйбышева,35,3,15.5,6.73,5.7085,5.7035,9.073,5.4136,,,3.969,5.7586
w320438936,Бендеры,Хомутяновка,улица Куйбышева,37,3,12.9,6.61,5.6594,5.6544,8.965,5.4627,,,3.9199,5.7095
w320440052,Бендеры,Хомутяновка,улица Куйбышева,37а,3,14.4,6.67,5.6852,5.6802,9.022,5.4369,,,3.9457,5.7353
w320440055,Бендеры,Хомутяновка,улица Куйбышева,39,3,15.3,6.53,5.6272,5.6222,8.894,5.4949,,,3.8876,5.6773
w320440057,Бендеры,Хомутяновка,улица Куйбышева,40,3,17.4,6.72,5.06,5.0558,8.422,5.06,,,3.9754,6.3124
w320440053,Бендеры,Хомутяновка,улица Куйбышева,42,3,18.6,6.71,5.6987,5.6937,9.051,5.4234,,,3.9592,5.7488
w757869687,Бендеры,Хомутяновка,улица Куйбышева,44,3,17.3,6.64,5.6735,5.6685,8.996,5.4486,,,3.934,5.7236
w757869686,Бендеры,Хомутяновка,улица Куйбышева,46,3,17.2,6.61,5.6593,5.6543,8.964,5.4628,,,3.9198,5.7094
w320439368,Бендеры,Хомутяновка,улица Куйбышева,48,3,15.5,6.54,5.6302,5.6253,8.9,5.4919,,,3.8907,5.6803
w320439372,Бендеры,Хомутяновка,улица Куйбышева,50,3,13.1,6.48,5.6046,5.5997,8.845,5.5175,,,3.8651,5.6547
w320439366,Бендеры,Хомутяновка,улица Куйбышева,51,3,44.8,6.65,5.6755,5.6705,9.001,5.4466,,,3.936,5.7256
w320440063,Бендеры,Хомутяновка,улица Куйбышева,52,3,13.5,6.33,5.5404,5.5355,8.703,5.5404,,,3.8009,5.5905
w209273601,Бендеры,Хомутяновка,улица Лермонтова,2,3,12.4,7.08,5.9502,5.946,9.492,5.9502,,,2.8555,4.6451
w209273566,Бендеры,Хомутяновка,улица Лермонтова,4,3,15.1,7.03,5.7899,5.7856,9.303,5.7899,,,2.9228,4.7124
w318548554,Бендеры,Хомутяновка,улица Лермонтова,5,4,21.1,7.46,5.9526,5.9482,9.682,5.9526,,,3.3065,5.0961
w318548553,Бендеры,Хомутяновка,улица Лермонтова,7,3,18.2,6.96,5.9277,5.9235,9.409,5.9277,,,2.8329,4.6226
w318548552,Бендеры,Хомутяновка,улица Лермонтова,9,3,23.4,7.0,5.9415,5.9374,9.44,5.9415,,,2.8468,4.6364
w318548547,Бендеры,Хомутяновка,улица Лермонтова,11,3,16.0,6.96,5.8079,5.8036,9.289,5.8079,,,2.8668,4.6564
w318548540,Бендеры,Хомутяновка,улица Лермонтова,13,3,16.9,6.92,5.7893,5.7851,9.248,5.7893,,,2.8853,4.6749
w318548535,Бендеры,Хомутяновка,улица Лермонтова,15,3,16.0,6.88,5.7735,5.7693,9.213,5.7735,,,2.9011,4.6908
w318120119,Бендеры,Хомутяновка,улица Лермонтова,16,3,15.1,6.75,5.7199,5.7156,9.094,5.7199,,,2.9548,4.7444
w318120125,Бендеры,Хомутяновка,улица Лермонтова,17,3,16.9,6.83,5.7549,5.7507,9.171,5.7549,,,2.9197,4.7093
n2321834521,Бендеры,Хомутяновка,улица Лермонтова,18,3,16.0,6.69,5.5622,5.5584,8.91,5.5622,,,3.0068,4.7964
w318084698,Бендеры,Хомутяновка,улица Лермонтова,18,3,9.9,6.75,5.7204,5.7162,9.095,5.7204,,,2.9542,4.7439
w318084696,Бендеры,Хомутяновка,улица Лермонтова,21,3,15.7,6.69,5.5608,5.5569,8.907,5.5608,,,3.0083,4.7979
w318084704,Бендеры,Хомутяновка,улица Лермонтова,23,3,14.7,6.65,5.5427,5.5389,8.867,5.5427,,,3.0263,4.8159
n4397874166,Бендеры,Хомутяновка,улица Лермонтова,24,3,14.8,6.61,5.5267,5.5228,8.831,5.5267,,,3.0424,4.832
w318084707,Бендеры,Хомутяновка,улица Лермонтова,25,3,17.1,6.6,5.5228,5.5189,8.823,5.5228,,,3.0463,4.8359
w318084690,Бендеры,Хомутяновка,улица Лермонтова,29,3,19.6,6.53,5.4926,5.4887,8.756,5.4926,,,3.0765,4.8661
w318084686,Бендеры,Хомутяновка,улица Лермонтова,31,3,16.1,6.48,5.474,5.4701,8.715,5.474,,,3.0951,4.8847
w318083482,Бендеры,Хомутяновка,улица Лермонтова,33,3,12.1,6.44,5.4566,5.4527,8.677,5.4566,,,3.2978,5.0874
w318083475,Бендеры,Хомутяновка,улица Лермонтова,35,3,15.1,6.41,5.4423,5.4384,8.646,5.4423,,,3.2834,5.073
w318083469,Бендеры,Хомутяновка,улица Лермонтова,37,3,14.8,6.36,5.424,5.4201,8.606,5.424,,,3.2652,5.0548
n2321834527,Бендеры,Хомутяновка,улица Лермонтова,38,3,12.4,6.34,5.4143,5.4104,8.583,5.4143,,,3.2555,5.0451
n4919278864,Бендеры,Хомутяновка,улица Лермонтова,38а,3,14.0,5.73,5.1612,5.1573,8.028,5.1612,,,3.4217,5.2113
w318043413,Бендеры,Хомутяновка,улица Лермонтова,38а,3,23.1,5.77,5.1753,5.1714,8.059,5.1753,,,3.4358,5.2255
n2321834524,Бендеры,Хомутяновка,улица Лермонтова,39,3,13.8,6.35,5.4197,5.4158,8.596,5.4197,,,3.2608,5.0505
w318083466,Бендеры,Хомутяновка,улица Лермонтова,39,3,13.4,6.32,5.4072,5.4034,8.568,5.4072,,,3.2484,5.038
n2321834534,Бендеры,Хомутяновка,улица Лермонтова,41,3,10.2,6.25,5.3753,5.3714,8.498,5.3753,,,3.2418,5.0315
w317149370,Бендеры,Хомутяновка,улица Лермонтова,43,3,15.9,6.21,5.3616,5.3578,8.468,5.3616,,,3.2555,5.0451
w317149376,Бендеры,Хомутяновка,улица Лермонтова,45,3,16.3,6.18,5.3479,5.344,8.438,5.3479,,,3.2692,5.0588
w318044883,Бендеры,Хомутяновка,улица Лермонтова,49,3,18.4,6.09,5.3123,5.3084,8.36,5.3123,,,3.5728,5.3624
w318083425,Бендеры,Хомутяновка,улица Лермонтова,50,3,11.7,6.07,5.3014,5.2975,8.336,5.3014,,,3.5619,5.3515
w318044882,Бендеры,Хомутяновка,улица Лермонтова,51,3,17.9,6.05,5.2943,5.2904,8.32,5.2943,,,3.5547,5.3444
n2321855312,Бендеры,Хомутяновка,улица Лермонтова,56,3,14.2,5.83,5.2012,5.1973,8.116,5.2012,,,3.4617,5.2513
n2321855313,Бендеры,Хомутяновка,улица Лермонтова,60,3,13.5,5.73,5.1595,5.1556,8.024,5.1595,,,3.42,5.2096
w528507074,Бендеры,Хомутяновка,улица Ломоносова,1,3,25.1,6.9,5.7285,5.7241,9.18,5.7285,,,3.3076,5.0972
w320438945,Бендеры,Хомутяновка,улица Ломоносова,2,3,24.1,7.08,5.8003,5.7957,9.338,5.8003,,,3.3794,5.169
n5653833599,Бендеры,Хомутяновка,улица Ломоносова,2А,3,4.6,7.11,5.8162,5.8116,9.373,5.8162,,,3.3281,5.1177
w342101744,Бендеры,Хомутяновка,улица Ломоносова,4,3,16.1,7.23,5.8638,5.8592,9.478,5.8638,,,3.2804,5.0701
w342101746,Бендеры,Хомутяновка,улица Ломоносова,6,4,17.3,7.29,5.888,5.8833,9.53,5.888,,,3.2563,5.0459
w342101752,Бендеры,Хомутяновка,улица Ломоносова,8,4,16.4,7.39,5.9326,5.9279,9.629,5.9326,,,3.2117,5.0013
w352064499,Бендеры,Хомутяновка,улица Ломоносова,12,4,17.6,7.44,5.9544,5.9497,9.677,5.9544,,,3.1899,4.9795
w352263847,Бендеры,Хомутяновка,улица Ломоносова,12,4,9.6,7.57,6.0078,6.0031,9.794,6.0078,,,3.1773,4.9669
w352064498,Бендеры,Хомутяновка,улица Ломоносова,12a,4,19.5,7.48,5.9678,5.9631,9.706,5.9678,,,3.1765,4.9661
n2337889957,Бендеры,Хомутяновка,улица Ломоносова,15,4,10.2,7.26,5.8792,5.8746,9.512,5.8792,,,3.2651,5.0547
w352111433,Бендеры,Хомутяновка,улица Ломоносова,16,4,15.6,7.58,6.0108,6.0061,9.8,6.0108,,,3.1803,4.9699
n5640999867,Бендеры,Хомутяновка,улица Ломоносова,17,3,28.9,8.01,5.7467,5.7421,9.749,5.7467,,,3.3258,5.1154
w352111435,Бендеры,Хомутяновка,улица Ломоносова,18,4,18.6,7.61,6.0239,6.0192,9.829,6.0239,,,3.1934,4.983
n2337889954,Бендеры,Хомутяновка,улица Ломоносова,19,4,12.4,7.38,5.9278,5.9231,9.619,5.9278,,,3.2165,5.0061
w352263846,Бендеры,Хомутяновка,улица Ломоносова,20,4,20.9,7.7,6.0608,6.0561,9.91,6.0608,,,3.216,5.0056
w352263844,Бендеры,Хомутяновка,улица Ломоносова,21,4,15.2,7.64,6.0357,6.031,9.855,6.0357,,,3.2051,4.9948
w352263842,Бендеры,Хомутяновка,улица Ломоносова,23,4,15.5,7.67,6.0488,6.0441,9.884,6.0488,,,3.228,5.0177
w352263834,Бендеры,Хомутяновка,улица Ломоносова,24,4,21.3,7.76,6.1657,6.161,10.047,6.1657,,,3.2303,5.0199
w352263840,Бендеры,Хомутяновка,улица Ломоносова,25,4,11.1,7.7,6.0613,6.0567,9.911,6.0613,,,3.2154,5.0051
w352263832,Бендеры,Хомутяновка,улица Ломоносова,26,4,18.5,7.8,6.1807,6.1761,10.08,6.1807,,,3.2453,5.035
w352263839,Бендеры,Хомутяновка,улица Ломоносова,27,4,13.9,7.68,6.1334,6.1287,9.972,6.1334,,,3.198,4.9876
w352263808,Бендеры,Хомутяновка,улица Ломоносова,28,4,17.9,7.84,6.1998,6.1952,10.121,6.1998,,,3.2644,5.0541
w352263816,Бендеры,Хомутяновка,улица Ломоносова,29,4,19.5,7.71,6.1434,6.1387,9.998,6.1434,,,3.208,4.9976
w352263806,Бендеры,Хомутяновка,улица Ломоносова,30,4,15.5,7.88,6.216,6.2113,10.157,6.216,,,3.2806,5.0702
w352263814,Бендеры,Хомутяновка,улица Ломоносова,31,4,14.8,7.75,6.1594,6.1548,10.033,6.1594,,,3.224,5.0137
w352263818,Бендеры,Хомутяновка,улица Ломоносова,32,4,14.3,7.86,6.2172,6.2124,10.149,6.2172,,,3.2819,5.0715
w352263813,Бендеры,Хомутяновка,улица Ломоносова,33,4,11.1,7.78,6.1722,6.1676,10.061,6.1722,,,3.2369,5.0265
w352263811,Бендеры,Хомутяновка,улица Ломоносова,35,4,21.1,7.81,6.1851,6.1804,10.089,6.1851,,,3.2497,5.0393
w352263809,Бендеры,Хомутяновка,улица Ломоносова,37,4,15.9,7.84,6.1998,6.1952,10.121,6.1998,,,3.2644,5.0541
w352263803,Бендеры,Хомутяновка,улица Ломоносова,41,4,11.5,7.92,6.2312,6.2266,10.19,6.2312,,,3.2958,5.0855
w352263801,Бендеры,Хомутяновка,улица Ломоносова,45,4,15.9,7.86,6.2162,6.2113,10.147,6.2162,,,3.2808,5.0704
w352263798,Бендеры,Хомутяновка,улица Ломоносова,47,4,10.7,7.81,6.1953,6.1905,10.1,6.1953,,,3.2599,5.0496
w318085551,Бендеры,Хомутяновка,улица Матросова,3,3,5.4,7.1,5.8646,5.8603,9.416,5.8646,,,3.2184,5.008
w209273621,Бендеры,Хомутяновка,улица Матросова,4,4,15.1,7.2,5.8878,5.8836,9.487,5.8878,,,3.2417,5.0313
w318085550,Бендеры,Хомутяновка,улица Матросова,5,3,14.9,7.09,5.8612,5.8569,9.406,5.8612,,,3.215,5.0046
w318548555,Бендеры,Хомутяновка,улица Матросова,6,3,11.9,7.03,5.8449,5.8407,9.36,5.8449,,,3.1988,4.9884
w318085549,Бендеры,Хомутяновка,улица Матросова,7,3,17.5,6.97,5.8198,5.8156,9.305,5.8198,,,3.1737,4.9633
w318548551,Бендеры,Хомутяновка,улица Матросова,8,3,11.9,6.99,5.8278,5.8236,9.323,5.8278,,,3.1817,4.9713
w318085546,Бендеры,Хомутяновка,улица Матросова,9,3,16.9,6.92,5.8006,5.7964,9.263,5.8006,,,3.1545,4.9441
w318120123,Бендеры,Хомутяновка,улица Матросова,10,3,9.8,6.74,5.7224,5.7181,9.091,5.7224,,,3.0762,4.8658
w318548549,Бендеры,Хомутяновка,улица Матросова,10,3,13.0,6.95,5.8098,5.8056,9.283,5.8098,,,3.1636,4.9532
w318085082,Бендеры,Хомутяновка,улица Матросова,11,3,14.6,6.87,5.7772,5.7729,9.211,5.7772,,,3.131,4.9206
w318548545,Бендеры,Хомутяновка,улица Матросова,12,3,12.0,6.91,5.7937,5.7895,9.247,5.7937,,,3.1475,4.9371
w315851335,Бендеры,Хомутяновка,улица Матросова,13,3,18.5,6.67,5.5779,5.574,8.913,5.5779,,,3.1,4.8897
w318548543,Бендеры,Хомутяновка,улица Матросова,14,3,12.9,6.87,5.7767,5.7725,9.21,5.7767,,,3.1305,4.9201
w315618171,Бендеры,Хомутяновка,улица Матросова,15,3,24.9,6.56,5.5332,5.5292,8.814,5.5332,,,3.2695,5.0591
w318120128,Бендеры,Хомутяновка,улица Матросова,16,3,12.5,6.81,5.7549,5.7507,9.162,5.7549,,,3.1087,4.8983
w318084693,Бендеры,Хомутяновка,улица Матросова,18,3,18.4,6.69,5.5873,5.5833,8.933,5.5873,,,3.0907,4.8803
w315807199,Бендеры,Хомутяновка,улица Матросова,19,3,21.3,6.26,5.3047,5.301,8.437,5.3047,,,3.1899,4.9796
w318084702,Бендеры,Хомутяновка,улица Матросова,20,3,11.8,6.65,5.571,5.567,8.898,5.571,,,3.107,4.8966
w315807212,Бендеры,Хомутяновка,улица Матросова,21,3,15.8,6.22,5.2866,5.2829,8.397,5.2866,,,3.208,4.9977
w318084701,Бендеры,Хомутяновка,улица Матросова,22,3,11.8,6.61,5.5539,5.55,8.86,5.5539,,,3.1241,4.9137
w315807210,Бендеры,Хомутяновка,улица Матросова,23,3,18.4,6.18,5.2701,5.2664,8.362,5.2701,,,3.3554,5.1451
w315807208,Бендеры,Хомутяновка,улица Матросова,25,3,14.9,6.14,5.2503,5.2466,8.318,5.2503,,,3.3356,5.1253
w318084700,Бендеры,Хомутяновка,улица Матросова,26,3,13.4,6.57,5.536,5.5321,8.82,5.536,,,3.2723,5.0619
w315807203,Бендеры,Хомутяновка,улица Матросова,27,3,15.0,6.09,5.2332,5.2295,8.281,5.2332,,,3.3186,5.1082
w318084689,Бендеры,Хомутяновка,улица Матросова,28,3,14.6,6.53,5.5203,5.5164,8.786,5.5203,,,3.2566,5.0462
w315618173,Бендеры,Хомутяновка,улица Матросова,29,3,17.9,6.06,5.2179,5.2142,8.246,5.2179,,,3.3032,5.0928
w318084687,Бендеры,Хомутяновка,улица Матросова,30,3,15.7,6.49,5.5012,5.4972,8.744,5.5012,,,3.2375,5.0271
w318083480,Бендеры,Хомутяновка,улица Матросова,32,3,11.6,6.44,5.4844,5.4805,8.707,5.4844,,,3.2207,5.0103
w318083477,Бендеры,Хомутяновка,улица Матросова,34,3,12.0,6.41,5.4685,5.4645,8.672,5.4685,,,3.2048,4.9944
w315425263,Бендеры,Хомутяновка,улица Матросова,35,3,19.1,5.93,5.1663,5.1626,8.133,5.1663,,,3.2516,5.0413
w318083474,Бендеры,Хомутяновка,улица Матросова,36,3,11.4,6.36,5.4502,5.4462,8.632,5.4502,,,3.1864,4.9761
w318083464,Бендеры,Хомутяновка,улица Матросова,38,3,10.5,6.32,5.433,5.429,8.594,5.433,,,3.1692,4.9589
w317149367,Бендеры,Хомутяновка,улица Матросова,42,3,15.7,6.31,5.3207,5.3171,8.473,5.3207,,,3.1739,4.9635
w317149374,Бендеры,Хомутяновка,улица Матросова,44,3,12.3,6.26,5.3007,5.297,8.429,5.3007,,,3.1939,4.9836
w318044885,Бендеры,Хомутяновка,улица Матросова,46,3,14.1,6.22,5.2851,5.2814,8.394,5.2851,,,3.2095,4.9991
w318044886,Бендеры,Хомутяновка,улица Матросова,50,3,9.9,6.14,5.2512,5.2475,8.32,5.2512,,,3.3365,5.1262
w317149365,Бендеры,Хомутяновка,улица Матросова,52,3,10.0,6.09,5.233,5.2293,8.28,5.233,,,3.3183,5.108
w315807202,Бендеры,Хомутяновка,улица Матросова,54,3,13.2,6.06,5.2178,5.2141,8.246,5.2178,,,3.3031,5.0927
w317053543,Бендеры,Хомутяновка,улица Осипенко,4,3,20.0,6.85,5.9169,5.913,9.34,5.9169,,,2.5118,4.3015
