uid,district,origin,way_id,highway,name,access,motor_vehicle,oneway,bridge,tunnel,layer,maxspeed,surface
w302067666,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067666,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w302067666,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w318406795,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406795,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w318406795,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406795,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406795,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406795,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
