uid,osm_type,osm_id,settlement,kind,housenumber,cluster_id,cluster_size,nearest_serviceable_road_m,lon,lat,flag,status
n9271467507,n,9271467507,bender_core,address,2,79,56,305.6,29.48749,46.8338,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1215604333,w,1215604333,bender_core,unaddressed_building,,79,56,284.2,29.48788,46.83362,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1292294499,w,1292294499,bender_core,unaddressed_building,,79,56,389.2,29.48734,46.83455,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1292294500,w,1292294500,bender_core,unaddressed_building,,79,56,407.3,29.48712,46.8347,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1292294501,w,1292294501,bender_core,unaddressed_building,,79,56,415.6,29.48758,46.83481,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1292294502,w,1292294502,bender_core,unaddressed_building,,79,56,426.1,29.48757,46.8349,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1374827653,w,1374827653,bender_core,unaddressed_building,,79,56,374.8,29.48742,46.83443,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096037,w,1428096037,bender_core,unaddressed_building,,79,56,425.6,29.48838,46.83489,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096038,w,1428096038,bender_core,unaddressed_building,,79,56,407.4,29.48841,46.83473,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w293181394,w,293181394,bender_core,unaddressed_building,,79,56,388.9,29.48618,46.83437,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w293181397,w,293181397,bender_core,unaddressed_building,,79,56,394.5,29.48521,46.83476,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295115441,w,295115441,bender_core,unaddressed_building,,79,56,342.8,29.48685,46.83407,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295115442,w,295115442,bender_core,unaddressed_building,,79,56,415.8,29.4858,46.83462,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w303916706,w,303916706,bender_core,unaddressed_building,,79,56,385.4,29.48535,46.83455,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823856925,w,823856925,bender_core,unaddressed_building,,79,56,319.1,29.48776,46.83394,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1292294503,w,1292294503,bender_lipcani,unaddressed_building,,79,56,443.6,29.48734,46.83505,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1354934546,w,1354934546,bender_lipcani,unaddressed_building,,79,56,508.0,29.48425,46.83639,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096013,w,1428096013,bender_lipcani,unaddressed_building,,79,56,702.9,29.48719,46.83739,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096020,w,1428096020,bender_lipcani,unaddressed_building,,79,56,657.8,29.48708,46.83793,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096034,w,1428096034,bender_lipcani,unaddressed_building,,79,56,486.4,29.48806,46.83545,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096035,w,1428096035,bender_lipcani,unaddressed_building,,79,56,455.9,29.48811,46.83518,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096036,w,1428096036,bender_lipcani,unaddressed_building,,79,56,450.9,29.4885,46.83512,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096039,w,1428096039,bender_lipcani,unaddressed_building,,79,56,502.1,29.48841,46.83559,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096040,w,1428096040,bender_lipcani,unaddressed_building,,79,56,535.4,29.48843,46.83589,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096041,w,1428096041,bender_lipcani,unaddressed_building,,79,56,570.9,29.4883,46.83621,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096044,w,1428096044,bender_lipcani,unaddressed_building,,79,56,659.0,29.48806,46.83701,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096045,w,1428096045,bender_lipcani,unaddressed_building,,79,56,653.6,29.48807,46.83697,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096046,w,1428096046,bender_lipcani,unaddressed_building,,79,56,638.4,29.4881,46.83683,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096047,w,1428096047,bender_lipcani,unaddressed_building,,79,56,632.7,29.48811,46.83678,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096048,w,1428096048,bender_lipcani,unaddressed_building,,79,56,618.0,29.48813,46.83664,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096049,w,1428096049,bender_lipcani,unaddressed_building,,79,56,612.8,29.48814,46.8366,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w1428096053,w,1428096053,bender_lipcani,unaddressed_building,,79,56,670.4,29.4866,46.83742,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w287026506,w,287026506,bender_lipcani,address,2,79,56,519.7,29.48697,46.83571,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w287026507,w,287026507,bender_lipcani,unaddressed_building,,79,56,525.3,29.48697,46.83576,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w287026508,w,287026508,bender_lipcani,unaddressed_building,,79,56,523.4,29.48678,46.83572,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w287026509,w,287026509,bender_lipcani,unaddressed_building,,79,56,589.3,29.48617,46.8365,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w293181399,w,293181399,bender_lipcani,unaddressed_building,,79,56,377.5,29.48367,46.83528,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w293181400,w,293181400,bender_lipcani,unaddressed_building,,79,56,556.5,29.48532,46.83652,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w293181401,w,293181401,bender_lipcani,unaddressed_building,,79,56,518.2,29.48368,46.83756,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295024424,w,295024424,bender_lipcani,unaddressed_building,,79,56,522.1,29.48553,46.83606,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295024427,w,295024427,bender_lipcani,unaddressed_building,,79,56,558.2,29.48622,46.83612,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295024570,w,295024570,bender_lipcani,unaddressed_building,,79,56,652.7,29.48614,46.83733,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295150807,w,295150807,bender_lipcani,unaddressed_building,,79,56,389.0,29.48247,46.83563,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295150808,w,295150808,bender_lipcani,unaddressed_building,,79,56,483.3,29.48286,46.83645,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295150809,w,295150809,bender_lipcani,unaddressed_building,,79,56,453.0,29.48288,46.83794,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295422721,w,295422721,bender_lipcani,unaddressed_building,,79,56,554.0,29.48339,46.83703,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w295422722,w,295422722,bender_lipcani,unaddressed_building,,79,56,538.1,29.48352,46.83685,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w297047592,w,297047592,bender_lipcani,unaddressed_building,,79,56,382.9,29.48446,46.83504,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w528368787,w,528368787,bender_lipcani,unaddressed_building,,79,56,611.0,29.48706,46.83837,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w643227695,w,643227695,bender_lipcani,unaddressed_building,,79,56,598.4,29.48681,46.83641,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w698278134,w,698278134,bender_lipcani,unaddressed_building,,79,56,654.2,29.48829,46.83697,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w707585707,w,707585707,bender_lipcani,unaddressed_building,,79,56,557.6,29.48696,46.83606,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w713035190,w,713035190,bender_lipcani,unaddressed_building,,79,56,445.2,29.48343,46.836,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823856923,w,823856923,bender_lipcani,unaddressed_building,,79,56,545.0,29.485,46.83652,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823856924,w,823856924,bender_lipcani,unaddressed_building,,79,56,494.9,29.48509,46.83596,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823856926,w,823856926,bender_lipcani,unaddressed_building,,79,56,379.6,29.48334,46.83539,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n4523355645,n,4523355645,bender_core,address,11,37,49,376.1,29.47247,46.80326,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157500,w,160157500,bender_core,address,20,37,49,244.8,29.4704,46.80217,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157501,w,160157501,bender_core,address,32,37,49,283.4,29.4732,46.80239,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157506,w,160157506,bender_core,address,18б,37,49,186.0,29.46966,46.80279,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157512,w,160157512,bender_core,address,20а,37,49,199.5,29.4697,46.80212,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157513,w,160157513,bender_core,address,38,37,49,215.8,29.47136,46.80186,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157516,w,160157516,bender_core,address,30,37,49,288.4,29.47256,46.80246,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157520,w,160157520,bender_core,address,22,37,49,297.5,29.47107,46.80317,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157526,w,160157526,bender_core,address,24,37,49,292.3,29.47111,46.80257,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157529,w,160157529,bender_core,address,42,37,49,151.9,29.47515,46.80111,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157531,w,160157531,bender_core,address,40,37,49,203.0,29.47218,46.80171,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157533,w,160157533,bender_core,address,28,37,49,345.9,29.47246,46.80299,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157538,w,160157538,bender_core,address,18,37,49,235.3,29.47031,46.80276,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w160157540,w,160157540,bender_core,address,34,37,49,226.5,29.47331,46.80187,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048725,w,161048725,bender_core,address,6,37,49,152.1,29.46914,46.8059,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048726,w,161048726,bender_core,address,8,37,49,207.9,29.46901,46.80537,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048743,w,161048743,bender_core,address,197,37,49,178.4,29.46763,46.80446,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048747,w,161048747,bender_core,address,12,37,49,224.6,29.4686,46.80483,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048751,w,161048751,bender_core,address,197а,37,49,167.1,29.46816,46.80409,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048753,w,161048753,bender_core,address,14,37,49,241.8,29.46901,46.80451,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048754,w,161048754,bender_core,address,193,37,49,151.1,29.46777,46.80517,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048756,w,161048756,bender_core,address,10,37,49,232.5,29.46987,46.8053,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w161048763,w,161048763,bender_core,address,16,37,49,294.4,29.46987,46.80465,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w209654387,w,209654387,bender_core,unaddressed_building,,37,49,279.4,29.4763,46.80281,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w209654408,w,209654408,bender_core,unaddressed_building,,37,49,161.5,29.47757,46.80098,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w209654409,w,209654409,bender_core,address,7,37,49,207.8,29.47683,46.80154,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w209654412,w,209654412,bender_core,address,5,37,49,288.0,29.47629,46.80229,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315036783,w,315036783,bender_core,unaddressed_building,,37,49,264.7,29.47643,46.8034,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315037914,w,315037914,bender_core,unaddressed_building,,37,49,176.9,29.46894,46.80378,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315037915,w,315037915,bender_core,unaddressed_building,,37,49,229.9,29.46945,46.80411,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315037916,w,315037916,bender_core,unaddressed_building,,37,49,194.5,29.46919,46.80383,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315037917,w,315037917,bender_core,unaddressed_building,,37,49,210.7,29.46921,46.80403,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w315037918,w,315037918,bender_core,unaddressed_building,,37,49,152.3,29.46854,46.80374,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319857616,w,319857616,bender_core,unaddressed_building,,37,49,243.7,29.47722,46.8021,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w320275319,w,320275319,bender_core,unaddressed_building,,37,49,206.5,29.47807,46.80126,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w320275320,w,320275320,bender_core,unaddressed_building,,37,49,173.7,29.47762,46.80109,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w320287443,w,320287443,bender_core,unaddressed_building,,37,49,249.0,29.47665,46.80304,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w352679843,w,352679843,bender_core,unaddressed_building,,37,49,169.2,29.46922,46.80337,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w442882583,w,442882583,bender_core,unaddressed_building,,37,49,158.1,29.46917,46.80319,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w442882584,w,442882584,bender_core,unaddressed_building,,37,49,199.6,29.47061,46.80175,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w443001374,w,443001374,bender_core,unaddressed_building,,37,49,277.7,29.4738,46.80231,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w443001375,w,443001375,bender_core,unaddressed_building,,37,49,210.9,29.47465,46.80167,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w446369569,w,446369569,bender_core,unaddressed_building,,37,49,187.2,29.4684,46.80523,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w47475150,w,47475150,bender_core,address,36,37,49,238.2,29.47414,46.80194,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w50736998,w,50736998,bender_core,address,26а,37,49,282.9,29.47191,46.80244,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w50736999,w,50736999,bender_core,address,26,37,49,349.0,29.47182,46.80305,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w50737000,w,50737000,bender_core,address,26,37,49,354.8,29.4717,46.80358,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w693309428,w,693309428,bender_core,unaddressed_building,,37,49,312.9,29.47585,46.80254,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w699331174,w,699331174,bender_core,unaddressed_building,,37,49,279.4,29.47523,46.80226,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619670,w,353619670,bender_core,address,27,21,35,158.0,29.47695,46.79824,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619671,w,353619671,bender_core,address,29,21,35,177.5,29.47701,46.79807,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619685,w,353619685,bender_core,address,31,21,35,197.6,29.47696,46.79788,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619769,w,353619769,bender_core,address,33,21,35,217.0,29.47698,46.79771,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619770,w,353619770,bender_core,address,35,21,35,233.8,29.47694,46.79755,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353804996,w,353804996,bender_core,address,37,21,35,248.3,29.47703,46.79743,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353804997,w,353804997,bender_core,address,39,21,35,270.3,29.47699,46.79722,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353804998,w,353804998,bender_core,address,41,21,35,291.6,29.47699,46.79703,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353804999,w,353804999,bender_core,address,43,21,35,316.2,29.47698,46.79681,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805000,w,353805000,bender_core,unaddressed_building,,21,35,325.4,29.47714,46.79673,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805001,w,353805001,bender_core,address,45,21,35,340.0,29.47697,46.79659,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805940,w,353805940,bender_core,unaddressed_building,,21,35,321.6,29.47749,46.7968,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805941,w,353805941,bender_core,unaddressed_building,,21,35,352.4,29.477,46.79648,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805942,w,353805942,bender_core,address,47,21,35,364.3,29.47704,46.79637,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805943,w,353805943,bender_core,unaddressed_building,,21,35,378.0,29.47696,46.79625,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805944,w,353805944,bender_core,address,49,21,35,394.3,29.47695,46.7961,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353805945,w,353805945,bender_core,address,51,21,35,410.5,29.47696,46.79595,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353807386,w,353807386,bender_core,address,53,21,35,390.0,29.47696,46.7957,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353807387,w,353807387,bender_core,address,55,21,35,378.1,29.47701,46.79558,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353807388,w,353807388,bender_core,unaddressed_building,,21,35,366.5,29.47707,46.79547,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353807389,w,353807389,bender_core,address,57,21,35,354.6,29.47691,46.79538,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810453,w,353810453,bender_core,address,59,21,35,335.9,29.47692,46.79521,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810454,w,353810454,bender_core,address,61,21,35,307.7,29.4769,46.79495,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810455,w,353810455,bender_core,unaddressed_building,,21,35,324.4,29.47693,46.7951,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810456,w,353810456,bender_core,address,63,21,35,293.9,29.47702,46.79481,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810457,w,353810457,bender_core,address,65,21,35,284.2,29.47709,46.79471,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810458,w,353810458,bender_core,address,67,21,35,265.4,29.47695,46.79456,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810459,w,353810459,bender_core,address,69,21,35,250.7,29.47715,46.7944,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810460,w,353810460,bender_core,address,71,21,35,239.4,29.47714,46.79429,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810461,w,353810461,bender_core,address,73,21,35,221.9,29.4769,46.79416,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353810462,w,353810462,bender_core,address,75,21,35,187.4,29.47699,46.79384,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353817269,w,353817269,bender_core,address,77,21,35,166.5,29.47705,46.79364,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w353619673,w,353619673,giska,address,4,21,35,153.8,29.47631,46.79361,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w446100564,w,446100564,giska,address,2,21,35,180.7,29.47615,46.79388,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w707610563,w,707610563,giska,unaddressed_building,,21,35,161.3,29.47587,46.79373,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2323589095,n,2323589095,parkany,address,243,0,25,164.6,29.50277,46.86285,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2323589096,n,2323589096,parkany,address,256,0,25,174.0,29.50319,46.8627,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458005770,n,2458005770,parkany,address,254,0,25,173.0,29.50326,46.86244,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458005775,n,2458005775,parkany,address,252,0,25,173.6,29.50327,46.86223,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458005778,n,2458005778,parkany,address,250,0,25,166.6,29.50331,46.86203,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458103826,n,2458103826,parkany,address,235,0,25,151.7,29.50292,46.86227,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458103827,n,2458103827,parkany,address,237,0,25,155.1,29.50287,46.86241,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458103828,n,2458103828,parkany,address,241,0,25,161.4,29.5028,46.86272,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2458103829,n,2458103829,parkany,address,239,0,25,159.1,29.50283,46.8626,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2459722192,n,2459722192,parkany,address,246,0,25,153.0,29.50337,46.86165,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
n2459722196,n,2459722196,parkany,address,248,0,25,161.3,29.50336,46.86184,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w431873900,w,431873900,parkany,unaddressed_building,,0,25,165.4,29.50327,46.86289,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w431873901,w,431873901,parkany,unaddressed_building,,0,25,171.0,29.50321,46.86279,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w431873903,w,431873903,parkany,unaddressed_building,,0,25,170.1,29.50325,46.86266,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w431873904,w,431873904,parkany,unaddressed_building,,0,25,169.8,29.50328,46.86252,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438465981,w,438465981,parkany,unaddressed_building,,0,25,166.7,29.50334,46.86246,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438465983,w,438465983,parkany,unaddressed_building,,0,25,160.2,29.50358,46.8617,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438467167,w,438467167,parkany,unaddressed_building,,0,25,159.1,29.50348,46.86227,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438467168,w,438467168,parkany,unaddressed_building,,0,25,158.6,29.50351,46.86215,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438467169,w,438467169,parkany,unaddressed_building,,0,25,153.5,29.5036,46.86206,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w438467170,w,438467170,parkany,unaddressed_building,,0,25,162.3,29.5035,46.86197,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w476163308,w,476163308,parkany,unaddressed_building,,0,25,161.1,29.50362,46.86147,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w476163311,w,476163311,parkany,unaddressed_building,,0,25,156.1,29.50371,46.86134,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w476163318,w,476163318,parkany,unaddressed_building,,0,25,156.5,29.50368,46.86119,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w679917502,w,679917502,parkany,unaddressed_building,,0,25,155.4,29.5037,46.86108,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w637665916,w,637665916,parkany,unaddressed_building,,16,18,3200.9,29.49531,46.89145,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w637665917,w,637665917,parkany,unaddressed_building,,16,18,3178.6,29.49579,46.8913,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w689649979,w,689649979,parkany,unaddressed_building,,16,18,3164.2,29.49572,46.89115,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651546,w,694651546,parkany,unaddressed_building,,16,18,3188.7,29.49585,46.8914,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651547,w,694651547,parkany,unaddressed_building,,16,18,3196.4,29.49592,46.89148,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651548,w,694651548,parkany,unaddressed_building,,16,18,3204.4,29.49603,46.89157,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651549,w,694651549,parkany,unaddressed_building,,16,18,3213.1,29.49612,46.89167,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651550,w,694651550,parkany,unaddressed_building,,16,18,3219.0,29.49617,46.89173,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694651551,w,694651551,parkany,unaddressed_building,,16,18,3229.1,29.49631,46.89185,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694652987,w,694652987,parkany,unaddressed_building,,16,18,3244.5,29.49651,46.89202,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694652988,w,694652988,parkany,unaddressed_building,,16,18,3228.6,29.49667,46.89189,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w694652989,w,694652989,parkany,unaddressed_building,,16,18,3150.0,29.49566,46.89101,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782581,w,823782581,parkany,unaddressed_building,,16,18,3273.9,29.49383,46.89197,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782582,w,823782582,parkany,unaddressed_building,,16,18,3272.1,29.49424,46.89199,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782583,w,823782583,parkany,unaddressed_building,,16,18,3268.5,29.49476,46.89201,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782584,w,823782584,parkany,unaddressed_building,,16,18,3268.6,29.49515,46.89205,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782585,w,823782585,parkany,unaddressed_building,,16,18,3256.9,29.49725,46.89224,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w823782586,w,823782586,parkany,unaddressed_building,,16,18,3306.7,29.4954,46.89242,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w115331346,w,115331346,bender_core,unaddressed_building,,42,17,435.7,29.48126,46.79731,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w115331389,w,115331389,bender_core,unaddressed_building,,42,17,469.4,29.48211,46.79739,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w115331397,w,115331397,bender_core,unaddressed_building,,42,17,442.0,29.48234,46.79773,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w115331478,w,115331478,bender_core,unaddressed_building,,42,17,410.4,29.4815,46.79801,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w115331514,w,115331514,bender_core,unaddressed_building,,42,17,413.2,29.48126,46.79767,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w310492782,w,310492782,bender_core,unaddressed_building,,42,17,499.0,29.48174,46.79498,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w316505551,w,316505551,bender_core,unaddressed_building,,42,17,462.2,29.48108,46.795,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384369,w,319384369,bender_core,unaddressed_building,,42,17,539.7,29.48174,46.79554,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384371,w,319384371,bender_core,unaddressed_building,,42,17,475.9,29.48258,46.79613,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384372,w,319384372,bender_core,unaddressed_building,,42,17,493.0,29.48251,46.79576,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384373,w,319384373,bender_core,unaddressed_building,,42,17,509.2,29.48188,46.7967,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384374,w,319384374,bender_core,unaddressed_building,,42,17,450.0,29.48273,46.79662,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
w319384377,w,319384377,bender_core,unaddressed_building,,42,17,379.6,29.48391,46.7961,possible_missing_or_unnamed_access_road,excluded_pending_owner_review
