uid,osm_type,osm_id,settlement_ru,district_ru,street_ru,housenumber,full_address_ru,canonical_address_key,zone_id,expected_km,central_km,bam_km,service_status,address_status,assignment_basis,source_dataset_version,owner_review_required,direct_export_eligible
w303317665,w,303317665,Бендеры,,улица Чапаева,6,"Бендеры, улица Чапаева, дом 6",бендеры||улица чапаева|6,2,2.501,2.165,4.9003,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303140631,w,303140631,Бендеры,,улица Чапаева,7,"Бендеры, улица Чапаева, дом 7",бендеры||улица чапаева|7,2,2.544,2.208,4.9433,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317668,w,303317668,Бендеры,,улица Чапаева,8,"Бендеры, улица Чапаева, дом 8",бендеры||улица чапаева|8,2,2.516,2.18,4.9156,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303140633,w,303140633,Бендеры,,улица Чапаева,9,"Бендеры, улица Чапаева, дом 9",бендеры||улица чапаева|9,2,2.617,2.28,5.0157,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303139372,w,303139372,Бендеры,,улица Чапаева,9а,"Бендеры, улица Чапаева, дом 9а",бендеры||улица чапаева|9а,2,2.673,2.337,5.0725,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317669,w,303317669,Бендеры,,улица Чапаева,10,"Бендеры, улица Чапаева, дом 10",бендеры||улица чапаева|10,2,2.53,2.193,4.9287,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317650,w,303317650,Бендеры,,улица Чапаева,11,"Бендеры, улица Чапаева, дом 11",бендеры||улица чапаева|11,2,2.604,2.267,5.0027,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319320,w,303319320,Бендеры,,улица Чапаева,12,"Бендеры, улица Чапаева, дом 12",бендеры||улица чапаева|12,2,2.556,2.22,4.9551,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317652,w,303317652,Бендеры,,улица Чапаева,13,"Бендеры, улица Чапаева, дом 13",бендеры||улица чапаева|13,2,2.608,2.272,5.0075,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319331,w,303319331,Бендеры,,улица Чапаева,14,"Бендеры, улица Чапаева, дом 14",бендеры||улица чапаева|14,2,2.573,2.236,4.9718,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317653,w,303317653,Бендеры,,улица Чапаева,15,"Бендеры, улица Чапаева, дом 15",бендеры||улица чапаева|15,2,2.622,2.286,5.0213,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319335,w,303319335,Бендеры,,улица Чапаева,16,"Бендеры, улица Чапаева, дом 16",бендеры||улица чапаева|16,2,2.589,2.252,4.9878,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317655,w,303317655,Бендеры,,улица Чапаева,17,"Бендеры, улица Чапаева, дом 17",бендеры||улица чапаева|17,2,2.658,2.322,5.0575,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319337,w,303319337,Бендеры,,улица Чапаева,18,"Бендеры, улица Чапаева, дом 18",бендеры||улица чапаева|18,2,2.61,2.273,5.0089,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317656,w,303317656,Бендеры,,улица Чапаева,19,"Бендеры, улица Чапаева, дом 19",бендеры||улица чапаева|19,2,2.678,2.342,5.0769,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319338,w,303319338,Бендеры,,улица Чапаева,20,"Бендеры, улица Чапаева, дом 20",бендеры||улица чапаева|20,2,2.622,2.286,5.0215,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w404680628,w,404680628,Бендеры,,улица Чапаева,21,"Бендеры, улица Чапаева, дом 21",бендеры||улица чапаева|21,2,2.694,2.358,5.0934,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319341,w,303319341,Бендеры,,улица Чапаева,22,"Бендеры, улица Чапаева, дом 22",бендеры||улица чапаева|22,2,2.644,2.308,5.0432,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317647,w,303317647,Бендеры,,улица Чапаева,23,"Бендеры, улица Чапаева, дом 23",бендеры||улица чапаева|23,2,2.714,2.378,5.1129,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319346,w,303319346,Бендеры,,улица Чапаева,24,"Бендеры, улица Чапаева, дом 24",бендеры||улица чапаева|24,2,2.666,2.33,5.065,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317648,w,303317648,Бендеры,,улица Чапаева,25,"Бендеры, улица Чапаева, дом 25",бендеры||улица чапаева|25,2,2.731,2.395,5.13,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319349,w,303319349,Бендеры,,улица Чапаева,26,"Бендеры, улица Чапаева, дом 26",бендеры||улица чапаева|26,2,2.688,2.352,5.0876,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319350,w,303319350,Бендеры,,улица Чапаева,28,"Бендеры, улица Чапаева, дом 28",бендеры||улица чапаева|28,2,2.698,2.362,5.0973,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303319352,w,303319352,Бендеры,,улица Чапаева,30,"Бендеры, улица Чапаева, дом 30",бендеры||улица чапаева|30,2,2.714,2.378,5.1134,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303317646,w,303317646,Бендеры,,улица Чапаева,96,"Бендеры, улица Чапаева, дом 96",бендеры||улица чапаева|96,2,2.642,2.312,5.004,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w303985839,w,303985839,Бендеры,,улица Чапаева,182,"Бендеры, улица Чапаева, дом 182",бендеры||улица чапаева|182,1,2.417,2.081,4.8165,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295619174,w,295619174,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,1,2.395,2.059,4.7944,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317659,w,303317659,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,1,2.42,2.084,4.8189,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303140599,w,303140599,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.455,2.119,4.8542,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317660,w,303317660,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.474,2.138,4.8733,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317664,w,303317664,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.488,2.152,4.8876,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303140627,w,303140627,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.502,2.166,4.9016,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303140629,w,303140629,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.509,2.173,4.9085,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319319,w,303319319,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.533,2.197,4.9327,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319321,w,303319321,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.548,2.212,4.9475,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303140632,w,303140632,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.552,2.216,4.951,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319323,w,303319323,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.557,2.221,4.956,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319333,w,303319333,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.571,2.235,4.9702,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319334,w,303319334,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.582,2.246,4.9813,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317651,w,303317651,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.615,2.279,5.0139,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319343,w,303319343,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.635,2.298,5.0337,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317654,w,303317654,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.64,2.303,5.0388,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319344,w,303319344,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.654,2.318,5.053,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303139373,w,303139373,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.656,2.32,5.0557,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319345,w,303319345,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.656,2.32,5.055,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319347,w,303319347,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.672,2.336,5.0712,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319348,w,303319348,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.677,2.341,5.0758,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319351,w,303319351,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.683,2.347,5.0823,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303317649,w,303317649,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.704,2.367,5.1027,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319353,w,303319353,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.712,2.376,5.1113,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303319354,w,303319354,Бендеры,,улица Чапаева,,"Бендеры, улица Чапаева",,2,2.726,2.39,5.1254,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
n2337985537,n,2337985537,Бендеры,,улица Чернышевского,9,"Бендеры, улица Чернышевского, дом 9",бендеры||улица чернышевского|9,3,4.521,4.42,4.8027,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2337992800,n,2337992800,Бендеры,,улица Чернышевского,12,"Бендеры, улица Чернышевского, дом 12",бендеры||улица чернышевского|12,3,4.39,4.289,4.6718,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w410946408,w,410946408,Бендеры,,улица Чернышевского,16,"Бендеры, улица Чернышевского, дом 16",бендеры||улица чернышевского|16,3,4.47,4.369,4.7519,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2337992799,n,2337992799,Бендеры,,улица Чернышевского,26,"Бендеры, улица Чернышевского, дом 26",бендеры||улица чернышевского|26,3,4.51,4.451,4.4161,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w410946409,w,410946409,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.377,4.276,4.6586,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946413,w,410946413,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.378,4.277,4.6598,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946411,w,410946411,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.388,4.287,4.6697,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946410,w,410946410,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.433,4.332,4.7144,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946407,w,410946407,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.47,4.401,4.4662,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946406,w,410946406,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.487,4.421,4.4459,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w410946403,w,410946403,Бендеры,,улица Чернышевского,,"Бендеры, улица Чернышевского",,3,4.513,4.455,4.4126,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
n4997937710,n,4997937710,Бендеры,,улица Чехова,1,"Бендеры, улица Чехова, дом 1",бендеры||улица чехова|1,3,4.72,4.84,3.3932,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287678,w,209287678,Бендеры,,улица Чехова,1,"Бендеры, улица Чехова, дом 1",бендеры||улица чехова|1,3,4.72,4.807,3.3082,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287628,w,209287628,Бендеры,,улица Чехова,2,"Бендеры, улица Чехова, дом 2",бендеры||улица чехова|2,3,4.714,4.801,3.3023,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287648,w,209287648,Бендеры,,улица Чехова,3,"Бендеры, улица Чехова, дом 3",бендеры||улица чехова|3,3,4.844,4.931,3.4323,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287690,w,209287690,Бендеры,,улица Чехова,4,"Бендеры, улица Чехова, дом 4",бендеры||улица чехова|4,3,4.831,4.926,3.345,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287649,w,209287649,Бендеры,,улица Чехова,8,"Бендеры, улица Чехова, дом 8",бендеры||улица чехова|8,3,4.887,4.974,3.4754,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287629,w,209287629,Бендеры,,улица Чехова,10,"Бендеры, улица Чехова, дом 10",бендеры||улица чехова|10,3,4.925,5.019,3.4475,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w319366988,w,319366988,Бендеры,,улица Чехова,10,"Бендеры, улица Чехова, дом 10",бендеры||улица чехова|10,3,4.925,5.057,3.5555,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287657,w,209287657,Бендеры,,улица Чехова,14а,"Бендеры, улица Чехова, дом 14а",бендеры||улица чехова|14а,3,4.818,4.905,3.406,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w302066907,w,302066907,Бендеры,,улица Чехова,27,"Бендеры, улица Чехова, дом 27",бендеры||улица чехова|27,3,4.598,4.696,3.0899,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w302066906,w,302066906,Бендеры,,улица Чехова,29,"Бендеры, улица Чехова, дом 29",бендеры||улица чехова|29,3,4.585,4.679,3.1064,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2321951523,n,2321951523,Бендеры,,улица Чехова,30,"Бендеры, улица Чехова, дом 30",бендеры||улица чехова|30,3,5.012,5.1,3.5979,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w302066905,w,302066905,Бендеры,,улица Чехова,31,"Бендеры, улица Чехова, дом 31",бендеры||улица чехова|31,3,4.572,4.663,3.1227,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w302066899,w,302066899,Бендеры,,улица Чехова,33,"Бендеры, улица Чехова, дом 33",бендеры||улица чехова|33,,4.557,4.645,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
w302066900,w,302066900,Бендеры,,улица Чехова,35,"Бендеры, улица Чехова, дом 35",бендеры||улица чехова|35,,4.532,4.613,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
w302066898,w,302066898,Бендеры,,улица Чехова,37,"Бендеры, улица Чехова, дом 37",бендеры||улица чехова|37,,4.518,4.596,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
w209287630,w,209287630,Бендеры,,улица Чехова,130,"Бендеры, улица Чехова, дом 130",бендеры||улица чехова|130,3,4.742,4.829,3.3303,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287661,w,209287661,Бендеры,,улица Чехова,132,"Бендеры, улица Чехова, дом 132",бендеры||улица чехова|132,3,4.656,4.743,3.2439,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w209287644,w,209287644,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,4.697,4.795,3.1862,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319366984,w,319366984,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,4.865,4.952,3.4533,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w318120130,w,318120130,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,4.969,5.14,3.4004,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319366990,w,319366990,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,4.983,5.071,3.5687,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w319366991,w,319366991,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,5.018,5.106,3.6037,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w318120140,w,318120140,Бендеры,,улица Чехова,,"Бендеры, улица Чехова",,3,5.035,5.123,3.6208,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w352306792,w,352306792,Бендеры,,улица Чкалова,1,"Бендеры, улица Чкалова, дом 1",бендеры||улица чкалова|1,2,3.252,2.95,5.3436,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306790,w,352306790,Бендеры,,улица Чкалова,2,"Бендеры, улица Чкалова, дом 2",бендеры||улица чкалова|2,2,3.25,2.947,5.3458,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306791,w,352306791,Бендеры,,улица Чкалова,3,"Бендеры, улица Чкалова, дом 3",бендеры||улица чкалова|3,2,3.236,2.93,5.3628,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306789,w,352306789,Бендеры,,улица Чкалова,4,"Бендеры, улица Чкалова, дом 4",бендеры||улица чкалова|4,2,3.233,2.929,5.3381,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306788,w,352306788,Бендеры,,улица Чкалова,5,"Бендеры, улица Чкалова, дом 5",бендеры||улица чкалова|5,2,3.217,2.913,5.3219,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306787,w,352306787,Бендеры,,улица Чкалова,6,"Бендеры, улица Чкалова, дом 6",бендеры||улица чкалова|6,2,3.215,2.911,5.3201,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w222946263,w,222946263,Бендеры,,улица Чкалова,7,"Бендеры, улица Чкалова, дом 7",бендеры||улица чкалова|7,2,3.036,2.692,5.51,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w222946262,w,222946262,Бендеры,,улица Чкалова,8,"Бендеры, улица Чкалова, дом 8",бендеры||улица чкалова|8,2,3.08,2.785,5.1119,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w340414546,w,340414546,Бендеры,,улица Чкалова,20,"Бендеры, улица Чкалова, дом 20",бендеры||улица чкалова|20,2,3.111,2.808,5.2167,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w323694275,w,323694275,Бендеры,,улица Чкалова,22,"Бендеры, улица Чкалова, дом 22",бендеры||улица чкалова|22,2,3.108,2.805,5.2134,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352306786,w,352306786,Бендеры,,улица Чкалова,,"Бендеры, улица Чкалова",,2,3.204,2.901,5.3095,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w295076542,w,295076542,Бендеры,,улица Шевченко,1,"Бендеры, улица Шевченко, дом 1",бендеры||улица шевченко|1,1,1.544,1.214,3.9064,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076540,w,295076540,Бендеры,,улица Шевченко,1А,"Бендеры, улица Шевченко, дом 1А",бендеры||улица шевченко|1а,1,1.555,1.225,3.9174,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076070,w,295076070,Бендеры,,улица Шевченко,2,"Бендеры, улица Шевченко, дом 2",бендеры||улица шевченко|2,1,1.575,1.245,3.9373,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076069,w,295076069,Бендеры,,улица Шевченко,2А,"Бендеры, улица Шевченко, дом 2А",бендеры||улица шевченко|2а,1,1.593,1.263,3.9549,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w295076543,w,295076543,Бендеры,,улица Шевченко,3,"Бендеры, улица Шевченко, дом 3",бендеры||улица шевченко|3,1,1.53,1.2,3.8921,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
