settlement_or_district,uid,street,house,current_zone,current_route_km,current_route_s,reverse_route_km,corridorA_km,corridorA_s,corridorB_km,corridorB_s,shortest_valid_km,best_valid_km,chosen_route,difference_current_minus_best_km,driver_cost_current,provisional_proposed_zone,owner_review_required
Протягайловка,w428711643,улица Мунтяна,17,4,7.0395,541.4,7.0395,8.3296,591.3,7.5847,649.8,7.0395,7.0395,fastest,0.0,9.747,4,True
Протягайловка,w428711646,улица Мунтяна,17а,4,7.0563,543.8,7.0563,8.3465,593.7,7.6015,652.2,7.0563,7.0563,fastest,0.0,9.775,4,True
Протягайловка,w428711642,улица Мунтяна,18,4,7.0764,546.7,7.0764,8.3665,596.6,7.6216,655.1,7.0764,7.0764,fastest,0.0,9.81,4,True
Протягайловка,w428711649,улица Мунтяна,21,4,7.0972,549.7,7.0972,8.3873,599.6,7.6424,658.1,7.0972,7.0972,fastest,0.0,9.846,4,True
Протягайловка,n2337929305,улица Мунтяна,57,4,7.5157,609.9,7.5157,8.8059,659.8,8.0609,718.3,7.5157,7.5157,fastest,0.0,10.565,4,True
Протягайловка,w438040321,улица Мунтяна,58,4,7.5188,610.4,7.5188,8.8089,660.3,8.064,718.8,7.5188,7.5188,fastest,0.0,10.571,4,True
Протягайловка,w438040319,улица Мунтяна,59,4,7.5872,620.2,7.5872,8.8773,670.1,8.1324,728.6,7.5872,7.5872,fastest,0.0,10.688,4,True
Протягайловка,n2337929304,улица Мунтяна,60,4,7.5365,612.9,7.5365,8.8266,662.8,8.0817,721.3,7.5365,7.5365,fastest,0.0,10.601,4,True
Протягайловка,w438040320,улица Мунтяна,60,4,7.5375,613.1,7.5375,8.8276,663,8.0827,721.5,7.5375,7.5375,fastest,0.0,10.603,4,True
Протягайловка,w438040314,улица Мунтяна,64,4,7.5799,619.2,7.5799,8.87,669.1,8.1251,727.6,7.5799,7.5799,fastest,0.0,10.676,4,True
Протягайловка,n2337929301,улица Мунтяна,77,4,7.9647,625.9,7.9647,9.2548,675.8,8.5099,734.3,7.9647,7.9647,fastest,0.0,11.094,4,True
Протягайловка,n4997938726,улица Мунтяна,80,4,7.7461,643,7.7461,9.0362,692.9,8.2913,751.4,7.7461,7.7461,fastest,0.0,10.961,4,True
Протягайловка,n2337929300,улица Мунтяна,84,4,7.9658,621.7,7.7907,9.2559,671.6,8.511,730.1,7.9658,7.9658,fastest,0.0,11.074,4,True
Протягайловка,n2337929299,улица Мунтяна,86,4,7.9987,630.8,7.9987,9.2888,680.7,8.5439,739.2,7.9987,7.9987,fastest,0.0,11.153,4,True
Протягайловка,w438040299,улица Мунтяна,91,4,8.1519,652.9,8.1519,9.4421,702.8,8.6971,761.3,8.1519,8.1519,fastest,0.0,11.416,4,True
Протягайловка,w438040297,улица Мунтяна,93,4,8.1915,658.6,8.1915,9.4817,708.5,8.7367,767,8.1915,8.1915,fastest,0.0,11.485,4,True
Протягайловка,w352334985,улица Мунтяна,98,4,6.736,491.3,6.736,8.0261,541.2,7.2812,599.7,6.736,6.736,fastest,0.0,9.192,4,True
Протягайловка,w438037691,улица Мунтяна,105,4,8.5395,715.9,8.5395,9.8296,765.8,9.0847,824.3,8.5395,8.5395,fastest,0.0,12.119,4,True
Протягайловка,w438040296,улица Мунтяна,106,4,8.1934,658.9,8.1934,9.4835,708.8,8.7386,767.3,8.1934,8.1934,fastest,0.0,11.488,4,True
Протягайловка,w438037579,улица Мунтяна,107,4,8.4979,705.9,8.4979,9.788,755.8,9.0431,814.3,8.4979,8.4979,fastest,0.0,12.027,4,True
Протягайловка,w438037450,улица Мунтяна,109,4,8.5168,712.7,8.5168,9.807,762.6,9.062,821.1,8.5168,8.5168,fastest,0.0,12.08,4,True
Протягайловка,w438037259,улица Мунтяна,111,4,8.51,704.5,8.51,9.8001,754.4,9.0552,812.9,8.51,8.51,fastest,0.0,12.032,4,True
Протягайловка,w438042066,улица Мунтяна,126,4,8.3866,686.8,8.3866,9.6767,736.7,8.9318,795.2,8.3866,8.3866,fastest,0.0,11.821,4,True
Протягайловка,n2337929298,улица Мунтяна,128,4,8.4054,689.5,8.4054,9.6955,739.4,8.9506,797.9,8.4054,8.4054,fastest,0.0,11.853,4,True
Протягайловка,n6777588144,улица Мунтяна,130,4,8.4356,693.8,8.4356,9.7257,743.7,8.9808,802.2,8.4356,8.4356,fastest,0.0,11.905,4,True
Протягайловка,n2337929291,улица Мунтяна,153,4,8.886,746.3,8.886,10.1761,796.2,9.4312,854.7,8.886,8.886,fastest,0.0,12.617,4,True
Протягайловка,n2337904428,улица Николая Белана,1,4,8.0174,634.1,7.7647,12.1665,760.9,11.4216,819.4,8.0174,8.0174,fastest,0.0,11.188,4,True
Протягайловка,n2337904427,улица Николая Белана,2,4,8.0134,632.6,7.7607,12.1625,759.4,11.4176,817.9,8.0134,8.0134,fastest,0.0,11.176,4,True
Протягайловка,n4886201534,улица Николая Белана,7,4,8.7569,648.4,8.7569,10.047,698.3,9.3021,756.8,8.3739,8.3739,shortest,0.383,11.999,4,True
Протягайловка,n2337908045,улица Николая Белана,79,4,8.4299,662.9,8.1773,10.4941,749.6,9.7492,808.1,8.4299,8.4299,fastest,0.0,11.744,4,True
Протягайловка,n2337908048,улица Николая Белана,129,4,9.0327,700.7,8.9703,10.3228,750.6,9.5779,809.1,8.8561,8.8561,shortest,0.177,12.536,4,True
Протягайловка,w401161040,улица Штефан чел Маре,1,4,6.3634,491.2,5.3732,7.6536,541.1,6.9086,599.6,6.3634,6.3634,fastest,0.0,8.819,4,True
Протягайловка,w353258949,улица Штефан чел Маре,2,4,6.3757,493,5.3854,7.6658,542.9,6.9209,601.4,6.3757,6.3757,fastest,0.0,8.841,4,True
Протягайловка,w401161041,улица Штефан чел Маре,3,4,6.3877,494.7,5.3975,7.6779,544.6,6.9329,603.1,6.3877,6.3877,fastest,0.0,8.861,4,True
Протягайловка,w353258951,улица Штефан чел Маре,4,4,6.4016,496.7,5.4113,7.6917,546.6,6.9468,605.1,6.4016,6.4016,fastest,0.0,8.885,4,True
Протягайловка,w401161042,улица Штефан чел Маре,5,4,6.4134,498.5,5.4232,7.7035,548.4,6.9586,606.9,6.4134,6.4134,fastest,0.0,8.906,4,True
Протягайловка,w405000980,улица Штефан чел Маре,7,4,6.4355,501.6,5.4452,7.7256,551.5,6.9807,610,6.4355,6.4355,fastest,0.0,8.944,4,True
Протягайловка,w401161033,улица Штефан чел Маре,8,4,6.4362,501.7,5.4459,7.7263,551.6,6.9814,610.1,6.4362,6.4362,fastest,0.0,8.945,4,True
Протягайловка,w582365653,улица Штефан чел Маре,9,4,6.4571,504.7,5.4668,7.7472,554.6,7.0023,613.1,6.4571,6.4571,fastest,0.0,8.981,4,True
Протягайловка,w401161034,улица Штефан чел Маре,10,4,6.4612,505.3,5.4709,7.7513,555.2,7.0064,613.7,6.4612,6.4612,fastest,0.0,8.988,4,True
Протягайловка,w401161035,улица Штефан чел Маре,12,4,6.4856,508.8,5.4953,7.7757,558.7,7.0308,617.2,6.4856,6.4856,fastest,0.0,9.03,4,True
Протягайловка,w424745270,улица Штефан чел Маре,14,4,6.512,512.6,5.5217,7.8021,562.5,7.0572,621,6.512,6.512,fastest,0.0,9.075,4,True
Протягайловка,w424745273,улица Штефан чел Маре,15,4,6.5233,514.3,5.5331,7.8135,564.2,7.0685,622.7,6.5233,6.5233,fastest,0.0,9.095,4,True
Протягайловка,w424745272,улица Штефан чел Маре,16,4,6.5452,517.4,5.5549,7.8353,567.3,7.0904,625.8,6.5452,6.5452,fastest,0.0,9.132,4,True
Протягайловка,n4813753096,улица Штефан чел Маре,22,4,6.6362,530.5,5.6459,7.9263,580.4,7.1814,638.9,6.6362,6.6362,fastest,0.0,9.289,4,True
Протягайловка,w442395868,улица Штефан чел Маре,31,4,6.7623,548.7,5.7721,8.0525,598.6,7.3075,657.1,6.7623,6.7623,fastest,0.0,9.506,4,True
Протягайловка,w441641832,улица Штефан чел Маре,33,4,6.7684,549.6,5.7782,8.0586,599.5,7.3137,658,6.7684,6.7684,fastest,0.0,9.516,4,True
