uid,settlement_ru,district_ru,street_ru,housenumber,current_zone,why,fastest_distance_km,fastest_duration_s,min_alt_distance_km,n_alternatives,straight_line_km,detour_ratio,in_city_km,outside_city_km,snap_distance_m,nearest_road_highway,flags,verdict
w315109558,Бендеры,Хомутяновка,Дачная улица,3,3,district_Хомутяновка,4.4421,305.5,4.4421,1,1.987,2.235,4.4389,0.0,18.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406782,Бендеры,Хомутяновка,Дачная улица,4,3,district_Хомутяновка,4.48,311,4.48,1,1.995,2.246,4.4768,0.0,16.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406783,Бендеры,Хомутяновка,Дачная улица,6,3,district_Хомутяновка,4.4625,308.5,4.4625,1,2.005,2.226,4.4593,0.0,17.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406789,Бендеры,Хомутяновка,Дачная улица,8,3,district_Хомутяновка,4.4457,306,4.4457,1,2.016,2.205,4.4425,0.0,19.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406792,Бендеры,Хомутяновка,Дачная улица,10,3,district_Хомутяновка,4.4294,303.7,4.4294,1,2.023,2.19,4.4262,0.0,16.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w299956671,Бендеры,Хомутяновка,Деповская улица,5,4,in_city_zone4;district_Хомутяновка;neighbour_jump_4v1,7.4577,505.9,5.2194,1,1.034,7.212,7.4541,0.0,22.3,residential,detour_gt_1.5;alt_>10pct_shorter,OSRM_ROUTE_SELECTION_ISSUE
w317051444,Бендеры,Хомутяновка,Железнодорожная улица,3,3,district_Хомутяновка,5.678,385.7,5.678,1,1.735,3.272,5.6746,0.0,18.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317149176,Бендеры,Хомутяновка,Железнодорожная улица,4,3,district_Хомутяновка,5.8281,394.8,5.6302,1,1.783,3.269,5.8247,0.0,20.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051443,Бендеры,Хомутяновка,Железнодорожная улица,5,3,district_Хомутяновка,5.6646,383.8,5.6646,1,1.734,3.267,5.6611,0.0,19.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317149175,Бендеры,Хомутяновка,Железнодорожная улица,6,3,district_Хомутяновка,5.8127,392.6,5.6456,1,1.779,3.267,5.8093,0.0,17.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051442,Бендеры,Хомутяновка,Железнодорожная улица,7,3,district_Хомутяновка,5.648,381.4,5.648,1,1.731,3.263,5.6446,0.0,22.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051499,Бендеры,Хомутяновка,Железнодорожная улица,8,3,district_Хомутяновка,5.788,389,5.6704,1,1.779,3.254,5.7845,0.0,19.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051441,Бендеры,Хомутяновка,Железнодорожная улица,9,3,district_Хомутяновка,5.6341,379.4,5.6341,1,1.736,3.246,5.6307,0.0,17.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051496,Бендеры,Хомутяновка,Железнодорожная улица,10,3,district_Хомутяновка,5.7555,384.4,5.7555,0,1.773,3.245,5.752,0.0,16.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051439,Бендеры,Хомутяновка,Железнодорожная улица,11,3,district_Хомутяновка,5.6219,377.7,5.6219,1,1.734,3.242,5.6184,0.0,18.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051432,Бендеры,Хомутяновка,Железнодорожная улица,13,3,district_Хомутяновка,5.605,375.2,5.605,1,1.733,3.234,5.6015,0.0,20.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051487,Бендеры,Хомутяновка,Железнодорожная улица,16,3,district_Хомутяновка,5.6766,385.5,5.6766,1,1.772,3.204,5.6732,0.0,18.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n9170522018,Бендеры,Хомутяновка,Железнодорожная улица,17,3,district_Хомутяновка,5.5758,371,5.5758,1,1.744,3.197,5.5724,0.0,9.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051467,Бендеры,Хомутяновка,Железнодорожная улица,18,3,district_Хомутяновка,5.6608,383.3,5.6608,1,1.77,3.197,5.6573,0.0,17.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051466,Бендеры,Хомутяновка,Железнодорожная улица,20,3,district_Хомутяновка,5.6442,380.9,5.6442,1,1.772,3.185,5.6408,0.0,19.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645121,Бендеры,Хомутяновка,Железнодорожная улица,21,3,district_Хомутяновка,5.5868,376,5.5868,1,1.735,3.22,5.5833,0.0,20.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051464,Бендеры,Хомутяновка,Железнодорожная улица,22,3,district_Хомутяновка,5.6271,378.4,5.6271,1,1.772,3.176,5.6237,0.0,18.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645120,Бендеры,Хомутяновка,Железнодорожная улица,23,3,district_Хомутяновка,5.5237,376.5,5.5237,1,1.74,3.175,5.5202,0.0,17.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051462,Бендеры,Хомутяновка,Железнодорожная улица,24,3,district_Хомутяновка,5.6118,376.2,5.6118,1,1.773,3.165,5.6084,0.0,20.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317051457,Бендеры,Хомутяновка,Железнодорожная улица,26,3,district_Хомутяновка,5.597,374.1,5.597,1,1.773,3.157,5.5936,0.0,19.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645010,Бендеры,Хомутяновка,Железнодорожная улица,27,3,district_Хомутяновка,5.4932,372.1,5.4932,1,1.74,3.157,5.4897,0.0,19.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645009,Бендеры,Хомутяновка,Железнодорожная улица,29,3,district_Хомутяновка,5.4799,370.2,5.4799,1,1.743,3.144,5.4764,0.0,17.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645008,Бендеры,Хомутяновка,Железнодорожная улица,31,3,district_Хомутяновка,5.4658,368.2,5.4658,1,1.742,3.138,5.4623,0.0,21.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316645007,Бендеры,Хомутяновка,Железнодорожная улица,33,3,district_Хомутяновка,5.4516,366.1,5.4516,1,1.745,3.124,5.4481,0.0,19.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316785287,Бендеры,Хомутяновка,Железнодорожная улица,34,3,district_Хомутяновка,5.5179,375.6,5.5179,1,1.781,3.098,5.5144,0.0,23.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w561469641,Бендеры,Хомутяновка,Железнодорожная улица,36,3,district_Хомутяновка,5.5015,373.3,5.5015,1,1.783,3.085,5.498,0.0,24.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316758837,Бендеры,Хомутяновка,Железнодорожная улица,38,3,district_Хомутяновка,5.4846,370.9,5.4846,1,1.783,3.075,5.4812,0.0,23.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618139,Бендеры,Хомутяновка,Железнодорожная улица,39,3,district_Хомутяновка,5.4452,368.4,5.4452,1,1.754,3.104,5.4418,0.0,19.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316758836,Бендеры,Хомутяновка,Железнодорожная улица,40,3,district_Хомутяновка,5.4703,368.8,5.4703,1,1.782,3.069,5.4668,0.0,20.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618140,Бендеры,Хомутяновка,Железнодорожная улица,41,3,district_Хомутяновка,5.4591,370.4,5.4591,1,1.757,3.108,5.4557,0.0,19.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w316665822,Бендеры,Хомутяновка,Железнодорожная улица,42,3,district_Хомутяновка,5.4539,366.4,5.4539,1,1.785,3.055,5.4504,0.0,21.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618141,Бендеры,Хомутяновка,Железнодорожная улица,43,3,district_Хомутяновка,5.3614,370.6,5.3614,1,1.76,3.047,5.3579,0.0,19.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618142,Бендеры,Хомутяновка,Железнодорожная улица,45,3,district_Хомутяновка,5.3465,368.5,5.3465,1,1.762,3.034,5.343,0.0,19.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618133,Бендеры,Хомутяновка,Железнодорожная улица,47,3,district_Хомутяновка,5.3328,366.5,5.3328,1,1.764,3.023,5.3293,0.0,20.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618160,Бендеры,Хомутяновка,Железнодорожная улица,48,3,district_Хомутяновка,5.4502,369.1,5.4502,1,1.795,3.036,5.4467,0.0,20.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618131,Бендеры,Хомутяновка,Железнодорожная улица,49,3,district_Хомутяновка,5.3175,364.3,5.3175,1,1.764,3.014,5.314,0.0,23.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618161,Бендеры,Хомутяновка,Железнодорожная улица,50,3,district_Хомутяновка,5.3664,371.3,5.3664,1,1.797,2.986,5.3629,0.0,19.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618129,Бендеры,Хомутяновка,Железнодорожная улица,51,3,district_Хомутяновка,5.3038,362.3,5.3038,1,1.77,2.996,5.3004,0.0,20.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618165,Бендеры,Хомутяновка,Железнодорожная улица,52,3,district_Хомутяновка,5.3488,368.8,5.3488,1,1.801,2.971,5.3453,0.0,19.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w184989544,Бендеры,Хомутяновка,Железнодорожная улица,52а,3,district_Хомутяновка,5.7032,371.2,5.7032,0,1.644,3.47,5.7001,0.0,56.7,primary,snap_gt_40m;detour_gt_1.5,WRONG_ADDRESS_SNAP
w315425254,Бендеры,Хомутяновка,Железнодорожная улица,53,3,district_Хомутяновка,5.289,360.2,5.289,1,1.773,2.984,5.2855,0.0,21.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618154,Бендеры,Хомутяновка,Железнодорожная улица,54,3,district_Хомутяновка,5.332,366.4,5.332,1,1.814,2.94,5.3285,0.0,29.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425247,Бендеры,Хомутяновка,Железнодорожная улица,55,3,district_Хомутяновка,5.2711,357.6,5.2711,1,1.763,2.99,5.2677,0.0,35.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618155,Бендеры,Хомутяновка,Железнодорожная улица,56,3,district_Хомутяновка,5.3163,364.1,5.3163,1,1.811,2.936,5.3129,0.0,23.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425245,Бендеры,Хомутяновка,Железнодорожная улица,57,3,district_Хомутяновка,5.2581,355.7,5.2581,1,1.775,2.962,5.2546,0.0,26.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425252,Бендеры,Хомутяновка,Железнодорожная улица,58,3,district_Хомутяновка,5.2983,361.5,5.2983,1,1.81,2.928,5.2948,0.0,18.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425250,Бендеры,Хомутяновка,Железнодорожная улица,60,3,district_Хомутяновка,5.2821,359.2,5.2821,1,1.813,2.913,5.2786,0.0,18.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425248,Бендеры,Хомутяновка,Железнодорожная улица,62,3,district_Хомутяновка,5.2649,356.7,5.2649,1,1.816,2.899,5.2614,0.0,17.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193170,Бендеры,Хомутяновка,Железнодорожная улица,63,3,district_Хомутяновка,5.2539,358.4,5.2539,1,1.793,2.931,5.2504,0.0,21.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193163,Бендеры,Хомутяновка,Железнодорожная улица,65,3,district_Хомутяновка,5.1815,356.8,5.1815,1,1.796,2.884,5.178,0.0,22.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193149,Бендеры,Хомутяновка,Железнодорожная улица,67,3,district_Хомутяновка,5.1687,354.9,5.1687,1,1.8,2.871,5.1653,0.0,21.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425219,Бендеры,Хомутяновка,Железнодорожная улица,68,3,district_Хомутяновка,5.2534,358.4,5.2534,1,1.83,2.871,5.25,0.0,16.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193143,Бендеры,Хомутяновка,Железнодорожная улица,69,3,district_Хомутяновка,5.1541,352.8,5.1541,1,1.803,2.859,5.1507,0.0,22.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425218,Бендеры,Хомутяновка,Железнодорожная улица,70,3,district_Хомутяновка,5.1792,356.4,5.1792,1,1.836,2.821,5.1757,0.0,18.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108372,Бендеры,Хомутяновка,Железнодорожная улица,71,3,district_Хомутяновка,5.1417,351.1,5.1417,1,1.801,2.856,5.1383,0.0,28.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193130,Бендеры,Хомутяновка,Железнодорожная улица,72,3,district_Хомутяновка,5.1631,354.1,5.1631,1,1.844,2.8,5.1597,0.0,22.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108371,Бендеры,Хомутяновка,Железнодорожная улица,73,3,district_Хомутяновка,5.1251,348.7,5.1251,1,1.812,2.829,5.1217,0.0,21.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193155,Бендеры,Хомутяновка,Железнодорожная улица,74,3,district_Хомутяновка,5.1461,351.7,5.1461,1,1.844,2.791,5.1427,0.0,17.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108370,Бендеры,Хомутяновка,Железнодорожная улица,75,3,district_Хомутяновка,5.1094,346.3,5.1094,1,1.816,2.814,5.1059,0.0,21.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108369,Бендеры,Хомутяновка,Железнодорожная улица,77,3,district_Хомутяновка,5.0944,344.1,5.0944,1,1.82,2.799,5.091,0.0,21.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193133,Бендеры,Хомутяновка,Железнодорожная улица,80,3,district_Хомутяновка,5.0859,342.9,5.0859,1,1.861,2.733,5.0825,0.0,18.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074717,Бендеры,Хомутяновка,Железнодорожная улица,85,3,district_Хомутяновка,5.0226,333.9,5.0226,0,1.845,2.722,5.0192,0.0,20.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074724,Бендеры,Хомутяновка,Железнодорожная улица,86,3,district_Хомутяновка,5.0224,333.8,5.0224,0,1.881,2.669,5.019,0.0,18.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074719,Бендеры,Хомутяновка,Железнодорожная улица,87,3,district_Хомутяновка,5.0045,331.3,5.0045,0,1.85,2.705,5.0011,0.0,21.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074718,Бендеры,Хомутяновка,Железнодорожная улица,88,3,district_Хомутяновка,5.0052,331.4,5.0052,0,1.887,2.653,5.0018,0.0,17.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074720,Бендеры,Хомутяновка,Железнодорожная улица,89,3,district_Хомутяновка,4.9856,328.6,4.9856,0,1.855,2.688,4.9822,0.0,24.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w297019342,Бендеры,Хомутяновка,Железнодорожная улица,90,3,district_Хомутяновка,4.9833,328.2,4.9833,0,1.895,2.63,4.9799,0.0,18.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287641,Бендеры,Хомутяновка,Железнодорожная улица,93,3,district_Хомутяновка,4.8727,352.5,4.8727,1,1.94,2.512,4.8692,0.0,9.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406781,Бендеры,Хомутяновка,Железнодорожная улица,95,3,district_Хомутяновка,4.6572,327.4,4.6572,1,2.049,2.273,4.6537,0.0,20.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406779,Бендеры,Хомутяновка,Железнодорожная улица,97а,3,district_Хомутяновка,4.5702,323.6,4.5702,1,2.065,2.213,4.5667,0.0,20.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287691,Бендеры,Хомутяновка,Железнодорожная улица,98,3,district_Хомутяновка,4.7993,332.7,4.7993,1,1.977,2.427,4.7959,0.0,27.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287682,Бендеры,Хомутяновка,Железнодорожная улица,100,3,district_Хомутяновка,4.8288,352.3,4.8288,1,2.03,2.379,4.8252,0.0,9.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302067664,Бендеры,Хомутяновка,Железнодорожная улица,102,3,district_Хомутяновка,4.6443,322,4.6443,1,2.046,2.27,4.6408,0.0,22.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302067666,Бендеры,Хомутяновка,Железнодорожная улица,104,3,district_Хомутяновка,4.6275,319.6,4.6275,1,2.045,2.262,4.624,0.0,12.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318406795,Бендеры,Хомутяновка,Железнодорожная улица,116,3,district_Хомутяновка,4.5334,318.3,4.5334,1,2.11,2.148,4.5299,0.0,9.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2339105464,Бендеры,Хомутяновка,Железнодорожный тупик,2,3,district_Хомутяновка,5.1385,355.9,5.1385,1,1.859,2.764,5.135,0.0,7.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315425256,Бендеры,Хомутяновка,Железнодорожный тупик,5,3,district_Хомутяновка,5.179,361.7,5.179,1,1.904,2.721,5.1754,0.0,12.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193157,Бендеры,Хомутяновка,Железнодорожный тупик,76,3,district_Хомутяновка,5.1298,354.6,5.1298,1,1.849,2.774,5.1264,0.0,13.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193131,Бендеры,Хомутяновка,Железнодорожный тупик,78,3,district_Хомутяновка,5.1322,355,5.1322,1,1.858,2.762,5.1287,0.0,10.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w91850354,Бендеры,Хомутяновка,Кагульская улица,2,3,district_Хомутяновка,5.6821,408.5,5.6821,0,2.293,2.478,5.6778,0.0,16.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273586,Бендеры,Хомутяновка,Кагульская улица,4,4,in_city_zone4;district_Хомутяновка,5.975,447.2,5.975,0,2.334,2.56,5.9707,0.0,15.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352110827,Бендеры,Хомутяновка,Кагульская улица,5,3,district_Хомутяновка,5.802,419.5,5.802,0,2.355,2.463,5.7977,0.0,8.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
