uid,street,house,current_zone,snap_m,true_shortest_unconstrained_km,best_entry_id,best_entry_road,best_via_entry_km,via_entry_minus_free_km,entries_evaluated,all_entry_km_json,owner_review_required
w352285326,улица Мира,5,3,11.7,4.777,Про-035,переулок Куйбышева,4.777,0.0,21,"{""Про-028"": 5.1227, ""Про-029"": 7.7297, ""Про-030"": 6.7256, ""Про-031"": 5.1227, ""Про-032"": 9.3525, ""Про-033"": 6.2224, ""Про-034"": 5.6803, ""Про-035"": 4.777, ""Про-036"": 5.0664, ""Про-037"": 8.5643, ""Про-038"": 7.2932, ""Про-039"": 8.3199, ""Про-040"": 7.8396, ""Про-041"": 8.6465, ""Про-042"": 9.059, ""Про-043"": 8.9588, ""Про-044"": 8.7391, ""Про-045"": 8.5601, ""Про-046"": 8.8445, ""Про-047"": 13.8814, ""Про-048"": 11.6394}",True
w352285314,улица Мира,6,3,31.8,4.777,Про-035,переулок Куйбышева,4.777,0.0,21,"{""Про-028"": 5.1227, ""Про-029"": 7.7297, ""Про-030"": 6.7256, ""Про-031"": 5.1227, ""Про-032"": 9.3525, ""Про-033"": 6.2224, ""Про-034"": 5.6803, ""Про-035"": 4.777, ""Про-036"": 5.0664, ""Про-037"": 8.5643, ""Про-038"": 7.2932, ""Про-039"": 8.3199, ""Про-040"": 7.8396, ""Про-041"": 8.6465, ""Про-042"": 9.059, ""Про-043"": 8.9588, ""Про-044"": 8.7391, ""Про-045"": 8.5601, ""Про-046"": 8.8445, ""Про-047"": 13.8814, ""Про-048"": 11.6394}",True
w677073031,улица Мира,7,3,25.3,4.777,Про-035,переулок Куйбышева,4.777,0.0,21,"{""Про-028"": 5.1227, ""Про-029"": 7.7297, ""Про-030"": 6.7256, ""Про-031"": 5.1227, ""Про-032"": 9.3525, ""Про-033"": 6.2224, ""Про-034"": 5.6803, ""Про-035"": 4.777, ""Про-036"": 5.0664, ""Про-037"": 8.5643, ""Про-038"": 7.2932, ""Про-039"": 8.3199, ""Про-040"": 7.8396, ""Про-041"": 8.6465, ""Про-042"": 9.059, ""Про-043"": 8.9588, ""Про-044"": 8.7391, ""Про-045"": 8.5601, ""Про-046"": 8.8445, ""Про-047"": 13.8814, ""Про-048"": 11.6394}",True
w352285313,улица Мира,8,3,23.4,4.777,Про-035,переулок Куйбышева,4.777,0.0,21,"{""Про-028"": 5.1227, ""Про-029"": 7.7297, ""Про-030"": 6.7256, ""Про-031"": 5.1227, ""Про-032"": 9.3525, ""Про-033"": 6.2224, ""Про-034"": 5.6803, ""Про-035"": 4.777, ""Про-036"": 5.0664, ""Про-037"": 8.5643, ""Про-038"": 7.2932, ""Про-039"": 8.3199, ""Про-040"": 7.8396, ""Про-041"": 8.6465, ""Про-042"": 9.059, ""Про-043"": 8.9588, ""Про-044"": 8.7391, ""Про-045"": 8.5601, ""Про-046"": 8.8445, ""Про-047"": 13.8814, ""Про-048"": 11.6394}",True
w352285327,улица Мира,9,3,24.2,4.8106,Про-035,переулок Куйбышева,4.8106,0.0,21,"{""Про-028"": 5.1562, ""Про-029"": 7.6962, ""Про-030"": 6.6921, ""Про-031"": 5.1562, ""Про-032"": 9.386, ""Про-033"": 6.1889, ""Про-034"": 5.6468, ""Про-035"": 4.8106, ""Про-036"": 5.0999, ""Про-037"": 8.5979, ""Про-038"": 7.2597, ""Про-039"": 8.2864, ""Про-040"": 7.8061, ""Про-041"": 8.613, ""Про-042"": 9.0925, ""Про-043"": 8.9253, ""Про-044"": 8.7055, ""Про-045"": 8.5265, ""Про-046"": 8.811, ""Про-047"": 13.8479, ""Про-048"": 11.6059}",True
w339300187,улица Мира,10,3,27.6,4.8106,Про-035,переулок Куйбышева,4.8106,0.0,21,"{""Про-028"": 5.1562, ""Про-029"": 7.6962, ""Про-030"": 6.6921, ""Про-031"": 5.1562, ""Про-032"": 9.386, ""Про-033"": 6.1889, ""Про-034"": 5.6468, ""Про-035"": 4.8106, ""Про-036"": 5.0999, ""Про-037"": 8.5979, ""Про-038"": 7.2597, ""Про-039"": 8.2864, ""Про-040"": 7.8061, ""Про-041"": 8.613, ""Про-042"": 9.0925, ""Про-043"": 8.9253, ""Про-044"": 8.7055, ""Про-045"": 8.5265, ""Про-046"": 8.811, ""Про-047"": 13.8479, ""Про-048"": 11.6059}",True
w352285330,улица Мира,11,3,16.1,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352265869,улица Мира,12,3,31.4,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352316544,улица Мира,13,3,26.6,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352316547,улица Мира,14,3,32.2,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352316543,улица Мира,15,3,51.2,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352317981,улица Мира,16,3,50.6,4.8508,Про-035,переулок Куйбышева,4.8508,0.0,21,"{""Про-028"": 5.1965, ""Про-029"": 7.656, ""Про-030"": 6.6518, ""Про-031"": 5.1965, ""Про-032"": 9.4262, ""Про-033"": 6.1487, ""Про-034"": 5.6066, ""Про-035"": 4.8508, ""Про-036"": 5.1401, ""Про-037"": 8.6086, ""Про-038"": 7.2195, ""Про-039"": 8.2462, ""Про-040"": 7.7659, ""Про-041"": 8.5728, ""Про-042"": 9.1327, ""Про-043"": 8.8851, ""Про-044"": 8.6653, ""Про-045"": 8.4863, ""Про-046"": 8.7708, ""Про-047"": 13.8076, ""Про-048"": 11.5657}",True
w352316545,улица Мира,17,3,51.4,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352317980,улица Мира,18,3,59.3,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352317984,улица Мира,19,3,24.1,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352317982,улица Мира,20,3,39.7,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352318381,улица Мира,21,3,18.5,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352317983,улица Мира,22,3,25.7,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352318377,улица Мира,23,3,31.1,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352316542,улица Мира,24,3,27.8,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352318380,улица Мира,25,4,55.8,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352316541,улица Мира,26,3,32.5,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352318379,улица Мира,27,4,42.2,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352316540,улица Мира,28,4,54.3,4.9699,Про-035,переулок Куйбышева,4.9699,0.0,21,"{""Про-028"": 5.3155, ""Про-029"": 7.5369, ""Про-030"": 6.5327, ""Про-031"": 5.3155, ""Про-032"": 9.4336, ""Про-033"": 6.0296, ""Про-034"": 5.4875, ""Про-035"": 4.9699, ""Про-036"": 5.2592, ""Про-037"": 8.4895, ""Про-038"": 7.1004, ""Про-039"": 8.1271, ""Про-040"": 7.6468, ""Про-041"": 8.4537, ""Про-042"": 9.14, ""Про-043"": 8.766, ""Про-044"": 8.5462, ""Про-045"": 8.3672, ""Про-046"": 8.6517, ""Про-047"": 13.6886, ""Про-048"": 11.4466}",True
w352318002,улица Мира,29,4,17.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352316539,улица Мира,30,4,46.8,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352318003,улица Мира,31,4,49.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352316538,улица Мира,32,4,29.6,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352161719,улица Мира,33,3,23.3,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True
w352265862,улица Мира,34,4,23.8,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352265861,улица Мира,36,4,37.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352265860,улица Мира,38,4,62.1,5.0788,Про-035,переулок Куйбышева,5.0788,0.0,21,"{""Про-028"": 5.4245, ""Про-029"": 7.4279, ""Про-030"": 6.4238, ""Про-031"": 5.4245, ""Про-032"": 9.3246, ""Про-033"": 5.9206, ""Про-034"": 5.3785, ""Про-035"": 5.0788, ""Про-036"": 5.3682, ""Про-037"": 8.3805, ""Про-038"": 6.9914, ""Про-039"": 8.0181, ""Про-040"": 7.5378, ""Про-041"": 8.3447, ""Про-042"": 9.031, ""Про-043"": 8.657, ""Про-044"": 8.4372, ""Про-045"": 8.2582, ""Про-046"": 8.5427, ""Про-047"": 13.5796, ""Про-048"": 11.3376}",True
w352265859,улица Мира,40,3,49.7,5.2142,Про-035,переулок Куйбышева,5.2142,0.0,21,"{""Про-028"": 5.3227, ""Про-029"": 7.2926, ""Про-030"": 6.2884, ""Про-031"": 5.3227, ""Про-032"": 9.1893, ""Про-033"": 5.7853, ""Про-034"": 5.2432, ""Про-035"": 5.2142, ""Про-036"": 5.2432, ""Про-037"": 8.2452, ""Про-038"": 6.8561, ""Про-039"": 7.8828, ""Про-040"": 7.4025, ""Про-041"": 8.2094, ""Про-042"": 8.8957, ""Про-043"": 8.5217, ""Про-044"": 8.3019, ""Про-045"": 8.1229, ""Про-046"": 8.4074, ""Про-047"": 13.4442, ""Про-048"": 11.2023}",True
