model_id,rounding_km,address_id,raw_zone,rounded_zone
CITY_K4R_dp_optimal_jenks,0.1,n2323793938,1,2
CITY_K4R_dp_optimal_jenks,0.1,n2325412688,3,2
CITY_K4R_dp_optimal_jenks,0.1,n2330550601,4,3
CITY_K4R_dp_optimal_jenks,0.1,n5162957729,4,3
CITY_K4R_dp_optimal_jenks,0.1,w115331365,4,3
CITY_K4R_dp_optimal_jenks,0.1,w115331400,4,3
CITY_K4R_dp_optimal_jenks,0.1,w115331415,4,3
CITY_K4R_dp_optimal_jenks,0.1,w209416040,4,3
CITY_K4R_dp_optimal_jenks,0.1,w209416045,4,3
CITY_K4R_dp_optimal_jenks,0.1,w209416050,4,3
CITY_K4R_dp_optimal_jenks,0.1,w209416072,4,3
CITY_K4R_dp_optimal_jenks,0.1,w209416073,4,3
CITY_K4R_dp_optimal_jenks,0.1,w285072097,1,2
CITY_K4R_dp_optimal_jenks,0.1,w285072106,1,2
CITY_K4R_dp_optimal_jenks,0.1,w285072112,1,2
CITY_K4R_dp_optimal_jenks,0.1,w292900980,1,2
CITY_K4R_dp_optimal_jenks,0.1,w295341633,1,2
CITY_K4R_dp_optimal_jenks,0.1,w295423300,1,2
CITY_K4R_dp_optimal_jenks,0.1,w295540333,1,2
CITY_K4R_dp_optimal_jenks,0.1,w295619151,1,2
CITY_K4R_dp_optimal_jenks,0.1,w295619153,1,2
CITY_K4R_dp_optimal_jenks,0.1,w297019342,4,3
CITY_K4R_dp_optimal_jenks,0.1,w302074720,4,3
CITY_K4R_dp_optimal_jenks,0.1,w315108395,4,3
CITY_K4R_dp_optimal_jenks,0.1,w318188297,3,2
CITY_K4R_dp_optimal_jenks,0.1,w319366987,4,3
CITY_K4R_dp_optimal_jenks,0.1,w320440073,4,3
CITY_K4R_dp_optimal_jenks,0.1,w330410222,3,2
CITY_K4R_dp_optimal_jenks,0.1,w352152735,4,3
CITY_K4R_dp_optimal_jenks,0.1,w352153727,4,3
CITY_K4R_dp_optimal_jenks,0.1,w352309768,3,2
CITY_K4R_dp_optimal_jenks,0.1,w352312134,3,2
CITY_K4R_dp_optimal_jenks,0.1,w352312135,3,2
CITY_K4R_dp_optimal_jenks,0.1,w47467973,3,2
CITY_K4R_dp_optimal_jenks,0.1,w47475157,3,2
CITY_K4R_dp_optimal_jenks,0.1,w666173093,4,3
CITY_K4R_dp_optimal_jenks,0.1,w91847078,4,3
CITY_K4R_dp_optimal_jenks,0.1,w91847118,4,3
CITY_K4R_dp_optimal_jenks,0.1,w91848801,4,3
CITY_K4R_dp_optimal_jenks,0.25,n2323793895,2,1
CITY_K4R_dp_optimal_jenks,0.25,n2330550601,4,3
CITY_K4R_dp_optimal_jenks,0.25,n5162957729,4,3
CITY_K4R_dp_optimal_jenks,0.25,w115331365,4,3
CITY_K4R_dp_optimal_jenks,0.25,w115331400,4,3
CITY_K4R_dp_optimal_jenks,0.25,w115331415,4,3
CITY_K4R_dp_optimal_jenks,0.25,w160024295,2,3
CITY_K4R_dp_optimal_jenks,0.25,w209416040,4,3
CITY_K4R_dp_optimal_jenks,0.25,w209416045,4,3
CITY_K4R_dp_optimal_jenks,0.25,w209416050,4,3
CITY_K4R_dp_optimal_jenks,0.25,w209416072,4,3
CITY_K4R_dp_optimal_jenks,0.25,w209416073,4,3
CITY_K4R_dp_optimal_jenks,0.25,w285072098,2,1
CITY_K4R_dp_optimal_jenks,0.25,w293173067,2,1
CITY_K4R_dp_optimal_jenks,0.25,w295401074,2,1
CITY_K4R_dp_optimal_jenks,0.25,w295707132,2,1
CITY_K4R_dp_optimal_jenks,0.25,w297019342,4,3
CITY_K4R_dp_optimal_jenks,0.25,w301630551,2,1
CITY_K4R_dp_optimal_jenks,0.25,w302074720,4,3
CITY_K4R_dp_optimal_jenks,0.25,w302490113,2,1
CITY_K4R_dp_optimal_jenks,0.25,w315108395,4,3
CITY_K4R_dp_optimal_jenks,0.25,w318188296,2,3
CITY_K4R_dp_optimal_jenks,0.25,w319366987,4,3
CITY_K4R_dp_optimal_jenks,0.25,w320440073,4,3
CITY_K4R_dp_optimal_jenks,0.25,w330883125,2,3
CITY_K4R_dp_optimal_jenks,0.25,w330883126,2,3
CITY_K4R_dp_optimal_jenks,0.25,w352152735,4,3
CITY_K4R_dp_optimal_jenks,0.25,w352153727,4,3
CITY_K4R_dp_optimal_jenks,0.25,w352306365,2,3
CITY_K4R_dp_optimal_jenks,0.25,w352306367,2,3
CITY_K4R_dp_optimal_jenks,0.25,w47475160,2,3
CITY_K4R_dp_optimal_jenks,0.25,w47475164,2,3
CITY_K4R_dp_optimal_jenks,0.25,w47475181,2,3
CITY_K4R_dp_optimal_jenks,0.25,w666173093,4,3
CITY_K4R_dp_optimal_jenks,0.25,w91847078,4,3
CITY_K4R_dp_optimal_jenks,0.25,w91847118,4,3
CITY_K4R_dp_optimal_jenks,0.25,w91848801,4,3
CITY_K4R_dp_optimal_jenks,0.5,n2322916165,1,2
CITY_K4R_dp_optimal_jenks,0.5,n2322975402,1,2
CITY_K4R_dp_optimal_jenks,0.5,n2322975403,1,2
CITY_K4R_dp_optimal_jenks,0.5,n2323280446,1,2
CITY_K4R_dp_optimal_jenks,0.5,n2323793938,1,2
CITY_K4R_dp_optimal_jenks,0.5,n2325412688,3,2
CITY_K4R_dp_optimal_jenks,0.5,n2325422554,3,2
CITY_K4R_dp_optimal_jenks,0.5,n2330550601,4,3
CITY_K4R_dp_optimal_jenks,0.5,n4853320322,3,2
CITY_K4R_dp_optimal_jenks,0.5,n5162957729,4,3
CITY_K4R_dp_optimal_jenks,0.5,n5168724812,3,2
CITY_K4R_dp_optimal_jenks,0.5,w115331365,4,3
CITY_K4R_dp_optimal_jenks,0.5,w115331400,4,3
CITY_K4R_dp_optimal_jenks,0.5,w115331415,4,3
CITY_K4R_dp_optimal_jenks,0.5,w136395357,1,2
CITY_K4R_dp_optimal_jenks,0.5,w160024307,3,2
CITY_K4R_dp_optimal_jenks,0.5,w161058096,1,2
CITY_K4R_dp_optimal_jenks,0.5,w161058098,1,2
CITY_K4R_dp_optimal_jenks,0.5,w165763744,3,2
CITY_K4R_dp_optimal_jenks,0.5,w209262272,3,2
CITY_K4R_dp_optimal_jenks,0.5,w209262296,3,2
CITY_K4R_dp_optimal_jenks,0.5,w209416040,4,3
CITY_K4R_dp_optimal_jenks,0.5,w209416045,4,3
CITY_K4R_dp_optimal_jenks,0.5,w209416050,4,3
CITY_K4R_dp_optimal_jenks,0.5,w209416072,4,3
CITY_K4R_dp_optimal_jenks,0.5,w209416073,4,3
CITY_K4R_dp_optimal_jenks,0.5,w211496742,1,2
CITY_K4R_dp_optimal_jenks,0.5,w211496755,1,2
CITY_K4R_dp_optimal_jenks,0.5,w211496770,1,2
CITY_K4R_dp_optimal_jenks,0.5,w211496784,1,2
CITY_K4R_dp_optimal_jenks,0.5,w211496787,1,2
CITY_K4R_dp_optimal_jenks,0.5,w211496794,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222738960,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222738963,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222751376,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222755778,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222767138,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222767139,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222774399,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222787497,1,2
CITY_K4R_dp_optimal_jenks,0.5,w222830311,1,2
CITY_K4R_dp_optimal_jenks,0.5,w225221602,3,2
CITY_K4R_dp_optimal_jenks,0.5,w225221603,3,2
CITY_K4R_dp_optimal_jenks,0.5,w256217671,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072091,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072093,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072095,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072097,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072101,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072106,1,2
CITY_K4R_dp_optimal_jenks,0.5,w285072112,1,2
CITY_K4R_dp_optimal_jenks,0.5,w292900977,1,2
CITY_K4R_dp_optimal_jenks,0.5,w292900978,1,2
CITY_K4R_dp_optimal_jenks,0.5,w292900980,1,2
CITY_K4R_dp_optimal_jenks,0.5,w293173091,1,2
CITY_K4R_dp_optimal_jenks,0.5,w293173092,1,2
CITY_K4R_dp_optimal_jenks,0.5,w293173094,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295027082,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295027389,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295027462,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295027665,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295078230,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295088581,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295088589,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295115437,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295151362,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295151363,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295151364,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295151629,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295153377,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295153378,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295153395,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295197150,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295199125,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209148,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209149,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209150,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209151,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209152,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209153,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209154,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209161,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209162,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209166,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209167,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209168,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209169,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295209170,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295335656,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341620,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341621,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341624,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341625,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341626,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341627,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341629,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341630,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295341633,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401024,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401025,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401028,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401029,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401030,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401031,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401046,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401048,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401050,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401051,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401054,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401059,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401060,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401061,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401062,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401066,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401067,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401068,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401069,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401070,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401072,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401075,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401081,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401082,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401083,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401085,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401099,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401100,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401101,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295401102,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421416,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421419,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421420,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421423,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421425,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421427,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421429,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421430,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421433,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421436,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421437,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421452,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421454,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421456,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421458,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295421463,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295422788,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295423300,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295423302,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295423310,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295423311,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295423312,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540309,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540310,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540311,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540312,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540314,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540315,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540316,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540317,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540320,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540333,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295540335,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619133,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619134,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619135,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619138,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619150,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619151,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619153,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619766,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295619767,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295707143,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295707144,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295707146,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295707148,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850166,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850168,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850169,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850170,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850172,1,2
CITY_K4R_dp_optimal_jenks,0.5,w295850173,1,2
CITY_K4R_dp_optimal_jenks,0.5,w297019342,4,3
CITY_K4R_dp_optimal_jenks,0.5,w299349849,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224316,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224317,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224319,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224321,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224323,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301224324,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301225908,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226096,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226098,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226099,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226100,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226103,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301226105,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301440598,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301442644,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301442645,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301442647,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301442648,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630521,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630523,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630524,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630525,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630526,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630527,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630530,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630531,1,2
CITY_K4R_dp_optimal_jenks,0.5,w301630544,1,2
CITY_K4R_dp_optimal_jenks,0.5,w302074720,4,3
CITY_K4R_dp_optimal_jenks,0.5,w302490110,1,2
CITY_K4R_dp_optimal_jenks,0.5,w310206419,3,2
CITY_K4R_dp_optimal_jenks,0.5,w310206420,3,2
CITY_K4R_dp_optimal_jenks,0.5,w310206421,3,2
CITY_K4R_dp_optimal_jenks,0.5,w315108395,4,3
CITY_K4R_dp_optimal_jenks,0.5,w318122808,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318122810,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318122811,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318122813,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318122843,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318122845,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188258,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188260,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188261,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188262,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188263,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188264,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188266,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188267,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188268,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188269,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188270,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188274,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188297,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188298,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188299,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188300,3,2
CITY_K4R_dp_optimal_jenks,0.5,w318188302,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147343,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147344,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147345,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147346,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147347,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319147348,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319366987,4,3
CITY_K4R_dp_optimal_jenks,0.5,w319384383,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390717,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390719,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390721,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390725,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390729,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390733,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390735,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390737,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390740,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390744,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390746,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390755,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390758,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390759,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390760,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390762,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319390765,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319616189,3,2
CITY_K4R_dp_optimal_jenks,0.5,w319616191,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320382878,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320382879,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320440073,4,3
CITY_K4R_dp_optimal_jenks,0.5,w320444304,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444305,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444312,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444313,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444314,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444317,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444319,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444320,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444322,3,2
CITY_K4R_dp_optimal_jenks,0.5,w320444326,3,2
CITY_K4R_dp_optimal_jenks,0.5,w330410222,3,2
CITY_K4R_dp_optimal_jenks,0.5,w330410224,3,2
CITY_K4R_dp_optimal_jenks,0.5,w333999696,3,2
CITY_K4R_dp_optimal_jenks,0.5,w351684270,1,2
CITY_K4R_dp_optimal_jenks,0.5,w352152735,4,3
CITY_K4R_dp_optimal_jenks,0.5,w352153727,4,3
CITY_K4R_dp_optimal_jenks,0.5,w352306368,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352307875,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352309768,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352309769,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312100,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312102,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312105,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312106,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312107,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312109,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312110,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312112,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312113,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312114,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312119,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312123,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312124,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312126,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312127,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312128,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312130,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312131,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312132,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312134,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312135,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312136,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352312139,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352313147,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352313148,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352313149,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352468401,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352468405,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469710,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469712,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469714,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469717,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469718,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469720,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352469721,3,2
CITY_K4R_dp_optimal_jenks,0.5,w352685623,1,2
CITY_K4R_dp_optimal_jenks,0.5,w354639224,1,2
CITY_K4R_dp_optimal_jenks,0.5,w354639226,1,2
CITY_K4R_dp_optimal_jenks,0.5,w399048811,3,2
CITY_K4R_dp_optimal_jenks,0.5,w399048812,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404771107,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404771108,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404771109,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404774439,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404774440,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404774441,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404774442,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404776025,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404776027,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404776033,3,2
CITY_K4R_dp_optimal_jenks,0.5,w404798031,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405171334,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405171335,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292292,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292294,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292297,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292298,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292300,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292301,3,2
CITY_K4R_dp_optimal_jenks,0.5,w405292302,3,2
CITY_K4R_dp_optimal_jenks,0.5,w414674678,3,2
CITY_K4R_dp_optimal_jenks,0.5,w415723868,1,2
CITY_K4R_dp_optimal_jenks,0.5,w41852207,1,2
CITY_K4R_dp_optimal_jenks,0.5,w41852211,1,2
CITY_K4R_dp_optimal_jenks,0.5,w41852297,1,2
CITY_K4R_dp_optimal_jenks,0.5,w47467967,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47467971,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47467973,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47475148,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47475152,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47475155,3,2
CITY_K4R_dp_optimal_jenks,0.5,w47475157,3,2
