model_id,address_a,address_b,street_a,distance_m,zone_a,zone_b,fee_a_rub,fee_b_rub,price_jump_rub
CITY_K4R_dp_optimal_jenks,w352668646,w91848803,улица 12 Октября,173.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668646,w91848801,улица 12 Октября,73.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668649,w91848803,улица 12 Октября,157.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668649,w91848801,улица 12 Октября,67.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668652,w91848803,улица 12 Октября,192.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668652,w91848801,улица 12 Октября,89.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668654,w91848803,улица 12 Октября,221.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w352668654,w91848801,улица 12 Октября,115.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044311,w353974419,Протягайловская улица,79.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044311,w353044316,Протягайловская улица,106.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044312,w353974419,Протягайловская улица,78.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044312,w353044316,Протягайловская улица,85.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044313,w353974419,Протягайловская улица,93.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044313,w353044316,Протягайловская улица,60.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044314,w353974419,Протягайловская улица,106.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044314,w353044316,Протягайловская улица,41.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353044316,w353975790,Протягайловская улица,97.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w353978195,Протягайловская улица,82.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w354630979,Протягайловская улица,62.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w354632079,Протягайловская улица,79.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w410946402,Протягайловская улица,207.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w410946408,Протягайловская улица,97.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w410946412,Протягайловская улица,109.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w410946415,Протягайловская улица,131.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w532010840,Протягайловская улица,153.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353044316,w353974255,Протягайловская улица,144.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353825066,w406631306,Индустриальная улица,220.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825066,w406637928,Индустриальная улица,242.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825066,w409312170,Индустриальная улица,249.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w406631306,Индустриальная улица,185.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w406637928,Индустриальная улица,209.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312170,Индустриальная улица,215.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312788,Индустриальная улица,229.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312794,Индустриальная улица,245.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312795,Индустриальная улица,247.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312801,Индустриальная улица,234.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312807,Индустриальная улица,235.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353825068,w409312808,Индустриальная улица,239.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353974255,w353974419,Главная улица,36.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w353974419,w353975790,Главная улица,53.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w353978195,Главная улица,64.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w354630979,Главная улица,152.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w354632079,Главная улица,174.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w410946408,Главная улица,140.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w410946412,Главная улица,208.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w353974419,w410946415,Главная улица,237.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w356960996,w406631305,переулок Текстильщиков,240.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w356961005,w406631305,Красноармейская улица,249.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w406637929,Южная улица,235.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w406637930,Южная улица,220.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w406637931,Южная улица,202.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w511417420,Южная улица,182.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w406631302,Южная улица,235.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824549,w406631305,Южная улица,230.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406631300,Южная улица,227.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406631301,Южная улица,211.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406637929,Южная улица,195.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406637930,Южная улица,180.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406637931,Южная улица,160.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w511417420,Южная улица,140.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w405112664,Южная улица,249.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w405112665,Южная улица,236.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406631299,Южная улица,218.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406631302,Южная улица,203.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824551,w406631305,Южная улица,203.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406631301,Южная улица,236.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406637929,Южная улица,221.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406637930,Южная улица,206.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406637931,Южная улица,188.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w511417420,Южная улица,169.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406631299,Южная улица,235.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406631302,Южная улица,221.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824552,w406631305,Южная улица,216.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824553,w406637930,Южная улица,245.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824553,w406637931,Южная улица,229.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824553,w511417420,Южная улица,210.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824553,w406631302,Южная улица,248.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824553,w406631305,Южная улица,238.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w400824556,w406631303,Индустриальная улица,248.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409311690,Индустриальная улица,241.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409311692,Индустриальная улица,226.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409311693,Индустриальная улица,237.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409311694,Индустриальная улица,224.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409311695,Индустриальная улица,245.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312168,Индустриальная улица,226.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312797,Индустриальная улица,208.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312803,Индустриальная улица,232.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w406631306,Индустриальная улица,132.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w406637928,Индустриальная улица,150.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w407356391,Индустриальная улица,233.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w407356392,Индустриальная улица,248.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312170,Индустриальная улица,161.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312788,Индустриальная улица,176.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312794,Индустриальная улица,192.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312795,Индустриальная улица,197.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312800,Индустриальная улица,206.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312801,Индустриальная улица,176.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312805,Индустриальная улица,208.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312807,Индустриальная улица,175.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312808,Индустриальная улица,176.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312809,Индустриальная улица,193.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312810,Индустриальная улица,214.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312811,Индустриальная улица,224.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312812,Индустриальная улица,237.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w400824556,w409312813,Индустриальная улица,249.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406631303,Южная улица,195.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311288,Южная улица,215.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311689,Южная улица,192.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311690,Южная улица,174.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311692,Южная улица,160.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406639379,Южная улица,227.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406639380,Южная улица,211.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356386,Южная улица,230.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311292,Южная улица,222.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311293,Южная улица,222.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311294,Южная улица,201.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311296,Южная улица,237.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311304,Южная улица,201.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311305,Южная улица,187.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311307,Южная улица,183.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311685,Южная улица,183.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311693,Южная улица,165.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311694,Южная улица,152.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409311695,Южная улица,173.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312168,Южная улица,154.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312797,Южная улица,137.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312803,Южная улица,163.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406631306,Южная улица,61.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406637928,Южная улица,80.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w406640933,Южная улица,220.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356391,Южная улица,178.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356392,Южная улица,192.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356393,Южная улица,198.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356394,Южная улица,212.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356395,Южная улица,227.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w407356397,Южная улица,242.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312170,Южная улица,90.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312788,Южная улица,104.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312794,Южная улица,120.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312795,Южная улица,126.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312800,Южная улица,135.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312801,Южная улица,105.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312805,Южная улица,139.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312807,Южная улица,105.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312808,Южная улица,128.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312809,Южная улица,142.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312810,Южная улица,163.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312811,Южная улица,177.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312812,Южная улица,191.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w409312813,Южная улица,204.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112664,w445972315,Южная улица,231.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406631303,Южная улица,185.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311288,Южная улица,202.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311689,Южная улица,179.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311690,Южная улица,161.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311692,Южная улица,147.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406639379,Южная улица,213.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406639380,Южная улица,198.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356386,Южная улица,222.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311287,Южная улица,237.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311292,Южная улица,211.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311293,Южная улица,209.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311294,Южная улица,188.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311296,Южная улица,226.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311301,Южная улица,243.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311304,Южная улица,190.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311305,Южная улица,174.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311307,Южная улица,172.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311685,Южная улица,170.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311693,Южная улица,152.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311694,Южная улица,139.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409311695,Южная улица,160.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312168,Южная улица,141.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312797,Южная улица,123.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312803,Южная улица,152.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409314651,Южная улица,249.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406631306,Южная улица,47.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406637928,Южная улица,69.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w406640933,Южная улица,217.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356391,Южная улица,171.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356392,Южная улица,185.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356393,Южная улица,192.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356394,Южная улица,207.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356395,Южная улица,223.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w407356397,Южная улица,238.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312170,Южная улица,76.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312788,Южная улица,91.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312794,Южная улица,107.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312795,Южная улица,112.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312800,Южная улица,122.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312801,Южная улица,93.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312805,Южная улица,128.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312807,Южная улица,94.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312808,Южная улица,126.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312809,Южная улица,138.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312810,Южная улица,159.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312811,Южная улица,173.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312812,Южная улица,187.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w409312813,Южная улица,201.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405112665,w445972315,Южная улица,229.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w406631303,Индустриальная улица,174.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311288,Индустриальная улица,223.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311689,Индустриальная улица,200.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311690,Индустриальная улица,180.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311692,Индустриальная улица,163.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w406639379,Индустриальная улица,246.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w406639380,Индустриальная улица,232.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311294,Индустриальная улица,230.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311304,Индустриальная улица,243.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311305,Индустриальная улица,217.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311307,Индустриальная улица,225.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311685,Индустриальная улица,204.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311693,Индустриальная улица,189.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311694,Индустриальная улица,176.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409311695,Индустриальная улица,204.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312168,Индустриальная улица,187.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312797,Индустриальная улица,158.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312803,Индустриальная улица,205.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w406631306,Индустриальная улица,91.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w406637928,Индустриальная улица,125.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w407356391,Индустриальная улица,233.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w407356392,Индустриальная улица,246.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312170,Индустриальная улица,119.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312788,Индустриальная улица,132.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312794,Индустриальная улица,146.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312795,Индустриальная улица,146.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312800,Индустриальная улица,169.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312801,Индустриальная улица,144.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312805,Индустриальная улица,182.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312807,Индустриальная улица,150.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312808,Индустриальная улица,187.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312809,Индустриальная улица,199.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312810,Индустриальная улица,221.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312811,Индустриальная улица,234.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169684,w409312812,Индустриальная улица,249.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w406631303,Индустриальная улица,160.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311288,Индустриальная улица,212.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311689,Индустриальная улица,188.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311690,Индустриальная улица,168.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311692,Индустриальная улица,151.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w406639379,Индустриальная улица,236.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w406639380,Индустриальная улица,222.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311293,Индустриальная улица,242.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311294,Индустриальная улица,221.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311304,Индустриальная улица,238.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311305,Индустриальная улица,208.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311307,Индустриальная улица,220.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311685,Индустриальная улица,195.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311693,Индустриальная улица,180.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311694,Индустриальная улица,167.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409311695,Индустриальная улица,196.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312168,Индустриальная улица,179.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312797,Индустриальная улица,149.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312803,Индустриальная улица,201.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w406631306,Индустриальная улица,86.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w406637928,Индустриальная улица,123.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w407356391,Индустриальная улица,233.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w407356392,Индустриальная улица,246.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312170,Индустриальная улица,112.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312788,Индустриальная улица,125.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312794,Индустриальная улица,139.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312795,Индустриальная улица,137.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312800,Индустриальная улица,163.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312801,Индустриальная улица,139.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312805,Индустриальная улица,177.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312807,Индустриальная улица,146.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312808,Индустриальная улица,190.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312809,Индустриальная улица,201.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312810,Индустриальная улица,222.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169685,w409312811,Индустриальная улица,236.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405169699,w405292559,переулок Строителей,129.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169699,w405297213,переулок Строителей,98.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169699,w405297215,переулок Строителей,112.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169700,w405292559,улица Строителей,145.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169700,w405297213,улица Строителей,102.5,4,3,26,18,8
