address_id,address_release_version,territory,district,street,house_number,destination_lat,destination_lon,router_status,router_distance_km,router_duration_min,straight_line_km,detour_factor,snapped_origin_lat,snapped_origin_lon,origin_snap_distance_m,snapped_destination_lat,snapped_destination_lon,destination_snap_distance_m,router_main_streets,route_node_count,route_first_nodes,route_last_nodes,terminal_node_signature,corridor_signature,bridge_or_rail,uturn,route_geometry_hash,probable_anomaly,anomaly_severity,owner_review_required
n2323343727,1.1.0,Парканы,,улица Ленина,160,46.82143,29.51503,ROUTABLE,4.7516,6.238,2.4424,1.945,46.8241540,29.4833040,33.23,46.8212670,29.5151090,19.10,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; улица Ленина,89,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,2955556154;6584024362;966102369;966102273;966102397;966102442;966102345;4279025376,d4d678a6f490586f49b6,682f54dadfe015d30e5b,NONE_OBSERVED,NO,5f45f987847a467bd8c83070afc3a8daaf024e054c0a685ea6ee14a40524852d,ROBUST_HIGH_DETOUR_FACTOR;ROUTE_STREET_LOOP;STREET_DISTANCE_CONTINUITY_OUTLIER;STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
n2323352001,1.1.0,Парканы,,улица Шевченко,6,46.83554,29.5111,ROUTABLE,3.3454,4.008,2.4917,1.343,46.8241540,29.4833040,33.23,46.8357570,29.5110510,24.41,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Шевченко,79,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,541430435;7997218944;8931017765;8931017766;10846631293;11980269270;966102325;11980240446,1e35b0a816785899838e,682f54dadfe015d30e5b,NONE_OBSERVED,NO,81ffb8b80764541be77b61c4b5cecd7d52f9bb56ee57fea11543e2306568d80e,STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
n2323352002,1.1.0,Парканы,,улица Благоева,12,46.83693,29.51182,ROUTABLE,3.4970,4.237,2.6210,1.334,46.8241540,29.4833040,33.23,46.8369450,29.5115960,17.17,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Шевченко; улица Благоева,83,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,10846631293;11980269270;966102325;11980240446;966102457;11980240448;11980240447;10847104963,7340ec4e011a222d8a53,682f54dadfe015d30e5b,NONE_OBSERVED,NO,c5c30c927371e0111cb14e7c641be7b2c1d083b2b47cb77a849ec3551644d83d,STREET_DURATION_CONTINUITY_OUTLIER;UNIQUE_TERMINAL_BRANCH,HIGH,True
n2323352005,1.1.0,Парканы,,улица Карла Маркса,5,46.83774,29.52127,ROUTABLE,4.4431,5.288,3.2854,1.352,46.8241540,29.4833040,33.23,46.8377790,29.5214620,15.28,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Карла Маркса,105,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3258164433;1196713241;966102287;966102479;966102206;2459417239;2459417242;2459417244,40a6790a5f66fbfbad04,682f54dadfe015d30e5b,NONE_OBSERVED,NO,51ba7b9fbd7eac7004bebfbba05801fc88f520897d4909a833be044cfffaa697,NONE,NONE,False
n2323352006,1.1.0,Парканы,,улица Карла Маркса,11,46.83934,29.52073,ROUTABLE,4.3332,5.168,3.3372,1.298,46.8241540,29.4833040,33.23,46.8393610,29.5209070,13.71,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Карла Маркса,103,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,7415898050;966102410;3258164433;1196713241;966102287;966102479;966102206;6822713350,40a6790a5f66fbfbad04,682f54dadfe015d30e5b,NONE_OBSERVED,NO,a4a903964cfd0ca5b32992bc8dee812cb1a562030e1dcbdbbdc2b1377465ac12,NONE,NONE,False
n2323352009,1.1.0,Парканы,,улица Гоголя,2,46.83823,29.51474,ROUTABLE,3.8409,4.603,2.8860,1.331,46.8241540,29.4833040,33.23,46.8382160,29.5146620,6.15,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Мира,101,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3246657474;3258164059;7415898050;966102410;1196713148;3258164432;1196713264;8082357060,5fe6f0adb4c039e9fc2f,682f54dadfe015d30e5b,NONE_OBSERVED,NO,cc336c07976c3fb19d51c176e1a0045d9f2bcc441872598db2dde5d8e5ef00f4,SNAPPED_STREET_NAME_MISMATCH,MEDIUM,True
n2323352013,1.1.0,Парканы,,улица Сергея Лазо,2,46.83849,29.51691,ROUTABLE,3.9858,4.802,3.0402,1.311,46.8241540,29.4833040,33.23,46.8384660,29.5167690,11.08,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Сергея Лазо,101,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3246657474;3258164059;7415898050;966102410;3258164433;1196713241;966102287;6825724980,67c9e2968c02acd53a41,682f54dadfe015d30e5b,NONE_OBSERVED,NO,7156a72cabe836515982009a441a44f5a46d1e30db4a1779c87705c85704ec4f,ROUTE_STREET_LOOP,MEDIUM,True
n2323352014,1.1.0,Парканы,,улица Гоголя,15,46.83859,29.51762,ROUTABLE,4.0362,4.747,3.0919,1.305,46.8241540,29.4833040,33.23,46.8384840,29.5176620,12.21,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя,101,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3246657474;3258164059;7415898050;966102410;3258164433;1196713241;966102287;966102479,c616df8d80b9309a84c0,682f54dadfe015d30e5b,NONE_OBSERVED,NO,4e26c6a7e615fafa733f31d8186501b1c8f47b1a7e8202fd4f4a4d3b45c1d725,NONE,NONE,False
n2323352015,1.1.0,Парканы,,улица Энгельса,1,46.83888,29.51841,ROUTABLE,4.1467,5.007,3.1599,1.312,46.8241540,29.4833040,33.23,46.8389180,29.5185550,11.84,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Энгельса,102,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3258164059;7415898050;966102410;3258164433;1196713241;966102287;966102479;966102270,a68426378e36157e466d,682f54dadfe015d30e5b,NONE_OBSERVED,NO,6eac58c5073e3ccb5c6a90afb7821b9b8eefec69c18593c44fe021e0d40a1d9a,STREET_DISTANCE_CONTINUITY_OUTLIER;STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
n2323352016,1.1.0,Парканы,,улица Энгельса,2,46.83898,29.51867,ROUTABLE,4.1500,5.015,3.1826,1.304,46.8241540,29.4833040,33.23,46.8389450,29.5185390,10.73,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Энгельса,102,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3258164059;7415898050;966102410;3258164433;1196713241;966102287;966102479;966102270,a68426378e36157e466d,682f54dadfe015d30e5b,NONE_OBSERVED,NO,bafc49e3cbf50389ec352d2634808b8f62007e5c5af13d07fade7c351917c49c,STREET_DISTANCE_CONTINUITY_OUTLIER;STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
n2323352017,1.1.0,Парканы,,улица Гоголя,17,46.83888,29.51947,ROUTABLE,4.1806,4.907,3.2287,1.295,46.8241540,29.4833040,33.23,46.8388040,29.5194960,8.68,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя,102,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3258164059;7415898050;966102410;3258164433;1196713241;966102287;966102479;966102206,c616df8d80b9309a84c0,682f54dadfe015d30e5b,NONE_OBSERVED,NO,7b956b2a11b91fa22d291078cd720ebab0c4cdf7cf672414d216aa9150797a83,NONE,NONE,False
n2323352018,1.1.0,Парканы,,улица Гоголя,19,46.83895,29.51996,ROUTABLE,4.2188,4.948,3.2647,1.292,46.8241540,29.4833040,33.23,46.8388830,29.5199830,7.65,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя,102,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3258164059;7415898050;966102410;3258164433;1196713241;966102287;966102479;966102206,c616df8d80b9309a84c0,682f54dadfe015d30e5b,NONE_OBSERVED,NO,84ec45d974f61901fc0335a2ca7850d421e98bb675b5bfb953cb0569ba289d8a,NONE,NONE,False
n2323352019,1.1.0,Парканы,,улица Карла Маркса,9,46.83924,29.52075,ROUTABLE,4.3220,5.152,3.3328,1.297,46.8241540,29.4833040,33.23,46.8392620,29.5209330,14.18,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Карла Маркса,103,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,7415898050;966102410;3258164433;1196713241;966102287;966102479;966102206;6822713350,40a6790a5f66fbfbad04,682f54dadfe015d30e5b,NONE_OBSERVED,NO,3586d434c2836ec08cbb17dd3d68723391eb9ccbb0922f5c4360eb39803876cf,NONE,NONE,False
n2323366443,1.1.0,Бендеры,,улица Кавриаго,1,46.81954,29.47307,ROUTABLE,1.4088,2.050,0.9049,1.557,46.8241540,29.4833040,33.23,46.8192060,29.4729110,39.06,улица Сергея Лазо; Коммунистическая улица; улица Кавриаго,31,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,6369946623;6369946625;7566968087;1062096500;7566968086;4396381153;4167041987;1062096465,38be7b4b9b315aae39d7,53682a69309be20a7037,NONE_OBSERVED,NO,3bf77de59d18e443925f93658d8d573e6d77cc06a5c3cdf3f5fc13ffd22e261c,DESTINATION_SNAP_GT30M,MEDIUM,True
n2323407123,1.1.0,Парканы,,улица Благоева,1,46.83869,29.51168,ROUTABLE,3.7911,5.117,2.7256,1.391,46.8241540,29.4833040,33.23,46.8386970,29.5119160,18.02,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Благоева,105,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,541430430;10847104952;4039510567;6585964088;6585964089;6585964087;966102257;966102414,2a99117b6d6806282ed1,682f54dadfe015d30e5b,NONE_OBSERVED,NO,1f0e387b42b7fb32501f26d354cb351cfa2c9fd38622e33a5e2153497577298e,NONE,NONE,False
n2323407145,1.1.0,Парканы,,улица Благоева,14,46.83849,29.51209,ROUTABLE,3.7763,5.082,2.7373,1.380,46.8241540,29.4833040,33.23,46.8385640,29.5119250,15.04,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Благоева,104,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3305037842;541430430;10847104952;4039510567;6585964088;6585964089;6585964087;966102257,2a99117b6d6806282ed1,682f54dadfe015d30e5b,NONE_OBSERVED,NO,664d71172295bbfba1aa46f2a6b60f401bad7e29d88f6c4b7496761f9a045d7f,NONE,NONE,False
n2323407148,1.1.0,Парканы,,улица Благоева,72,46.84346,29.50982,ROUTABLE,4.8074,5.933,2.9770,1.615,46.8241540,29.4833040,33.23,46.8434140,29.5096760,12.12,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Мира; улица Чехова; улица Благоева,114,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,6807369879;6807369878;966102329;966102435;6807369881;6807369882;966102382;4078904329,4400fe98443300c5436d,682f54dadfe015d30e5b,NONE_OBSERVED,NO,06fb25a85272d03462024b244ed00ea4933b2cc5b86bb28c4c9b02d3485902a5,STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
n2323407151,1.1.0,Парканы,,улица Благоева,49,46.84317,29.50959,ROUTABLE,4.1914,6.080,2.9415,1.425,46.8241540,29.4833040,33.23,46.8432880,29.5096390,13.64,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Чехова,108,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,966102249;3464355256;966102209;966102492;4078904326;4078904327;4078904328;4078904329,f294e3fc2ce887f512bf,682f54dadfe015d30e5b,NONE_OBSERVED,NO,5cf9f341ae65eaa401a1160be11211506ff3b2beba45d9a5e7ce8f3f3d2c8f90,STREET_DISTANCE_CONTINUITY_OUTLIER;UNIQUE_TERMINAL_BRANCH,HIGH,True
n2323407154,1.1.0,Парканы,,улица Димитрова,44,46.84218,29.50813,ROUTABLE,4.0073,5.598,2.7852,1.439,46.8241540,29.4833040,33.23,46.8422260,29.5079520,14.51,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова,103,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,10852873049;3305037842;541430430;2887545929;2459596537;966102249;3464355256;966102209,ff0be5f70075e8343f81,682f54dadfe015d30e5b,NONE_OBSERVED,NO,e97b0ffdad02046c2e2d2d6b207375946853443eab1316ee8278f9683fb55399,NONE,NONE,False
n2323407157,1.1.0,Парканы,,улица Чехова,2,46.84231,29.50829,ROUTABLE,4.0325,5.658,2.8041,1.438,46.8241540,29.4833040,33.23,46.8424170,29.5081200,17.60,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Чехова,104,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3305037842;541430430;2887545929;2459596537;966102249;3464355256;966102209;966102492,f294e3fc2ce887f512bf,682f54dadfe015d30e5b,NONE_OBSERVED,NO,6db50ecf28f50fd4cf4fecfafc5295c04baf3a8d78b14c09053b2c46f7ee3e77,NONE,NONE,False
n2323407160,1.1.0,Парканы,,улица Чехова,8,46.84296,29.50925,ROUTABLE,4.1353,5.905,2.9068,1.423,46.8241540,29.4833040,33.23,46.8430960,29.5090330,22.42,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Чехова,104,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,3305037842;541430430;2887545929;2459596537;966102249;3464355256;966102209;966102492,f294e3fc2ce887f512bf,682f54dadfe015d30e5b,NONE_OBSERVED,NO,b64d19cf4d0d1aedfc2a8555525934695e06d525950b82a072355c152a993e1d,NONE,NONE,False
n2323407164,1.1.0,Парканы,,улица Чехова,10,46.84381,29.51045,ROUTABLE,4.7272,5.700,3.0381,1.556,46.8241540,29.4833040,33.23,46.8439550,29.5102280,23.38,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Мира; улица Чехова,113,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,966102214;6807369879;6807369878;966102329;966102435;6807369881;6807369882;966102382,1fb2bae7965578ce30a6,682f54dadfe015d30e5b,NONE_OBSERVED,NO,075160332f6967f6bdba13b7ff5d128b113f815e5d047f5d47151313aa4418f6,NONE,NONE,False
n2323407172,1.1.0,Парканы,,улица Чехова,61,46.84445,29.51129,ROUTABLE,4.5849,5.293,3.1337,1.463,46.8241540,29.4833040,33.23,46.8445420,29.5115050,19.33,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; Парканы-Бычок; улица Димитрова; улица Гоголя; улица Мира,110,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,1196713208;6807369876;6807369877;966102214;6807369879;6807369878;966102329;966102435,5fe6f0adb4c039e9fc2f,682f54dadfe015d30e5b,NONE_OBSERVED,NO,40d74280326a3b05f8e0f174974055b96c4bc624b6790227913423620eec9861,SNAPPED_STREET_NAME_MISMATCH,MEDIUM,True
