uid,address,territory,is_city,route_km,base_price,external_status,external_km,external_surcharge,reference_price,old_k4_zone_id,proposed_zone
n2458529493,"Парканы, улица Карла Маркса, 76",Парканы,False,4.668,20.672,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529496,"Парканы, улица Карла Маркса, 78",Парканы,False,4.686,20.744,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529499,"Парканы, улица Карла Маркса, 47",Парканы,False,4.687,20.748,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529502,"Парканы, улица Карла Маркса, 49",Парканы,False,4.714,20.856,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529507,"Парканы, улица Карла Маркса, 80",Парканы,False,4.705,20.82,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529510,"Парканы, улица Карла Маркса, 82",Парканы,False,4.727,20.908,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529514,"Парканы, улица Карла Маркса, 84",Парканы,False,4.76,21.04,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529530,"Парканы, улица Карла Маркса, 86",Парканы,False,4.784,21.136,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458529532,"Парканы, улица Карла Маркса, 88",Парканы,False,4.806,21.224,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458531639,"Парканы, улица Карла Маркса, 106",Парканы,False,4.978,21.912,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458533168,"Парканы, улица Карла Маркса, 134",Парканы,False,5.253,23.012,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458533169,"Парканы, улица Карла Маркса, 90",Парканы,False,4.826,21.304,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458533170,"Парканы, улица Карла Маркса, 92",Парканы,False,4.85,21.4,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458533171,"Парканы, улица Карла Маркса, 94",Парканы,False,4.866,21.464,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458618713,"Парканы, улица Карла Маркса, 96",Парканы,False,4.881,21.524,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458618716,"Парканы, улица Карла Маркса, 98",Парканы,False,4.915,21.66,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650284,"Парканы, улица Карла Маркса, 100",Парканы,False,4.935,21.74,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650285,"Парканы, улица Карла Маркса, 102",Парканы,False,4.946,21.784,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650286,"Парканы, улица Карла Маркса, 104",Парканы,False,4.963,21.852,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650287,"Парканы, улица Карла Маркса, 108",Парканы,False,4.997,21.988,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650288,"Парканы, улица Карла Маркса, 110",Парканы,False,5.009,22.036,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458650289,"Парканы, улица Карла Маркса, 112",Парканы,False,5.028,22.112,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658695,"Парканы, улица Карла Маркса, 114",Парканы,False,5.042,22.168,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658696,"Парканы, улица Карла Маркса, 116",Парканы,False,5.056,22.224,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658697,"Парканы, улица Карла Маркса, 118",Парканы,False,5.079,22.316,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658698,"Парканы, улица Карла Маркса, 120",Парканы,False,5.093,22.372,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658699,"Парканы, улица Карла Маркса, 122",Парканы,False,5.129,22.516,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658700,"Парканы, улица Карла Маркса, 124",Парканы,False,5.158,22.632,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658701,"Парканы, улица Карла Маркса, 126",Парканы,False,5.184,22.736,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658702,"Парканы, улица Карла Маркса, 128",Парканы,False,5.2,22.8,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658703,"Парканы, улица Карла Маркса, 130",Парканы,False,5.211,22.844,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458658704,"Парканы, улица Карла Маркса, 132",Парканы,False,5.231,22.924,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660233,"Парканы, улица Чехова, 95",Парканы,False,5.126,22.504,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660234,"Парканы, улица Карла Маркса, 93",Парканы,False,5.239,22.956,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660235,"Парканы, улица Карла Маркса, 91",Парканы,False,5.219,22.876,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660236,"Парканы, улица Карла Маркса, 89",Парканы,False,5.201,22.804,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660237,"Парканы, улица Карла Маркса, 87",Парканы,False,5.18,22.72,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660238,"Парканы, улица Карла Маркса, 85",Парканы,False,5.165,22.66,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660240,"Парканы, улица Карла Маркса, 81",Парканы,False,5.101,22.404,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660241,"Парканы, улица Карла Маркса, 79",Парканы,False,5.062,22.248,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660242,"Парканы, улица Карла Маркса, 77",Парканы,False,5.05,22.2,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660243,"Парканы, улица Карла Маркса, 51",Парканы,False,4.739,20.956,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660244,"Парканы, улица Карла Маркса, 53",Парканы,False,4.758,21.032,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660245,"Парканы, улица Карла Маркса, 55",Парканы,False,4.779,21.116,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660246,"Парканы, улица Карла Маркса, 57",Парканы,False,4.814,21.256,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458660247,"Парканы, улица Карла Маркса, 59",Парканы,False,4.84,21.36,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664570,"Парканы, улица Карла Маркса, 61",Парканы,False,4.857,21.428,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664571,"Парканы, улица Карла Маркса, 63",Парканы,False,4.893,21.572,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664572,"Парканы, улица Карла Маркса, 65",Парканы,False,4.907,21.628,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664573,"Парканы, улица Карла Маркса, 67",Парканы,False,4.919,21.676,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664574,"Парканы, улица Карла Маркса, 69",Парканы,False,4.934,21.736,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664575,"Парканы, улица Карла Маркса, 71",Парканы,False,4.946,21.784,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664576,"Парканы, улица Карла Маркса, 73",Парканы,False,4.975,21.9,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664577,"Парканы, улица Карла Маркса, 75а",Парканы,False,4.985,21.94,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458664578,"Парканы, улица Карла Маркса, 75",Парканы,False,4.999,21.996,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675448,"Парканы, улица Карла Маркса, 138",Парканы,False,5.308,23.232,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675449,"Парканы, улица Карла Маркса, 140",Парканы,False,5.321,23.284,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675450,"Парканы, улица Карла Маркса, 99",Парканы,False,5.304,23.216,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675451,"Парканы, улица Карла Маркса, 101",Парканы,False,5.319,23.276,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675452,"Парканы, улица Карла Маркса, 103",Парканы,False,5.344,23.376,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675453,"Парканы, улица Карла Маркса, 105",Парканы,False,5.364,23.456,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675454,"Парканы, улица Карла Маркса, 107",Парканы,False,5.377,23.508,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675455,"Парканы, улица Карла Маркса, 117",Парканы,False,5.65,24.6,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675456,"Парканы, улица Карла Маркса, 115",Парканы,False,5.68,24.72,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675457,"Парканы, улица Карла Маркса, 113",Парканы,False,5.715,24.86,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675458,"Парканы, улица Карла Маркса, 111",Парканы,False,5.454,23.816,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675459,"Парканы, улица Карла Маркса, 109",Парканы,False,5.405,23.62,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675460,"Парканы, улица Карла Маркса, 164",Парканы,False,5.632,24.528,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675461,"Парканы, улица Карла Маркса, 162",Парканы,False,5.651,24.604,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675462,"Парканы, улица Карла Маркса, 160",Парканы,False,5.673,24.692,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675463,"Парканы, улица Карла Маркса, 158",Парканы,False,5.693,24.772,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675464,"Парканы, улица Карла Маркса, 156",Парканы,False,5.713,24.852,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675465,"Парканы, улица Карла Маркса, 154",Парканы,False,5.738,24.952,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
n2458675466,"Парканы, улица Карла Маркса, 152",Парканы,False,5.441,23.764,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675467,"Парканы, улица Карла Маркса, 150",Парканы,False,5.422,23.688,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675468,"Парканы, улица Карла Маркса, 148",Парканы,False,5.402,23.608,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675469,"Парканы, улица Карла Маркса, 146",Парканы,False,5.386,23.544,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675470,"Парканы, улица Карла Маркса, 144",Парканы,False,5.367,23.468,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
n2458675471,"Парканы, улица Карла Маркса, 142",Парканы,False,5.34,23.36,PENDING (no ГАИ-post coords + boundary undecided),,,,3,
