address_id,territory,district,street,house_number,lat,lon,fixed_origin_lat,fixed_origin_lon,fixed_origin_km,metric_source,legacy_expected_km,delta_fixed_minus_legacy_km,provenance
w352316541,Протягайловка,,улица Мира,26,46.82039,29.45183,46.82388,29.48313,5.161,central_km,5.123,0.038,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352316542,Протягайловка,,улица Мира,24,46.82028,29.45201,46.82388,29.48313,5.144,central_km,5.11,0.034,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352316543,Протягайловка,,улица Мира,15,46.81941,29.45196,46.82388,29.48313,5.061,central_km,5.043,0.018,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352316544,Протягайловка,,улица Мира,13,46.81931,29.45225,46.82388,29.48313,5.041,central_km,5.027,0.014,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352316545,Протягайловка,,улица Мира,17,46.81964,29.45178,46.82388,29.48313,5.09,central_km,5.066,0.024,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352316547,Протягайловка,,улица Мира,14,46.81946,29.45262,46.82388,29.48313,5.041,central_km,5.027,0.014,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352317980,Протягайловка,,улица Мира,18,46.81976,29.45235,46.82388,29.48313,5.08,central_km,5.059,0.021,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352317981,Протягайловка,,улица Мира,16,46.81963,29.45249,46.82388,29.48313,5.062,central_km,5.044,0.018,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352317982,Протягайловка,,улица Мира,20,46.81993,29.45221,46.82388,29.48313,5.101,central_km,5.075,0.026,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352317983,Протягайловка,,улица Мира,22,46.82009,29.45209,46.82388,29.48313,5.121,central_km,5.091,0.03,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352317984,Протягайловка,,улица Мира,19,46.8199,29.45164,46.82388,29.48313,5.12,central_km,5.09,0.03,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318002,Протягайловка,,улица Мира,29,46.82087,29.45091,46.82388,29.48313,5.818,central_km,5.646,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318003,Протягайловка,,улица Мира,31,46.82129,29.45064,46.82388,29.48313,5.766,central_km,5.595,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318007,Протягайловка,,Комсомольская улица,60,46.82193,29.44949,46.82388,29.48313,5.766,central_km,5.595,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318377,Протягайловка,,улица Мира,23,46.82023,29.45139,46.82388,29.48313,5.161,central_km,5.123,0.038,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318379,Протягайловка,,улица Мира,27,46.82059,29.45112,46.82388,29.48313,5.853,central_km,5.681,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318380,Протягайловка,,улица Мира,25,46.82044,29.45121,46.82388,29.48313,5.871,central_km,5.699,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352318381,Протягайловка,,улица Мира,21,46.82009,29.45151,46.82388,29.48313,5.143,central_km,5.109,0.034,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352322795,Протягайловка,,Комсомольская улица,36,46.81973,29.45056,46.82388,29.48313,5.149,central_km,5.125,0.024,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352325330,Протягайловка,,Комсомольская улица,20,46.81862,29.45128,46.82388,29.48313,5.008,central_km,4.992,0.016,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352325333,Протягайловка,,Санаторная улица,52,46.82556,29.44953,46.82388,29.48313,5.864,central_km,5.58,0.284,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326112,Протягайловка,,улица 50 лет Победы,59,46.82461,29.44952,46.82388,29.48313,6.264,central_km,5.947,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326113,Протягайловка,,улица 50 лет Победы,57,46.82477,29.44942,46.82388,29.48313,6.244,central_km,5.927,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326114,Протягайловка,,улица 50 лет Победы,52,46.82501,29.44878,46.82388,29.48313,6.202,central_km,5.885,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326115,Протягайловка,,улица 50 лет Победы,58,46.82449,29.44907,46.82388,29.48313,6.263,central_km,5.947,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326116,Протягайловка,,улица 50 лет Победы,60,46.82429,29.4491,46.82388,29.48313,6.286,central_km,5.969,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326117,Протягайловка,,улица 50 лет Победы,53,46.82527,29.44914,46.82388,29.48313,6.185,central_km,5.868,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326118,Протягайловка,,улица 50 лет Победы,51,46.82544,29.44906,46.82388,29.48313,6.164,central_km,5.848,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326119,Протягайловка,,улица 50 лет Победы,49,46.82561,29.44895,46.82388,29.48313,6.144,central_km,5.827,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326120,Протягайловка,,Санаторная улица,50,46.82574,29.44942,46.82388,29.48313,5.886,central_km,5.596,0.29,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326121,Протягайловка,,улица 50 лет Победы,47,46.82576,29.44886,46.82388,29.48313,6.126,central_km,5.809,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326122,Протягайловка,,улица 50 лет Победы,45,46.8261,29.44869,46.82388,29.48313,6.086,central_km,5.77,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326123,Протягайловка,,Санаторная улица,46,46.82608,29.44922,46.82388,29.48313,5.927,central_km,5.624,0.303,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326124,Протягайловка,,Санаторная улица,48,46.8259,29.44936,46.82388,29.48313,5.904,central_km,5.609,0.295,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326939,Бендеры,,улица Кошевого,38,46.82617,29.44816,46.82388,29.48313,6.066,central_km,5.75,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326941,Протягайловка,,Луговая улица,35,46.82554,29.44796,46.82388,29.48313,6.224,central_km,5.905,0.319,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326942,Протягайловка,,Луговая улица,43,46.82488,29.44829,46.82388,29.48313,6.145,central_km,5.849,0.296,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326945,Протягайловка,,Луговая улица,47,46.82452,29.44851,46.82388,29.48313,6.101,central_km,5.929,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326946,Протягайловка,,Луговая улица,49,46.82436,29.4486,46.82388,29.48313,6.082,central_km,5.91,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326947,Протягайловка,,Луговая улица,51,46.82419,29.44868,46.82388,29.48313,6.062,central_km,5.891,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326949,Протягайловка,,Луговая улица,15,46.82737,29.44696,46.82388,29.48313,6.269,central_km,5.952,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326950,Протягайловка,,Луговая улица,17,46.82719,29.44706,46.82388,29.48313,6.248,central_km,5.931,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326951,Протягайловка,,Луговая улица,21,46.82687,29.44726,46.82388,29.48313,6.209,central_km,5.892,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326952,Протягайловка,,Луговая улица,23,46.82669,29.44735,46.82388,29.48313,6.186,central_km,5.87,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352326955,Протягайловка,,улица 50 лет Победы,36,46.82648,29.44798,46.82388,29.48313,6.077,central_km,5.76,0.317,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332816,Бендеры,,улица Зои Космодемьянской,99,46.84766,29.4595,46.82388,29.48313,4.793,central_km,4.386,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332818,Бендеры,,улица Зои Космодемьянской,18,46.84517,29.46435,46.82388,29.48313,4.332,central_km,3.925,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332819,Бендеры,,улица Зои Космодемьянской,20,46.84525,29.46415,46.82388,29.48313,4.349,central_km,3.942,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332820,Бендеры,,улица Зои Космодемьянской,16,46.84504,29.4647,46.82388,29.48313,4.301,central_km,3.893,0.408,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332826,Бендеры,,улица Зои Космодемьянской,69,46.84493,29.4642,46.82388,29.48313,4.323,central_km,3.916,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332827,Бендеры,,улица Зои Космодемьянской,71,46.84497,29.46396,46.82388,29.48313,4.341,central_km,3.933,0.408,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332833,Бендеры,,улица Зои Космодемьянской,81,46.84561,29.46294,46.82388,29.48313,4.446,central_km,4.039,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332834,Бендеры,,улица Зои Космодемьянской,83,46.84569,29.46276,46.82388,29.48313,4.463,central_km,4.055,0.408,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332836,Бендеры,,Варницкий переулок,1,46.84558,29.46199,46.82388,29.48313,4.517,central_km,4.11,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332837,Бендеры,,Варницкий переулок,3,46.84543,29.46166,46.82388,29.48313,4.54,central_km,4.133,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332839,Бендеры,,Варницкий переулок,5,46.84534,29.46141,46.82388,29.48313,4.561,central_km,4.154,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332840,Бендеры,,Варницкий переулок,4,46.84521,29.46204,46.82388,29.48313,4.49,central_km,4.083,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332841,Бендеры,,Варницкий переулок,2,46.84514,29.4618,46.82388,29.48313,4.548,central_km,4.141,0.407,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352332842,Бендеры,,улица Зои Космодемьянской,85,46.84589,29.46222,46.82388,29.48313,4.51,central_km,4.102,0.408,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333655,Протягайловка,,Первомайская улица,28,46.82651,29.44339,46.82388,29.48313,6.393,central_km,6.221,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333662,Протягайловка,,Первомайская улица,30,46.82663,29.44326,46.82388,29.48313,6.409,central_km,6.237,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333663,Протягайловка,,Первомайская улица,32,46.82674,29.44316,46.82388,29.48313,6.423,central_km,6.251,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333664,Протягайловка,,Первомайская улица,34,46.82688,29.44309,46.82388,29.48313,6.439,central_km,6.267,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333670,Протягайловка,,Первомайская улица,36,46.82703,29.44304,46.82388,29.48313,6.456,central_km,6.284,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352333671,Протягайловка,,Первомайская улица,38,46.82712,29.44292,46.82388,29.48313,6.469,central_km,6.298,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352334980,Протягайловка,,улица Мунтяна,2,46.8267,29.43831,46.82388,29.48313,6.751,central_km,6.579,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352334981,Протягайловка,,Первомайский переулок,4,46.82664,29.4396,46.82388,29.48313,6.866,central_km,6.694,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352334985,Протягайловка,,улица Мунтяна,98,46.82623,29.43851,46.82388,29.48313,6.736,central_km,6.565,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352334988,Протягайловка,,Молодёжный переулок,3,46.82799,29.44007,46.82388,29.48313,6.803,central_km,6.493,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352334990,Протягайловка,,Молодёжный переулок,1,46.82817,29.43998,46.82388,29.48313,6.803,central_km,6.493,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352339715,Протягайловка,,Гербовецкая улица,84,46.82566,29.44035,46.82388,29.48313,6.466,central_km,6.294,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352339716,Протягайловка,,Гербовецкая улица,86,46.82567,29.44015,46.82388,29.48313,6.48,central_km,6.309,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352339720,Протягайловка,,Гербовецкая улица,98а,46.82583,29.43958,46.82388,29.48313,6.527,central_km,6.356,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352339722,Протягайловка,,Гербовецкая улица,96,46.82608,29.43877,46.82388,29.48313,6.595,central_km,6.424,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352341358,Протягайловка,,Гербовецкая улица,69,46.82553,29.43917,46.82388,29.48313,6.543,central_km,6.372,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352341360,Протягайловка,,Гербовецкая улица,73,46.82561,29.43875,46.82388,29.48313,6.577,central_km,6.406,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352341364,Протягайловка,,Молодёжный переулок,5,46.82809,29.44042,46.82388,29.48313,6.792,central_km,6.482,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352341366,Протягайловка,,Молодёжный переулок,7,46.82825,29.44074,46.82388,29.48313,6.763,central_km,6.453,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352341370,Протягайловка,,Молодёжный переулок,39,46.82856,29.44157,46.82388,29.48313,6.691,central_km,6.381,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352342445,Протягайловка,,Первомайская улица,35,46.82821,29.44164,46.82388,29.48313,6.618,central_km,6.446,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352342451,Протягайловка,,Первомайская улица,46,46.8279,29.44264,46.82388,29.48313,6.558,central_km,6.386,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346364,Протягайловка,,Первомайская улица,40,46.82733,29.44286,46.82388,29.48313,6.492,central_km,6.321,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346366,Протягайловка,,Первомайская улица,42,46.82749,29.44275,46.82388,29.48313,6.512,central_km,6.34,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346370,Протягайловка,,Первомайская улица,44,46.82767,29.44263,46.82388,29.48313,6.533,central_km,6.362,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346372,Протягайловка,,Первомайская улица,48,46.82801,29.4424,46.82388,29.48313,6.575,central_km,6.404,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346375,Протягайловка,,Молодёжный переулок,4,46.82848,29.44052,46.82388,29.48313,6.767,central_km,6.457,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346383,Протягайловка,,Первомайская улица,50,46.82824,29.44232,46.82388,29.48313,6.602,central_km,6.431,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346384,Протягайловка,,Первомайская улица,54,46.82842,29.44225,46.82388,29.48313,6.623,central_km,6.451,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346386,Протягайловка,,Молодёжная улица,58,46.82872,29.44201,46.82388,29.48313,6.685,central_km,6.37,0.315,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346388,Протягайловка,,Молодёжная улица,19,46.82889,29.44256,46.82388,29.48313,6.731,central_km,6.402,0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352346396,Протягайловка,,Молодёжный переулок,2,46.82853,29.43974,46.82388,29.48313,6.84,central_km,6.53,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352347156,Протягайловка,,улица Мунтяна,6,46.82686,29.43758,46.82388,29.48313,6.787,central_km,6.615,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352347160,Протягайловка,,улица Мунтяна,8,46.82699,29.43734,46.82388,29.48313,6.809,central_km,6.638,0.171,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352347162,Протягайловка,,улица Мунтяна,10,46.8271,29.43712,46.82388,29.48313,6.831,central_km,6.659,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352348451,Протягайловка,,Первомайская улица,52,46.82833,29.44225,46.82388,29.48313,6.613,central_km,6.441,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352348453,Протягайловка,,Молодёжная улица,60,46.82894,29.44194,46.82388,29.48313,6.69,central_km,6.374,0.316,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352348455,Протягайловка,,Первомайская улица,62,46.82908,29.44184,46.82388,29.48313,6.702,central_km,6.392,0.31,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352357662,Бендеры,,Советская улица,13,46.82737,29.4843,46.82388,29.48313,1.152,central_km,1.328,-0.176,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352365954,Бендеры,,улица Бориса Главана,52,46.81746,29.45304,46.82388,29.48313,4.805,central_km,4.788,0.017,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352365957,Бендеры,,улица Бориса Главана,50,46.81742,29.4534,46.82388,29.48313,4.777,central_km,4.761,0.016,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352366732,Протягайловка,,Гербовецкий переулок,4,46.82222,29.44657,46.82388,29.48313,5.899,central_km,5.727,0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464254,Бендеры,,улица Мичурина,41,46.80885,29.4628,46.82388,29.48313,3.137,central_km,3.378,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464255,Бендеры,,Загородная улица,43,46.8087,29.46274,46.82388,29.48313,3.09,central_km,3.33,-0.24,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464257,Бендеры,,улица Мичурина,44,46.80893,29.46238,46.82388,29.48313,3.133,central_km,3.374,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464258,Бендеры,,Загородная улица,46,46.80877,29.46229,46.82388,29.48313,3.088,central_km,3.329,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464259,Бендеры,,Загородная улица,48,46.80857,29.4622,46.82388,29.48313,3.066,central_km,3.307,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464260,Бендеры,,Загородная улица,50,46.80841,29.46212,46.82388,29.48313,3.047,central_km,3.287,-0.24,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464261,Бендеры,,Загородная улица,45,46.80851,29.46274,46.82388,29.48313,3.02,central_km,3.27,-0.25,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352464262,Бендеры,,Загородная улица,47,46.80833,29.46261,46.82388,29.48313,3.046,central_km,3.287,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468381,Бендеры,,улица Мичурина,7а,46.80892,29.46203,46.82388,29.48313,3.159,central_km,3.373,-0.214,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468384,Бендеры,,улица Мичурина,9,46.80899,29.46184,46.82388,29.48313,3.175,central_km,3.386,-0.211,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468386,Бендеры,,Загородная улица,14а,46.80844,29.46184,46.82388,29.48313,3.045,central_km,3.286,-0.241,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468392,Бендеры,,переулок Мичурина,3,46.80902,29.46074,46.82388,29.48313,3.241,central_km,3.451,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468394,Бендеры,,переулок Мичурина,7,46.80866,29.46062,46.82388,29.48313,3.2,central_km,3.411,-0.211,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468396,Бендеры,,переулок Мичурина,5,46.80883,29.46067,46.82388,29.48313,3.22,central_km,3.43,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468398,Бендеры,,улица Мичурина,11,46.80901,29.46165,46.82388,29.48313,3.189,central_km,3.397,-0.208,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468400,Бендеры,,улица Мичурина,13,46.80907,29.46147,46.82388,29.48313,3.204,central_km,3.409,-0.205,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468401,Бендеры,,улица Мичурина,17,46.8091,29.4611,46.82388,29.48313,3.313,central_km,3.504,-0.191,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468405,Бендеры,,улица Мичурина,15,46.80909,29.46129,46.82388,29.48313,3.327,central_km,3.519,-0.192,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468407,Бендеры,,Загородная улица,14,46.80842,29.46165,46.82388,29.48313,3.056,central_km,3.286,-0.23,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468410,Бендеры,,переулок Мичурина,18,46.80851,29.46129,46.82388,29.48313,3.086,central_km,3.31,-0.224,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468412,Бендеры,,переулок Мичурина,22,46.80857,29.46093,46.82388,29.48313,3.195,central_km,3.405,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352468414,Бендеры,,переулок Мичурина,20,46.80854,29.46111,46.82388,29.48313,3.1,central_km,3.321,-0.221,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469699,Бендеры,,переулок Мичурина,6,46.80872,29.46016,46.82388,29.48313,3.201,central_km,3.411,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469700,Бендеры,,переулок Мичурина,24,46.80871,29.45985,46.82388,29.48313,3.198,central_km,3.4,-0.202,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469701,Бендеры,,переулок Мичурина,4,46.80891,29.46025,46.82388,29.48313,3.222,central_km,3.432,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469702,Бендеры,,переулок Мичурина,2,46.80904,29.46029,46.82388,29.48313,3.238,central_km,3.448,-0.21,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469704,Бендеры,,переулок Мичурина,26,46.80878,29.45968,46.82388,29.48313,3.212,central_km,3.411,-0.199,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469710,Бендеры,,улица Асаке,57,46.80894,29.45872,46.82388,29.48313,3.312,central_km,3.491,-0.179,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469712,Бендеры,,улица Мичурина,19,46.80929,29.46005,46.82388,29.48313,3.311,central_km,3.494,-0.183,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469714,Бендеры,,улица Мичурина,27,46.80932,29.45927,46.82388,29.48313,3.489,central_km,3.648,-0.159,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469716,Бендеры,,улица Мичурина,25,46.80936,29.45947,46.82388,29.48313,3.502,central_km,3.662,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469717,Бендеры,,улица Мичурина,21,46.80929,29.45986,46.82388,29.48313,3.324,central_km,3.505,-0.181,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469718,Бендеры,,улица Асаке,55,46.80915,29.4587,46.82388,29.48313,3.346,central_km,3.518,-0.172,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469720,Бендеры,,улица Мичурина,53,46.80932,29.45875,46.82388,29.48313,3.45,central_km,3.61,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352469721,Бендеры,,улица Мичурина,51,46.80945,29.45881,46.82388,29.48313,3.451,central_km,3.611,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470459,Бендеры,,улица Асаке,39,46.81067,29.45951,46.82388,29.48313,3.563,central_km,3.723,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470465,Бендеры,,улица Фрунзе,4,46.81119,29.4606,46.82388,29.48313,3.721,central_km,3.881,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470466,Бендеры,,улица Фрунзе,6,46.81104,29.46085,46.82388,29.48313,3.747,central_km,3.907,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470471,Бендеры,,улица Фрунзе,1,46.81155,29.46062,46.82388,29.48313,3.696,central_km,3.856,-0.16,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w352470475,Бендеры,,улица Менделеева,28,46.81153,29.46129,46.82388,29.48313,3.534,central_km,3.721,-0.187,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
