address_id,territory,district,street,house_number,lat,lon,route_km,route_duration_min,route_metric_status,in_city_km,outside_city_km,outside_split_status,boundary_anchor_id,effective_km_1667,taxi_model_a_reference_rub,taxi_model_b_reference_rub,driver_take_fixed_a_rub,driver_take_percent_a_rub,driver_best_taxi_take_a_rub,current_zone_id,data_confidence,evidence_notes
n2321749392,Гиска,,улица Суворова,46,46.79295,29.45712,5.304,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749393,Гиска,,улица Суворова,23,46.79257,29.4577,5.389,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749394,Гиска,,улица Суворова,34,46.79309,29.45901,5.494,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749401,Гиска,,улица Интернационалистов,8,46.79203,29.45019,5.137,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749410,Гиска,,улица Ленина,21,46.79099,29.45131,5.115,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749411,Гиска,,улица Ленина,47,46.78877,29.44952,5.402,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749412,Гиска,,улица Ленина,49,46.788,29.44903,5.497,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749413,Гиска,,улица Гоголя,1,46.78855,29.44965,5.55,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749414,Гиска,,улица Гоголя,9,46.78873,29.45073,5.635,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749415,Гиска,,улица Гоголя,2,46.78814,29.44956,5.533,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749416,Гиска,,улица Гоголя,16,46.78841,29.45076,5.626,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749417,Гиска,,улица Гоголя,11,46.78847,29.45147,5.727,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749418,Гиска,,улица Гоголя,59,46.79076,29.45722,5.815,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749419,Гиска,,Молодёжная улица,1,46.78731,29.44941,5.727,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749420,Гиска,,Молодёжная улица,19,46.78775,29.45124,5.877,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749421,Гиска,,Молодёжная улица,2,46.78697,29.44944,5.72,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749422,Гиска,,Молодёжная улица,21,46.78798,29.45183,5.93,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749424,Гиска,,Молодёжная улица,48,46.78974,29.45634,5.944,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749428,Гиска,,переулок Мира,8,46.78878,29.45778,6.786,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749430,Гиска,,улица Ленина,58,46.7882,29.44847,5.491,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749431,Гиска,,улица Ленина,59,46.78737,29.4486,5.574,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749432,Гиска,,Молодёжная улица,61,46.78673,29.44846,5.643,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749433,Гиска,,улица Ленина,71,46.78582,29.44779,5.786,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749435,Гиска,,улица Ленина,75,46.78487,29.44695,5.959,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749436,Гиска,,улица Ленина,77,46.78436,29.44666,5.941,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749437,Гиска,,улица Ленина,90а,46.78491,29.44641,5.891,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749438,Гиска,,улица Ленина,92,46.78431,29.44607,5.963,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749439,Гиска,,улица Мира,82,46.78503,29.44757,5.88,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749440,Гиска,,улица Мира,80,46.78523,29.4481,5.88,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749441,Гиска,,улица Мира,93,46.78498,29.44848,5.897,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749442,Гиска,,улица Мира,95,46.78472,29.44777,5.896,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749444,Гиска,,улица Ленина,101,46.78455,29.44714,5.963,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749445,Гиска,,Госпитальная улица,55,46.7869,29.45445,6.463,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749446,Гиска,,улица Мира,30а,46.78759,29.45519,6.496,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749447,Гиска,,Госпитальная улица,53,46.78711,29.45501,6.454,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749451,Гиска,,улица 60 лет Октября,2,46.78447,29.44893,5.924,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749452,Гиска,,улица 60 лет Октября,1,46.78408,29.44908,6.008,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749453,Гиска,,улица 60 лет Октября,28,46.78641,29.45432,6.576,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749454,Гиска,,улица 60 лет Октября,39,46.78606,29.45462,6.569,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749456,Гиска,,улица 60 лет Октября,3,46.78454,29.44855,5.939,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749458,Гиска,,улица 60 лет Октября,4,46.78419,29.44805,5.959,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749459,Гиска,,улица Бориса Главана,5,46.78396,29.4487,6.003,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749460,Гиска,,улица Бориса Главана,6,46.78389,29.44792,6.046,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749461,Гиска,,улица Бориса Главана,22,46.78341,29.44656,6.228,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749462,Гиска,,улица Бориса Главана,7,46.78356,29.44818,6.043,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749463,Гиска,,улица Бориса Главана,27,46.78277,29.44638,6.181,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749464,Гиска,,улица Бориса Главана,22а,46.78254,29.44565,6.184,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749465,Гиска,,Госпитальная улица,24,46.78208,29.44589,6.241,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749466,Гиска,,Госпитальная улица,31,46.78225,29.44625,6.23,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749467,Гиска,,Госпитальная улица,78,46.78213,29.44651,6.285,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749468,Гиска,,Госпитальная улица,105,46.78173,29.44657,6.291,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749469,Гиска,,Госпитальная улица,56,46.78319,29.44839,6.125,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749470,Гиска,,Госпитальная улица,89,46.78278,29.44855,6.137,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749471,Гиска,,Госпитальная улица,87,46.78301,29.44932,6.119,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749472,Гиска,,Госпитальная улица,52,46.78344,29.44946,6.126,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749473,Гиска,,Госпитальная улица,54,46.78357,29.449,6.051,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749474,Гиска,,Госпитальная улица,20,46.78567,29.45501,6.644,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749475,Гиска,,Госпитальная улица,47,46.78546,29.45552,6.623,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749476,Гиска,,Госпитальная улица,45,46.7853,29.45606,6.71,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749477,Гиска,,Госпитальная улица,39,46.78463,29.45659,6.798,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749478,Гиска,,Госпитальная улица,35,46.78457,29.45701,6.805,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749479,Гиска,,Госпитальная улица,37,46.78566,29.45636,6.686,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749482,Гиска,,Госпитальная улица,8,46.78606,29.45664,6.706,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749483,Гиска,,Госпитальная улица,10а,46.78587,29.45584,6.643,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749484,Гиска,,Госпитальная улица,12,46.78678,29.45505,6.491,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749485,Гиска,,Госпитальная улица,16,46.78618,29.45493,6.55,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749486,Гиска,,Госпитальная улица,14а,46.78663,29.45472,6.497,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749487,Гиска,,улица Ленина,15,46.78534,29.44548,6.034,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749488,Гиска,,улица Курило,13,46.78493,29.44516,6.092,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749489,Гиска,,улица Курило,20,46.78514,29.44474,6.091,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749490,Гиска,,улица Курило,2,46.78396,29.44374,6.289,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749491,Гиска,,улица Курило,1,46.78373,29.4441,6.282,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749492,Гиска,,улица Ленина,100,46.78313,29.44482,6.13,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749493,Гиска,,улица Ленина,102,46.78265,29.44423,6.199,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749494,Гиска,,улица Бориса Главана,89,46.78319,29.44575,6.125,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321749495,Гиска,,улица Бориса Главана,91,46.78284,29.44533,6.133,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
n2321833111,Бендеры,,улица Толстого,21,46.82686,29.45683,5.389,,expected_km_osrm,5.389,0.0,CITY_ALL_IN,,5.389,32.33,32.33,27.33,21.01,27.33,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321834521,Бендеры,,улица Лермонтова,18,46.82613,29.45531,5.268,,expected_km_osrm,5.268,0.0,CITY_ALL_IN,,5.268,31.61,31.61,26.61,20.55,26.61,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321834524,Бендеры,,улица Лермонтова,39,46.82494,29.45611,5.173,,expected_km_osrm,5.173,0.0,CITY_ALL_IN,,5.173,31.04,31.04,26.04,20.18,26.04,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321834527,Бендеры,,улица Лермонтова,38,46.82484,29.45579,5.18,,expected_km_osrm,5.18,0.0,CITY_ALL_IN,,5.18,31.08,31.08,26.08,20.2,26.08,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321834534,Бендеры,,улица Лермонтова,41,46.82454,29.45619,5.145,,expected_km_osrm,5.145,0.0,CITY_ALL_IN,,5.145,30.87,30.87,25.87,20.07,25.87,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321855312,Бендеры,,улица Лермонтова,56,46.82301,29.45618,5.03,,expected_km_osrm,5.03,0.0,CITY_ALL_IN,,5.03,30.18,30.18,25.18,19.62,25.18,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321855313,Бендеры,,улица Лермонтова,60,46.82264,29.45609,4.988,,expected_km_osrm,4.988,0.0,CITY_ALL_IN,,4.988,29.93,29.93,24.93,19.45,24.93,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321855335,Бендеры,,улица Добродеева,37,46.82328,29.45562,5.157,,expected_km_osrm,5.157,0.0,CITY_ALL_IN,,5.157,30.94,30.94,25.94,20.11,25.94,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321855336,Бендеры,,улица Добродеева,35,46.8232,29.45597,5.067,,expected_km_osrm,5.067,0.0,CITY_ALL_IN,,5.067,30.4,30.4,25.4,19.76,25.4,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321951516,Бендеры,,улица Старого,40,46.82273,29.45514,5.057,,expected_km_osrm,5.057,0.0,CITY_ALL_IN,,5.057,30.34,30.34,25.34,19.72,25.34,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321951519,Бендеры,,Гербовецкая улица,43,46.82272,29.45425,5.122,,expected_km_osrm,5.122,0.0,CITY_ALL_IN,,5.122,30.73,30.73,25.73,19.97,25.73,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321951523,Бендеры,,улица Чехова,30,46.82165,29.45484,5.012,,expected_km_osrm,5.012,0.0,CITY_ALL_IN,,5.012,30.07,30.07,25.07,19.55,25.07,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321993999,Бендеры,,Путейская улица,2,46.82025,29.46522,5.025,,expected_km_osrm,5.025,0.0,CITY_ALL_IN,,5.025,30.15,30.15,25.15,19.6,25.15,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321994003,Бендеры,,улица Тургенева,1,46.82034,29.46409,4.959,,expected_km_osrm,4.959,0.0,CITY_ALL_IN,,4.959,29.75,29.75,24.75,19.34,24.75,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321994021,Бендеры,,улица Бородина,17,46.82298,29.46282,4.814,,expected_km_osrm,4.814,0.0,CITY_ALL_IN,,4.814,28.88,28.88,23.88,18.77,23.88,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2321994025,Бендеры,,переулок Бородина,9,46.82312,29.46493,4.966,,expected_km_osrm,4.966,0.0,CITY_ALL_IN,,4.966,29.8,29.8,24.8,19.37,24.8,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107937,Бендеры,,Киевская улица,43,46.81817,29.46011,4.345,,expected_km_osrm,4.345,0.0,CITY_ALL_IN,,4.345,26.07,26.07,21.07,16.95,21.07,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107940,Бендеры,,улица Ивана Шимкова,2,46.83551,29.46505,5.86,,expected_km_osrm,5.86,0.0,CITY_ALL_IN,,5.86,35.16,35.16,30.16,22.85,30.16,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107942,Бендеры,,улица Ивана Шимкова,22,46.83454,29.46469,5.723,,expected_km_osrm,5.723,0.0,CITY_ALL_IN,,5.723,34.34,34.34,29.34,22.32,29.34,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107948,Бендеры,,Фонтанная улица,8,46.83582,29.46384,5.87,,expected_km_osrm,5.87,0.0,CITY_ALL_IN,,5.87,35.22,35.22,30.22,22.89,30.22,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107950,Бендеры,,Фонтанная улица,22,46.83483,29.46351,5.791,,expected_km_osrm,5.791,0.0,CITY_ALL_IN,,5.791,34.75,34.75,29.75,22.59,29.75,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107952,Бендеры,,Фонтанная улица,35,46.83424,29.46363,5.788,,expected_km_osrm,5.788,0.0,CITY_ALL_IN,,5.788,34.73,34.73,29.73,22.57,29.73,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107953,Бендеры,,Фонтанная улица,41,46.83372,29.46338,5.714,,expected_km_osrm,5.714,0.0,CITY_ALL_IN,,5.714,34.28,34.28,29.28,22.28,29.28,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107954,Бендеры,,Фонтанная улица,24,46.83425,29.46325,5.782,,expected_km_osrm,5.782,0.0,CITY_ALL_IN,,5.782,34.69,34.69,29.69,22.55,29.69,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107955,Бендеры,,Фонтанная улица,36,46.83279,29.46284,5.645,,expected_km_osrm,5.645,0.0,CITY_ALL_IN,,5.645,33.87,33.87,28.87,22.02,28.87,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107956,Бендеры,,Фонтанная улица,59,46.83293,29.46324,5.655,,expected_km_osrm,5.655,0.0,CITY_ALL_IN,,5.655,33.93,33.93,28.93,22.05,28.93,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322107957,Бендеры,,улица Герцена,1,46.8361,29.46313,5.969,,expected_km_osrm,5.969,0.0,CITY_ALL_IN,,5.969,35.81,35.81,30.81,23.28,30.81,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322112853,Бендеры,,улица Герцена,17,46.83505,29.46276,5.885,,expected_km_osrm,5.885,0.0,CITY_ALL_IN,,5.885,35.31,35.31,30.31,22.95,30.31,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322112854,Бендеры,,улица Богдана Хмельницкого,2,46.83465,29.46313,5.831,,expected_km_osrm,5.831,0.0,CITY_ALL_IN,,5.831,34.99,34.99,29.99,22.74,29.99,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322118077,Бендеры,,улица 12 Октября,16,46.83299,29.46249,5.645,,expected_km_osrm,5.645,0.0,CITY_ALL_IN,,5.645,33.87,33.87,28.87,22.02,28.87,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322118089,Бендеры,,улица 12 Октября,86,46.84181,29.46063,4.558,,expected_km_osrm,4.558,0.0,CITY_ALL_IN,,4.558,27.35,27.35,22.35,17.78,22.35,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
n2322916164,Бендеры,,Садовая улица,71,46.8133,29.48593,1.827,,expected_km_osrm,1.827,0.0,CITY_ALL_IN,,1.827,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
