uid,address,territory,status,canonical_route_km,route_km,route_km_duration_opt,straight_km,crosses_checkpoint,external_km,base_price,external_surcharge,reference_price,internal_zone,routing_status,old_k4_zone_id
n2453644687,"Парканы, улица Ворошилова, 36",Парканы,routed,4.344,4.344,4.344,3.013,True,2.511,19.376,5.021,24.397,2,routed,3
n2453644688,"Парканы, улица Ворошилова, 38",Парканы,routed,4.361,4.3617,4.3617,3.013,True,2.528,19.447,5.056,24.503,2,routed,3
n2453644689,"Парканы, улица Ворошилова, 40",Парканы,routed,4.38,4.3805,4.3805,3.013,True,2.547,19.522,5.094,24.616,2,routed,3
n2453644690,"Парканы, улица Ворошилова, 42",Парканы,routed,4.399,4.3995,4.3995,3.015,True,2.566,19.598,5.132,24.73,2,routed,3
n2453644691,"Парканы, улица Ворошилова, 44",Парканы,routed,4.415,4.4157,4.4157,3.015,True,2.582,19.663,5.164,24.827,2,routed,3
n2453644692,"Парканы, улица Ворошилова, 48",Парканы,routed,4.436,4.4359,4.4359,3.014,True,2.602,19.744,5.205,24.948,2,routed,3
n2453644693,"Парканы, улица Ворошилова, 50",Парканы,routed,4.452,4.4522,4.4522,3.015,True,2.619,19.809,5.237,25.046,2,routed,3
n2453644694,"Парканы, улица Ворошилова, 52",Парканы,routed,4.467,4.4671,4.4671,3.015,True,2.634,19.868,5.267,25.136,2,routed,3
n2453644695,"Парканы, улица Ворошилова, 54",Парканы,routed,4.481,4.4814,4.4814,3.017,True,2.648,19.926,5.296,25.221,2,routed,3
n2453644696,"Парканы, улица Ворошилова, 56",Парканы,routed,4.501,4.5008,4.5008,3.016,True,2.667,20.003,5.335,25.338,2,routed,3
n2453644697,"Парканы, улица Ворошилова, 58",Парканы,routed,4.522,4.5227,4.5227,3.02,True,2.689,20.091,5.378,25.469,2,routed,3
n2453644698,"Парканы, улица Ворошилова, 62",Парканы,routed,4.562,4.5622,4.5622,3.022,True,2.729,20.249,5.457,25.706,2,routed,3
n2453644699,"Парканы, улица Ворошилова, 64",Парканы,routed,4.578,4.5778,4.5778,3.025,True,2.744,20.311,5.489,25.8,2,routed,3
n2453644700,"Парканы, улица Ворошилова, 66",Парканы,routed,4.593,4.5927,4.5927,3.029,True,2.759,20.371,5.518,25.889,2,routed,3
n2453644701,"Парканы, улица Ворошилова, 68",Парканы,routed,4.61,4.6098,4.6098,3.03,True,2.776,20.439,5.553,25.992,2,routed,3
n2453644702,"Парканы, улица Ворошилова, 70",Парканы,routed,4.632,4.6329,4.6329,3.035,True,2.799,20.532,5.599,26.13,2,routed,3
n2453644703,"Парканы, улица Ворошилова, 72",Парканы,routed,4.65,4.6496,4.6496,3.038,True,2.816,20.598,5.632,26.231,2,routed,3
n2453644704,"Парканы, улица Ворошилова, 74",Парканы,routed,4.669,4.669,4.669,3.039,True,2.835,20.676,5.671,26.347,2,routed,3
n2453644705,"Парканы, улица Ворошилова, 76",Парканы,routed,4.687,4.6865,4.6865,3.041,True,2.853,20.746,5.706,26.452,2,routed,3
n2453644706,"Парканы, улица Ворошилова, 78",Парканы,routed,4.706,4.7065,4.7065,3.046,True,2.873,20.826,5.746,26.572,2,routed,3
n2453644707,"Парканы, улица Ворошилова, 80",Парканы,routed,4.723,4.7239,4.7239,3.051,True,2.89,20.896,5.781,26.676,2,routed,3
n2453644708,"Парканы, улица Ворошилова, 82",Парканы,routed,4.742,4.7422,4.7422,3.056,True,2.909,20.969,5.817,26.786,2,routed,3
n2453644709,"Парканы, улица Ворошилова, 84",Парканы,routed,4.766,4.7662,4.7662,3.061,True,2.933,21.065,5.865,26.93,2,routed,3
n2453644710,"Парканы, улица Ворошилова, 86",Парканы,routed,4.786,4.787,4.787,3.064,True,2.954,21.148,5.907,27.055,2,routed,3
n2453644711,"Парканы, улица Ворошилова, 88",Парканы,routed,4.809,4.8097,4.8097,3.067,True,2.976,21.239,5.952,27.191,2,routed,3
n2453733103,"Парканы, улица Ворошилова, 61",Парканы,routed,4.527,4.5272,4.5272,3.058,True,2.694,20.109,5.387,25.496,2,routed,3
n2453733104,"Парканы, улица Ворошилова, 61а",Парканы,routed,4.544,4.5444,4.5444,3.059,True,2.711,20.178,5.422,25.599,2,routed,3
n2453733105,"Парканы, улица Ворошилова, 29",Парканы,routed,4.232,4.2327,4.2327,3.056,True,2.399,18.931,5.0,23.931,2,routed,3
n2453733106,"Парканы, улица Ворошилова, 31",Парканы,routed,4.245,4.2444,4.2444,3.056,True,2.411,18.978,5.0,23.978,2,routed,3
n2453733107,"Парканы, улица Ворошилова, 33",Парканы,routed,4.261,4.2606,4.2606,3.055,True,2.427,19.042,5.0,24.042,2,routed,3
n2453733108,"Парканы, улица Ворошилова, 35",Парканы,routed,4.275,4.2754,4.2754,3.057,True,2.442,19.102,5.0,24.102,2,routed,3
n2453733110,"Парканы, улица Ворошилова, 37",Парканы,routed,4.304,4.3043,4.3043,3.053,True,2.471,19.217,5.0,24.217,2,routed,3
n2453733111,"Парканы, улица Ворошилова, 39",Парканы,routed,4.321,4.3205,4.3205,3.053,True,2.487,19.282,5.0,24.282,2,routed,3
n2453777666,"Парканы, улица Ворошилова, 99",Парканы,routed,4.91,4.9101,4.9101,3.13,True,3.077,21.64,6.153,27.794,2,routed,3
n2453777668,"Парканы, улица Ворошилова, 101",Парканы,routed,4.955,4.9542,4.9542,3.144,True,3.121,21.817,6.241,28.058,2,routed,3
n2453777669,"Парканы, улица Ворошилова, 123",Парканы,routed,5.187,5.1878,5.1878,3.229,True,3.354,22.751,6.709,29.46,3,routed,3
n2453777670,"Парканы, улица Ворошилова, 125",Парканы,routed,5.206,5.2061,5.2061,3.236,True,3.373,22.824,6.745,29.57,3,routed,3
n2453777671,"Парканы, улица Ворошилова, 127",Парканы,routed,5.223,5.2231,5.2231,3.243,True,3.39,22.892,6.779,29.672,3,routed,3
n2453777672,"Парканы, улица Ворошилова, 129",Парканы,routed,5.24,5.2404,5.2404,3.25,True,3.407,22.962,6.814,29.775,3,routed,3
n2453777673,"Парканы, улица Ворошилова, 131",Парканы,routed,5.259,5.2585,5.2585,3.257,True,3.425,23.034,6.85,29.884,3,routed,3
n2453777674,"Парканы, улица Ворошилова, 133",Парканы,routed,5.275,5.2752,5.2752,3.263,True,3.442,23.101,6.883,29.984,3,routed,3
n2453777675,"Парканы, улица Ворошилова, 135",Парканы,routed,5.292,5.2921,5.2921,3.269,True,3.459,23.168,6.917,30.086,3,routed,3
n2453777676,"Парканы, улица Ворошилова, 139",Парканы,routed,5.355,5.3549,5.3549,3.295,True,3.521,23.42,7.043,30.462,3,routed,3
n2453777677,"Парканы, улица Ворошилова, 137а",Парканы,routed,5.332,5.3322,5.3322,3.286,True,3.499,23.329,6.997,30.326,3,routed,3
n2453777678,"Парканы, улица Ворошилова, 137",Парканы,routed,5.311,5.3108,5.3108,3.278,True,3.477,23.243,6.955,30.198,3,routed,3
n2453786264,"Парканы, улица Ворошилова, 121",Парканы,routed,5.167,5.1672,5.1672,3.219,True,3.334,22.669,6.667,29.336,3,routed,3
n2453786265,"Парканы, улица Ворошилова, 119",Парканы,routed,5.152,5.1524,5.1524,3.216,True,3.319,22.61,6.638,29.247,3,routed,3
n2453786266,"Парканы, улица Ворошилова, 117",Парканы,routed,5.133,5.1331,5.1331,3.209,True,3.3,22.532,6.599,29.132,3,routed,3
n2453786267,"Парканы, улица Ворошилова, 115",Парканы,routed,5.113,5.1133,5.1133,3.204,True,3.28,22.453,6.56,29.013,3,routed,3
n2453786268,"Парканы, улица Ворошилова, 113",Парканы,routed,5.096,5.0953,5.0953,3.196,True,3.262,22.381,6.524,28.905,3,routed,3
n2453786269,"Парканы, улица Ворошилова, 111",Парканы,routed,5.077,5.0774,5.0774,3.188,True,3.244,22.31,6.488,28.797,2,routed,3
n2454293010,"Парканы, улица Ворошилова, 150",Парканы,routed,5.383,5.3829,5.3829,3.288,True,3.549,23.532,7.099,30.63,3,routed,3
n2454293011,"Парканы, улица Ворошилова, 152",Парканы,routed,5.398,5.3985,5.3985,3.293,True,3.565,23.594,7.13,30.724,3,routed,3
n2454293012,"Парканы, улица Ворошилова, 154",Парканы,routed,5.416,5.4166,5.4166,3.299,True,3.583,23.666,7.166,30.833,3,routed,3
n2454293013,"Парканы, улица Ворошилова, 156",Парканы,routed,5.435,5.4349,5.4349,3.304,True,3.601,23.74,7.203,30.942,3,routed,3
n2454293014,"Парканы, улица Ворошилова, 158",Парканы,routed,5.456,5.4556,5.4556,3.311,True,3.622,23.822,7.244,31.067,3,routed,3
n2454293015,"Парканы, улица Ворошилова, 160",Парканы,routed,5.475,5.4752,5.4752,3.317,True,3.642,23.901,7.283,31.184,3,routed,3
n2454293016,"Парканы, улица Ворошилова, 148",Парканы,routed,5.367,5.3676,5.3676,3.282,True,3.534,23.47,7.068,30.539,3,routed,3
n2454293017,"Парканы, улица Ворошилова, 146",Парканы,routed,5.349,5.3489,5.3489,3.274,True,3.515,23.396,7.031,30.426,3,routed,3
n2454293018,"Парканы, улица Ворошилова, 130",Парканы,routed,5.213,5.2131,5.2131,3.219,True,3.38,22.852,6.759,29.612,3,routed,3
n2454293019,"Парканы, улица Ворошилова, 132",Парканы,routed,5.228,5.2281,5.2281,3.225,True,3.395,22.912,6.789,29.702,3,routed,3
n2454293020,"Парканы, улица Ворошилова, 134",Парканы,routed,5.244,5.2437,5.2437,3.231,True,3.41,22.975,6.82,29.795,3,routed,3
n2454293021,"Парканы, улица Ворошилова, 136",Парканы,routed,5.261,5.2618,5.2618,3.238,True,3.428,23.047,6.857,29.904,3,routed,3
n2454293022,"Парканы, улица Ворошилова, 138",Парканы,routed,5.277,5.2779,5.2779,3.244,True,3.444,23.112,6.889,30.0,3,routed,3
n2454293023,"Парканы, улица Ворошилова, 140",Парканы,routed,5.296,5.2962,5.2962,3.252,True,3.463,23.185,6.925,30.11,3,routed,3
n2454293024,"Парканы, улица Ворошилова, 142",Парканы,routed,5.316,5.3156,5.3156,3.259,True,3.482,23.262,6.964,30.227,3,routed,3
n2454293025,"Парканы, улица Ворошилова, 144",Парканы,routed,5.334,5.3333,5.3333,3.267,True,3.5,23.333,7.0,30.333,3,routed,3
n2454293026,"Парканы, улица Ворошилова, 128",Парканы,routed,5.193,5.1934,5.1934,3.211,True,3.36,22.774,6.72,29.493,3,routed,3
n2454293027,"Парканы, улица Ворошилова, 126",Парканы,routed,5.175,5.1754,5.1754,3.204,True,3.342,22.702,6.684,29.385,3,routed,3
n2454293028,"Парканы, улица Ворошилова, 124",Парканы,routed,5.15,5.1507,5.1507,3.194,True,3.317,22.603,6.634,29.237,3,routed,3
n2454293029,"Парканы, улица Ворошилова, 122",Парканы,routed,5.13,5.1301,5.1301,3.187,True,3.297,22.52,6.593,29.114,3,routed,3
n2454293030,"Парканы, улица Ворошилова, 120",Парканы,routed,5.111,5.1105,5.1105,3.18,True,3.277,22.442,6.554,28.996,3,routed,3
n2454293031,"Парканы, улица Ворошилова, 118",Парканы,routed,5.091,5.0912,5.0912,3.173,True,3.258,22.365,6.515,28.88,2,routed,3
n2454293032,"Парканы, улица Ворошилова, 116",Парканы,routed,5.073,5.0732,5.0732,3.167,True,3.24,22.293,6.479,28.772,2,routed,3
n2454293033,"Парканы, улица Ворошилова, 114",Парканы,routed,5.054,5.0548,5.0548,3.161,True,3.221,22.219,6.443,28.662,2,routed,3
n2454293034,"Парканы, улица Ворошилова, 112",Парканы,routed,5.038,5.0385,5.0385,3.154,True,3.205,22.154,6.41,28.564,2,routed,3
n2454293035,"Парканы, улица Ворошилова, 110",Парканы,routed,5.022,5.0219,5.0219,3.149,True,3.188,22.088,6.377,28.464,2,routed,3
n2454293036,"Парканы, улица Ворошилова, 108",Парканы,routed,5.005,5.0049,5.0049,3.144,True,3.171,22.02,6.343,28.362,2,routed,3
n2454293037,"Парканы, улица Ворошилова, 106",Парканы,routed,4.988,4.9888,4.9888,3.138,True,3.155,21.955,6.311,28.266,2,routed,3
n2454293038,"Парканы, улица Ворошилова, 104",Парканы,routed,4.973,4.9725,4.9725,3.132,True,3.139,21.89,6.278,28.168,2,routed,3
n2454300337,"Парканы, улица Ворошилова, 94",Парканы,routed,4.9,4.9005,4.9005,3.109,True,3.067,21.602,6.134,27.736,2,routed,3
n2454300338,"Парканы, улица Ворошилова, 96",Парканы,routed,4.912,4.9131,4.9131,3.114,True,3.08,21.652,6.159,27.812,2,routed,3
n2454300339,"Парканы, улица Ворошилова, 98",Парканы,routed,4.928,4.9281,4.9281,3.119,True,3.095,21.712,6.189,27.902,2,routed,3
n2454300340,"Парканы, улица Ворошилова, 100",Парканы,routed,4.943,4.9435,4.9435,3.123,True,3.11,21.774,6.22,27.994,2,routed,3
n2454300341,"Парканы, улица Ворошилова, 102",Парканы,routed,4.956,4.9559,4.9559,3.127,True,3.122,21.824,6.245,28.068,2,routed,3
n2454312931,"Парканы, улица Ворошилова, 93",Парканы,routed,4.833,4.8327,4.8327,3.112,True,2.999,21.331,5.998,27.329,2,routed,3
n2454312932,"Парканы, улица Ворошилова, 87",Парканы,routed,4.814,4.8132,4.8132,3.109,True,2.98,21.253,5.959,27.212,2,routed,3
n2454312933,"Парканы, улица Ворошилова, 63",Парканы,routed,4.558,4.5576,4.5576,3.061,True,2.724,20.23,5.448,25.679,2,routed,3
n2454312934,"Парканы, улица Ворошилова, 65",Парканы,routed,4.577,4.5764,4.5764,3.064,True,2.743,20.306,5.486,25.791,2,routed,3
n2454864183,"Парканы, улица Ворошилова, 41",Парканы,routed,4.341,4.342,4.342,3.051,True,2.508,19.368,5.017,24.385,2,routed,3
n2454864184,"Парканы, улица Ворошилова, 43",Парканы,routed,4.361,4.361,4.361,3.053,True,2.527,19.444,5.055,24.499,2,routed,3
n2454864185,"Парканы, улица Ворошилова, 45",Парканы,routed,4.381,4.3802,4.3802,3.056,True,2.547,19.521,5.093,24.614,2,routed,3
n2454864186,"Парканы, улица Ворошилова, 47",Парканы,routed,4.401,4.402,4.402,3.055,True,2.569,19.608,5.137,24.745,2,routed,3
n2454864187,"Парканы, улица Ворошилова, 49",Парканы,routed,4.422,4.4224,4.4224,3.054,True,2.589,19.69,5.178,24.867,2,routed,3
n2454864188,"Парканы, улица Ворошилова, 51",Парканы,routed,4.441,4.4409,4.4409,3.054,True,2.607,19.764,5.215,24.978,2,routed,3
n2454864189,"Парканы, улица Ворошилова, 59",Парканы,routed,4.511,4.5119,4.5119,3.056,True,2.678,20.048,5.357,25.404,2,routed,3
n2454864190,"Парканы, улица Ворошилова, 57",Парканы,routed,4.495,4.4956,4.4956,3.056,True,2.662,19.982,5.324,25.307,2,routed,3
n2454864191,"Парканы, улица Ворошилова, 55",Парканы,routed,4.477,4.4771,4.4771,3.055,True,2.644,19.908,5.287,25.196,2,routed,3
n2454864192,"Парканы, улица Ворошилова, 53",Парканы,routed,4.458,4.4585,4.4585,3.054,True,2.625,19.834,5.25,25.084,2,routed,3
n2454864193,"Парканы, улица Ворошилова, 67",Парканы,routed,4.595,4.595,4.595,3.068,True,2.761,20.38,5.523,25.903,2,routed,3
n2454864194,"Парканы, улица Ворошилова, 69",Парканы,routed,4.611,4.6107,4.6107,3.071,True,2.777,20.443,5.554,25.997,2,routed,3
n2454864195,"Парканы, улица Ворошилова, 71",Парканы,routed,4.627,4.6277,4.6277,3.075,True,2.794,20.511,5.588,26.099,2,routed,3
n2454864196,"Парканы, улица Ворошилова, 73",Парканы,routed,4.645,4.6451,4.6451,3.077,True,2.812,20.58,5.623,26.204,2,routed,3
n2454864197,"Парканы, улица Ворошилова, 75",Парканы,routed,4.667,4.6671,4.6671,3.082,True,2.834,20.668,5.667,26.336,2,routed,3
n2454864198,"Парканы, улица Ворошилова, 77",Парканы,routed,4.69,4.6904,4.6904,3.087,True,2.857,20.762,5.714,26.475,2,routed,3
n2454864199,"Парканы, улица Ворошилова, 79",Парканы,routed,4.712,4.7117,4.7117,3.09,True,2.878,20.847,5.756,26.603,2,routed,3
n2454864200,"Парканы, улица Ворошилова, 81",Парканы,routed,4.733,4.7334,4.7334,3.095,True,2.9,20.934,5.8,26.733,2,routed,3
